,equation
0,"\begin{equation}
\frac{\partial^2 G}{\partial z \partial s^{*}_{i}}(z_{0},s_{0}) =
\frac{\partial G}{\partial s_{i}}(z_{0},s_{0}) = 0 \label{PDZ}
\"
1,"\begin{equation}\label{y}
    dy  = *(dB + \omega_{GS}) + O(1/m_{3/2})
\"
2,"\begin{equation}\label{z}
 \frac{\partial G(z)}{\partial y} = O(G/m_{3/2}),\  \frac{\partial G(z)}{\partial
 y}(z_{0},s_{0})=0
\"
3,"\begin{equation}\label{PD}
   \frac{\partial h(x)}{\partial z} = \frac{\partial h(x)}{\partial
   z^{*}} =  1/2 \frac{dh}{dx} \equiv \frac{h^{'}}{2}
\"
4,"\begin{equation}\label{V1}
 V(x) = \mathrm{e}^{G}(\frac{G^{'2}}{G^{''}}-3) =
 \frac{\mathrm{e}^{G}}{G^{''}}(G^{'2}-3G^{''}).
\"
5,"\begin{equation}\label{g}
    G^{'} = g(x)
\"
6,"\begin{equation}\label{f}
    g^{2} - 3g^{'} = f^{2}.
\"
7,"\begin{equation}\label{A}
f^{2} = \alpha (g-3)^{2}.
\"
8,"\begin{equation}\label{P}
G = -3\ln{(x)},\  \ V=0.
\"
9,"\begin{equation}\label{x}
    \frac{dx}{dg} = \frac{1}{(1-\alpha)g^{2} + 6\alpha g -9\alpha}
\"
10,"\begin{equation}\label{Sx}
    x = \tan^{-1}{(\frac{1-\alpha}{3\alpha}g + 1)} - \tan^{-1}{(\frac{1}{\alpha})}
\"
11,"\begin{equation}\label{Sg}
    g = \frac{3\alpha}{1-\alpha}(\tan{(x+c)-1)}
\"
12,"\begin{equation}\label{c}
    c =  \tan^{-1}{(\frac{1}{\alpha})}.
\"
13,"\begin{equation}\label{G}
    G(x) = \int_{u = 0}^{x}g(u) du + G_{0}
\"
14,"\begin{equation}\label{SG}
    G = G_{0}  + \frac{3\alpha}{1-
    \alpha}(\log \sec (x+c) - \log \sec (c)-x)
\"
15,"\begin{equation}\label{Gp}
G^{''} = g^{'} = \frac{3\alpha}{1-\alpha}\sec^{2}{(x+c)}
\"
16,"\begin{equation}\label{SV2}
    V =3 \mathrm{e}^{G_{0}}\frac{(1+ \alpha^{2})}{1 - \alpha}[\mathrm{e}^{-x}(\cos{(x)} - \frac{1}{\alpha}\sin{(x)})]^{\frac{
    3\alpha}{\alpha -1}}\sin^{2}{(x)}.
\"
17,"\begin{equation}\label{ms}
m_{S}^{2} = \frac{V^{''}}{G^{''}}|_{x = 0}  =
\frac{\mathrm{e}^{G_{0}}}{G^{''}}
\frac{(f^{'})^{2}}{G^{''}}|_{x=0} = \alpha m_{3/2}^{2}
\"
18,"\begin{equation}\label{mp}
m_{P}^{2} = O(m_{3/2}^4).
\"
19,"\begin{equation}\label{phi}
    \phi(x) = \int_{u=0}^{x}\sqrt{2G^{''}(u)}du =
    \sqrt{\frac{2\alpha}{3(1-\alpha)}}\ln{(\frac{\sec(x+c)+\tan(x+c)}{\sec(c)+ \tan(c)})}
\"
20,"\begin{equation}\label{L}
   x = 1/2 \ln{(2g/3 - 1)}.
\"
21,"\begin{equation}\label{w}
    w = \exp{(z)}, |w| = \exp{(x)}
\"
22,"\begin{equation}\label{SL}
    V = \frac{3 \mathrm{e}^{G_{0}}}{4}(|w|^{2} \exp{(|w|^{2}-1)})^{3/4}(|w| -
    |w|^{-1})^{2}.
\"
23,"\begin{equation}\label{psi}
    L_{\psi} = 3\sqrt{-g}((\partial \psi)^{2} - \frac{\mathrm{e}^{G_{0}}}{4}
    (\psi^{2}\exp{\psi^{2}-1})^{3/4}(\psi - \psi^{-1})^{2}).
\"
24,"\begin{equation}\label{sig}
    d \sigma^{2} = 6dwdw^{*} = 6(d\psi^{2} + \psi^{2}d\theta^{2}).
\"
25,"\begin{equation}\label{K}
    G(z,s) = G_{g}(z)+ G_{s}(s) + H(z,s) = G_{g}(z)+ K(s) +
    \ln(|W(s)|^{2}) + H(z,s)
\"
26,"\begin{equation}\label{W}
    \exp{(G_{0})} \sim |W_{0}|^{2}
\"
27,"\begin{equation}
\frac{\partial^2 G}{\partial z \partial s^{*}_{i}}(z_{0},s_{0}) =
\frac{\partial G}{\partial s_{i}}(z_{0},s_{0}) = 0 \label{PDZ}
\"
28,"\begin{equation}\label{y}
    dy  = *(dB + \omega_{GS}) + O(1/m_{3/2})
\"
29,"\begin{equation}\label{z}
 \frac{\partial G(z)}{\partial y} = O(G/m_{3/2}),\  \frac{\partial G(z)}{\partial
 y}(z_{0},s_{0})=0
\"
30,"\begin{equation}\label{PD}
   \frac{\partial h(x)}{\partial z} = \frac{\partial h(x)}{\partial
   z^{*}} =  1/2 \frac{dh}{dx} \equiv \frac{h^{'}}{2}
\"
31,"\begin{equation}\label{V1}
 V(x) = \mathrm{e}^{G}(\frac{G^{'2}}{G^{''}}-3) =
 \frac{\mathrm{e}^{G}}{G^{''}}(G^{'2}-3G^{''}).
\"
32,"\begin{equation}\label{g}
    G^{'} = g(x)
\"
33,"\begin{equation}\label{f}
    g^{2} - 3g^{'} = f^{2}.
\"
34,"\begin{equation}\label{A}
f^{2} = \alpha (g-3)^{2}.
\"
35,"\begin{equation}\label{P}
G = -3\ln{(x)},\  \ V=0.
\"
