,equation
0,"\begin{equation}
(3, \bar{3}, 1) + (1, 3, \bar{3}) + (\bar{3}, 1, 3)
\"
1,"\begin{equation}
\sum_{j=1}^{7} [ 2(N_j, \bar{N}_{j+2}) + (N_j, \bar{N}_{j-3})
+ (N_j, \bar{N}_{j-1})]
\"
2,"\begin{equation}
\begin{array}{l}
[3(3,\bar{3}, 1) + (3, 1, \bar{3})]_1 + \\

+ [3(1, 1, 1+8) + (\bar{3}, 1, 3)]_2 + \\

+ [3(1, 3, \bar{3}) + (1, 1 + 8, 1)]_3 + \\

+ [(2(1, 1, 1+8) + (1, \bar{3}, 3) + (\bar{3}, 1, 3)]_4 + \\

+ [2(1, 1, 1 + 8) + 2 (1, \bar{3}, 3)]_5 + \\

+ [2(\bar{3}, 1, 3) + (1, 1, 1 + 8) + (1, \bar{3}, 3)]_6 + \\

+ [4(1, 3, \bar{3})]_7
\end{array}
\"
3,"\begin{equation}
3(3, \bar{3}, 1) + 4(\bar{3}, 1, 3) + (3, 1, \bar{3})
+ 7(1, 3, \bar{3}) + 4(1, \bar{3}, 3)
\"
4,"\begin{equation}
3 [(3, \bar{3}, 1) + (1, 3, \bar{3}) + (\bar{3}, 1, 3)]
\"
5,"\begin{equation}
\sum_{j=1}^{7} [(N_j, \bar{N}_{j\pm4}) + 2 (N_j, \bar{N}_{j\pm1})]
\"
6,"\begin{equation}
\sum_{i=1}^{i=p} \sum_{q=1}^{q=4}
(N_i, \bar{N}_{i + A_q})
\label{fermions}
\"
7,"\begin{equation}
\sum_{i=1}^{i=p} \sum_{j=1}^{j=3}
(N_i, \bar{N}_{i \pm a_j})
\label{scalars}
\"
8,"\begin{equation}
\Sigma_{i=1}^{i=3} \Sigma_{\alpha=1}^{\alpha=12}
\left( N_{\alpha}, \bar{N}_{\alpha \pm a_i} \right)
\label{scalars2}
\"
9,"\begin{equation}
\Sigma_{\mu=1}^{\mu=4} \Sigma_{\alpha=1}^{\alpha=12}
\left( N_{\alpha}, \bar{N}_{\alpha + A_{\mu}} \right)
\label{fermions2}
\"
10,"\begin{equation}
- C - W - H - C - W^4 - H^4 -
\label{quiver}
\"
11,"\begin{equation}
\Sigma_{i=1}^{i=3} \Sigma_{\alpha=1}^{\alpha=12}
\left( 3_{\alpha}, \bar{3}_{\alpha \pm a_i} \right)
\label{modelscalars}
\"
12,"\begin{equation}
SU(3)_C \times SU(3)_{W} \times SU(3)_{H}
\label{gaugegroup}
\"
13,"\begin{equation}
\Sigma_{\mu=1}^{\mu=4} \Sigma_{\alpha=1}^{\alpha=12}
\left( 3_{\alpha}, \bar{3}_{\alpha + A_{\mu}} \right)
\label{modelfermions}
\"
14,"\begin{equation}
3[ (3, \bar{3}, 1) + (\bar{3}, 1, 3) + (1, 3, \bar{3}) ]
\label{generations}
\"
15,"\begin{equation}
S = C \sum_i \left( t_{3L}(i) - t_{3R}(i) \right)^2 / 3 \pi
\label{capitalS}
\"
16,"\begin{equation}
(3, \bar{3}, 1) + (1, 3, \bar{3}) + (\bar{3}, 1, 3)
\"
17,"\begin{equation}
\sum_{j=1}^{7} [ 2(N_j, \bar{N}_{j+2}) + (N_j, \bar{N}_{j-3})
+ (N_j, \bar{N}_{j-1})]
\"
18,"\begin{equation}
\begin{array}{l}
[3(3,\bar{3}, 1) + (3, 1, \bar{3})]_1 + \\

+ [3(1, 1, 1+8) + (\bar{3}, 1, 3)]_2 + \\

+ [3(1, 3, \bar{3}) + (1, 1 + 8, 1)]_3 + \\

+ [(2(1, 1, 1+8) + (1, \bar{3}, 3) + (\bar{3}, 1, 3)]_4 + \\

+ [2(1, 1, 1 + 8) + 2 (1, \bar{3}, 3)]_5 + \\

+ [2(\bar{3}, 1, 3) + (1, 1, 1 + 8) + (1, \bar{3}, 3)]_6 + \\

+ [4(1, 3, \bar{3})]_7
\end{array}
\"
19,"\begin{equation}
3(3, \bar{3}, 1) + 4(\bar{3}, 1, 3) + (3, 1, \bar{3})
+ 7(1, 3, \bar{3}) + 4(1, \bar{3}, 3)
\"
20,"\begin{equation}
3 [(3, \bar{3}, 1) + (1, 3, \bar{3}) + (\bar{3}, 1, 3)]
\"
21,"\begin{equation}
\sum_{j=1}^{7} [(N_j, \bar{N}_{j\pm4}) + 2 (N_j, \bar{N}_{j\pm1})]
\"
22,"\begin{equation}
\sum_{i=1}^{i=p} \sum_{q=1}^{q=4}
(N_i, \bar{N}_{i + A_q})
\label{fermions}
\"
