,equation
0,"\begin{equation}
S_{0}=\int \mathcal{L\,}d^{2}x\,,\;\;\;\mathcal{L}=\frac{1}{2}\phi ^{\prime }%
\dot{\phi}-\frac{1}{2}h\phi ^{\prime \,2}-\frac{1}{3}B\phi ^{\prime \,3}.
\label{w3act}
\"
1,"\begin{equation}
\delta \phi =\sum_{s=1}(k_{s}\phi ^{\prime }{}^{\,s-1}+\tilde{k}_{s}\dot{\phi%
}^{\,s-1}),\;\;\;k_{s}=k_{s}(x^{+}),\;\;\;\tilde{k}_{s}=\tilde{k}_{s}(x^{-}).
\label{semirigid}
\"
2,"\begin{equation}
\mathrm{rank\,}\left\| S_{0,ij}(A)\right\| _{A=A_{0}}=n-m,\;\;\;\mathrm{%
rank\,}\left\| R_{\alpha }^{i}(A)\right\| _{A=A_{0}}=m,  \label{rank}
\"
3,"\begin{equation}
\left\| S_{0,ij}(A)\right\| _{A=A_{0}}=\left( 
\begin{array}{ccc}
-\partial \bar{\partial}+\partial (h\partial ) & 0 & 0 \\ 
0 & 0 & 0 \\ 
0 & 0 & 0
\end{array}
\right) \delta (x_{1}-x_{2})  \label{hess}
\"
4,"\begin{equation}
\left\| R_{\alpha }^{i}(A)\right\| _{A=A_{0}}=\left( 
\begin{array}{ccc}
0 & \bar{\partial}-h\partial +h^{\prime } & B^{\prime }-2B\partial \\ 
0 & 0 & \bar{\partial}-h\partial +2h^{\prime }
\end{array}
\right) ,  \label{r}
\"
5,"\begin{equation}
\epsilon _{(1,2)}=\epsilon _{1}\epsilon _{2}^{\prime }-\epsilon _{1}^{\prime
}\epsilon _{2},\quad (\epsilon \lambda )_{(1,2)}=\epsilon _{1}\lambda
_{2}^{\prime }-2\epsilon _{1}^{\prime }\lambda _{2},\quad \lambda
_{(1,2)}=\lambda _{1}\lambda _{2}^{\prime }-\lambda _{1}^{\prime }\lambda
_{2}.  \label{param2}
\"
6,"\begin{equation}
R_{\alpha,j}^{i}(A)R_{\beta}^{j}(A)-R_{\beta,j}^{i}(A)R_{\alpha}^{j}(A)=-R_{%
\gamma}^{i}(A)F_{\alpha\beta}^{\gamma}(A)-S_{0,j}(A)M_{\alpha \beta}^{ij}(A),
\label{GAGGT}
\"
7,"\begin{equation}
\epsilon _{(1,2)}=F_{11}^{1}\epsilon _{1}\epsilon _{2},\quad (\epsilon
\lambda )_{(1,2)}=F_{21}^{2}\epsilon _{1}\lambda _{2},\quad (\epsilon
\lambda )_{(2,1)}=-F_{12}^{2}\epsilon _{2}\lambda _{1},  \label{param3}
\"
8,"\begin{equation}
2\phi ^{\prime \,3}\lambda _{(1,2)}=\left( R_{1}^{\phi
}F_{22}^{1}+R_{2}^{\phi }F_{22}^{2}+\frac{\delta S_{0}}{\delta h}%
M_{22}^{\phi h}+\frac{\delta S_{0}}{\delta B}M_{22}^{\phi B}\right) \lambda
_{1}\lambda _{2}.  \label{ansatz}
\"
9,"\begin{equation}
\alpha _{1}+\alpha _{2}-\beta _{1}-\beta _{2}=2.  \label{rel}
\"
10,"\begin{equation}
M_{22}^{\phi h}=2\phi ^{\prime }\delta (x-y)[\delta (y-y_{1})\delta ^{\prime
}(y-y_{2})-\delta (y-y_{2})\delta ^{\prime }(y-y_{1}).  \label{w3M}
\"
11,"\begin{equation}
\left( R_{\gamma }^{i}D_{\alpha \beta \delta }^{\gamma }+S_{0,k}Z_{\alpha
\beta \delta }^{ik}\right) \xi _{1}^{\delta }\xi _{2}^{\beta }\xi
_{3}^{\alpha }+\mathrm{cycl.perm.}(1,2,3)=0,  \label{GAnR}
\"
12,"\begin{equation}
D_{\alpha\beta\delta}^{\gamma}=S_{0,k}Q_{\alpha\beta\delta}^{\gamma
k},\;\;\;Z_{\alpha\beta\delta}^{ik}+R_{\gamma}^{i}Q_{\alpha\beta\delta
}^{\gamma k}-R_{\gamma}^{k}Q_{\alpha\beta\delta}^{\gamma
i}=S_{0,j}M_{\alpha\beta\delta}^{ikj},  \label{GAnR1}
\"
13,"\begin{equation}
\frac{\delta S}{\delta \phi ^{A}}\frac{\delta S}{\delta \phi _{A}^{\ast }}=0,
\label{CME}
\"
14,"\begin{equation}
S=S_{0}+S_{1}+\int d^{2}x\left[ c^{\ast }\left( c^{\prime }c+\phi ^{\prime
\,\,2}l^{\prime }l\right) +l^{\ast }\left( l^{\prime }c+2c^{\prime }l\right)
+2\phi ^{\ast }h^{\ast }\phi ^{\prime }l^{\prime }l\right] ,  \label{Acw3BV}
\"
15,"\begin{equation}
X(\phi ,\phi ^{\ast })=E(\phi ,\phi ^{\ast })-2\alpha \int d^{2}x\,h^{\ast
}c^{\ast }l^{\prime }l,  \label{w3sct}
\"
16,"\begin{equation}
\phi ^{A}=(A^{i},B^{\alpha },C^{\alpha a}),\;\;\;a=1,2,  \label{flds}
\"
17,"\begin{equation}
\frac{\delta S}{\delta\phi^{A}}\frac{\delta S}{\delta\phi_{Aa}^{\ast}}%
+\varepsilon^{ab}\phi_{Ab}^{\ast}\frac{\delta S}{\delta\bar{\phi}_{A}}=0,
\label{sp(2)_eq}
\"
18,"\begin{equation}
S=S_{0}+\sum_{n=1}S_{n},\;\;\;\varepsilon(S_{n})=\mathrm{ngh}%
(S_{n})=0,\;\;\;S_{n}\thicksim(C)^{n-m}(B)^{m},\;\;\;0\leq m\leq n.
\label{series}
\"
19,"\begin{equation}
\nabla _{j}(XY)\equiv XY^{\prime }-jX^{\prime }Y,\;\;\;\bar{\nabla}%
_{j}X\equiv \dot{X}-\nabla _{j}(hX),  \label{alavan}
\"
