,equation
0,"\begin{equation}
{\eta}_{{\mu}{\nu}}={\rm diag}(-1,1,\cdots,1),
\"
1,"\begin{equation}
h_{ij}\equiv \frac{{\partial}X^{\mu}}{{\partial}{\xi}^{i}}
\frac{{\partial}X^{\nu}}{{\partial}{\xi}^{j}}{\eta}_{{\mu}{\nu}},
\"
2,"\begin{equation}
S_{NG}=-T_{p}\int d^{p+1}{\xi}\sqrt{-h},
\"
3,"\begin{equation}
S^{{\rm I}}_{parent}=-T_{p}\int d^{p+1}{\xi}\left[\sqrt{-g}+{\Lambda}^{ij}
\left(g_{ij}-h_{ij}\right)\right],
\"
4,"\begin{equation}
{\Lambda}^{ij}=-\frac{1}{2}\sqrt{-g}g^{ij},
\"
5,"\begin{equation}
S_{P}=-\frac{T_p}{2}\int d^{p+1}{\xi}\sqrt{-g}\left[g^{ij}h_{ij}-(p-1)\right].
\label{npol}
\"
6,"\begin{equation}
S^{{\rm II}}_{parent}=-\frac{T_p}{2}\int d^{p+1}{\xi}\left[\sqrt{-G}
\left(G^{ij}h_{ij}-(p-1)\right)+{\Lambda}_{ij}\left(G^{ij}-g^{ij}\right)
\right],
\"
7,"\begin{equation}
{\Lambda}_{ij}=\frac{1}{2}\sqrt{-G}G_{ij}\left(G^{kl}h_{kl}-(p-1)\right)
-\sqrt{-G}h_{ij},
\"
8,"\begin{equation}
\frac{1}{2}G_{ij}\left(G^{kl}h_{kl}-(p-1)\right)-h_{ij}=0.
\"
9,"\begin{equation}
G_{ij}=h_{ij}.
\"
10,"\begin{equation}
\frac{1}{2}G_{ij}G^{kl}h_{kl}-h_{ij}=0,
\"
11,"\begin{equation}
G_{ij}=f_{1}({\xi}^{0},{\xi}^{1})h_{ij},
\"
12,"\begin{equation}
S^{{\rm III}}_{parent}=-T_{p}\int d^{p+1}{\xi}\left[{\Phi}^{(p+1)/2}
\sqrt{-g}+{\Lambda}^{ij}\left({\Phi}g_{ij}-h_{ij}\right)\right],
\"
13,"\begin{equation}
{\Lambda}^{ij}=-\frac{1}{2}{\Phi}^{(p-1)/2}\sqrt{-g}g^{ij}.
\"
