,equation
0,"\begin{equation}
 \langle \lambda \lambda \rangle_k = N \Lambda ^3 \exp\left( i {2\pi k\over N}
\right)\,,\qquad k=0,1,2,...N-1.
 \label{condensate}
\"
1,"\begin{equation}
T_{\{k,k+1\}} = T_{\{k+1,k+2\}} = \frac{N}{8\pi^2}\, | \langle \mbox{tr} \lambda\lambda
\rangle | \,2\, \sin\frac{\pi}{N}\,.
\label{tension}
\"
2,"\begin{equation}
T_{\{k,k+2\}} = \frac{N}{8\pi^2}\, | \langle \mbox{tr} \lambda\lambda
\rangle | \, 2 \, \sin\frac{2\pi}{N}\,.
\"
3,"\begin{equation}
\frac{\sigma}{f}\,\theta^\mu_\mu \,  =
  \frac{3N}{16\pi^2 f}\,\, \sigma\, \mbox{tr}\,  F^2 \,,
\label{anomc}
\"
4,"\begin{equation}
f\sim N\, \Lambda\,.
\label{ccs}
\"
5,"\begin{equation}
T\,\sigma/f\,,
\label{odin}
\"
6,"\begin{equation}
\frac{\eta}{f}\,\int dz\,\,  \frac{N}{8\pi^2}\,\,  \mbox{tr}\,  F\tilde{F}
\to 
\frac{\eta}{f}\,\int dz\,\, \frac{N}{8\pi^2}\, |\,\mbox{tr}\,\lambda\lambda\, |\,\,
\frac{\partial\alpha}{\partial z}\,,
\label{dva}
\"
7,"\begin{equation}
T\,\eta/f + O(1/N)\,,
\label{tri}
\"
8,"\begin{equation}
\frac{V}{A} \sim N^0\,\Lambda^3 \, e^{-mZ}\,.
\label{intpotu}
\"
9,"\begin{equation}
 e^{-\Phi}\, {\rm tr}\, F^2 + C\, {\rm tr}\, F \tilde F,
\label{one}
 \"
10,"\begin{equation}
 \eta ^{\mu \rho} h ^{\nu \lambda }\, {\rm tr}\, F_{\mu \nu} F_{\rho
 \lambda} +
 C ^{\mu \nu \rho \lambda }\, {\rm tr}\, F_{\mu \nu} F_{\rho
 \lambda}\,.
\label{two}
 \"
11,"\begin{equation}
\sum _n \sum _{\vec k} {1\over 2} \sqrt {{\vec k}^2 + M_n^2}, \label{ve}
\"
12,"\begin{equation}
{\cal A}= N^2 (V_8-S_8) \equiv 0
\"
13,"\begin{equation}
\mbox{SU}(k)_L\times\mbox{SU}(k)_R \to \mbox{SU}(k)_V\,.
\label{pcsbone}
\"
14,"\begin{equation}
\mbox{SU}(k) \to \mbox{SO}(k)\,,
\label{pcstwo}
\"
15,"\begin{equation}
(-1)^{N(N-1)/2}\,.
\label{stat}
\"
16,"\begin{equation}
 \langle \lambda \lambda \rangle_k = N \Lambda ^3 \exp\left( i {2\pi k\over N}
\right)\,,\qquad k=0,1,2,...N-1.
 \label{condensate}
\"
17,"\begin{equation}
T_{\{k,k+1\}} = T_{\{k+1,k+2\}} = \frac{N}{8\pi^2}\, | \langle \mbox{tr} \lambda\lambda
\rangle | \,2\, \sin\frac{\pi}{N}\,.
\label{tension}
\"
18,"\begin{equation}
T_{\{k,k+2\}} = \frac{N}{8\pi^2}\, | \langle \mbox{tr} \lambda\lambda
\rangle | \, 2 \, \sin\frac{2\pi}{N}\,.
\"
19,"\begin{equation}
\frac{\sigma}{f}\,\theta^\mu_\mu \,  =
  \frac{3N}{16\pi^2 f}\,\, \sigma\, \mbox{tr}\,  F^2 \,,
\label{anomc}
\"
20,"\begin{equation}
f\sim N\, \Lambda\,.
\label{ccs}
\"
21,"\begin{equation}
T\,\sigma/f\,,
\label{odin}
\"
22,"\begin{equation}
\frac{\eta}{f}\,\int dz\,\,  \frac{N}{8\pi^2}\,\,  \mbox{tr}\,  F\tilde{F}
\to 
\frac{\eta}{f}\,\int dz\,\, \frac{N}{8\pi^2}\, |\,\mbox{tr}\,\lambda\lambda\, |\,\,
\frac{\partial\alpha}{\partial z}\,,
\label{dva}
\"
23,"\begin{equation}
T\,\eta/f + O(1/N)\,,
\label{tri}
\"
24,"\begin{equation}
\frac{V}{A} \sim N^0\,\Lambda^3 \, e^{-mZ}\,.
\label{intpotu}
\"
25,"\begin{equation}
 e^{-\Phi}\, {\rm tr}\, F^2 + C\, {\rm tr}\, F \tilde F,
\label{one}
 \"
26,"\begin{equation}
 \eta ^{\mu \rho} h ^{\nu \lambda }\, {\rm tr}\, F_{\mu \nu} F_{\rho
 \lambda} +
 C ^{\mu \nu \rho \lambda }\, {\rm tr}\, F_{\mu \nu} F_{\rho
 \lambda}\,.
\label{two}
 \"
27,"\begin{equation}
\sum _n \sum _{\vec k} {1\over 2} \sqrt {{\vec k}^2 + M_n^2}, \label{ve}
\"
28,"\begin{equation}
{\cal A}= N^2 (V_8-S_8) \equiv 0
\"
29,"\begin{equation}
\mbox{SU}(k)_L\times\mbox{SU}(k)_R \to \mbox{SU}(k)_V\,.
\label{pcsbone}
\"
30,"\begin{equation}
\mbox{SU}(k) \to \mbox{SO}(k)\,,
\label{pcstwo}
\"
31,"\begin{equation}
(-1)^{N(N-1)/2}\,.
\label{stat}
\"
