,equation
0,"\begin{equation}
\label{Lag} {\cal L}=
-\frac{1}{4}B_{\mu\nu}B^{\mu\nu}+\frac{1}{2}A_\mu A^\mu
+\frac{1}{2m}\epsilon_{\mu\nu\rho\sigma}B^{\mu\nu}\partial^\rho
A^\sigma.
\"
1,"\begin{equation}
\label{sym-Lag} {\cal L}=
-\frac{1}{4}B_{\mu\nu}B^{\mu\nu}+\frac{1}{2}A_\mu A^\mu
+\frac{1}{4m}\epsilon_{\mu\nu\rho\sigma}B^{\mu\nu}\partial^\rho
A^\sigma -\frac{1}{4m}\epsilon_{\mu\nu\rho\sigma}\partial^\mu
B^{\nu\rho} A^\sigma,
\"
2,"\begin{equation}
\label{pri-H} {\cal H}_p={\cal H}_c + \lambda^0 \pi_0 + \lambda^i
\Omega_i +\Sigma^{0i}\pi_{0i}+\Sigma^{ij}\Omega_{ij}
\"
3,"\begin{equation}
\{\Phi^\alpha(x), \Phi^\beta(y)\}= \omega^{\alpha\beta}(x,y),
\"
4,"\begin{equation}
\label{ansatz} \varphi^{(1)}_\alpha(x)=\int dy~
X_{\alpha\beta}(x,y)\Phi^\beta(y).
\"
5,"\begin{equation}
\label{first-order} \{\varphi_\alpha, \varphi^{(1)}_\beta\}_{\cal
O} +\{\varphi^{(1)}_\alpha, \varphi_\beta\}_{\cal O}
+\{\varphi^{(1)}_\alpha, \varphi^{(2)}_\beta\}_{\Phi}
+\{\varphi^{(2)}_\alpha, \varphi^{(1)}_\beta\}_{\Phi}=0,
\"
6,"\begin{equation}
\label{sol-phy} {\cal F}^{(1)}(x)=-\int dy dz dw ~\Phi^\alpha(x)
\omega_{\alpha\beta}(x,y)X^{\beta\gamma}(y,z)\{\varphi_\gamma(z),
A(w)\},
\"
7,"\begin{equation}\label{omega}
\{\Phi^\alpha(x), \Phi^\beta(y) \}=\omega^{\alpha\beta}(x,y) =
\left(
\begin{array}{cccccc}
0 & 0 & 1 & 0 & 0 & 0\\
0 & 0 & 0 & \delta^{ij} & 0 & 0\\
-1 & 0 & 0 & 0 & 0 & 0 \\
0 & - \delta^{ij} & 0 & 0 & 0 & 0 \\
0 & 0 & 0 & 0 & 0 & \epsilon^{ijk} \\
0 & 0 & 0 & 0 & -\epsilon^{ijk}& 0
\end{array}\right)\delta(x-y).
\"
8,"\begin{equation}
\label{x} X_{\alpha\beta}(x,y)=\left(
\begin{array}{cccccc}
1 & 0 & 0 & 0 & 0 & 0 \\
0 & \delta^{ij} & 0 & 0 &  0 & 0 \\
0 & 0 & 1 & 0 & 0 & 0 \\
0 & 0 & 0 & \delta^{ij}& 0 & 0 \\
0 & 0 & 0 & 0 & I_{3\times 3} & 0 \\
0 & 0 & 0 & 0 & 0 & \frac{1}{m}I_{3\times 3}
\end{array} \right)\delta(x-y),
\"
9,"\begin{equation}
\label{ext-mH} \widetilde{\cal H}'_c = \widetilde{\cal H}_c +
\pi_\theta \widetilde{\Lambda}+P_i\widetilde{\Lambda}_i
\"
