,equation
0,"\begin{equation}
\label{E:HV2}
    \langle 0|(E^V)^2|0\rangle = \frac{1}{8} \frac{1}{(2\pi)^{2d}}
               \int_V d^dy_1\int_V d^dy_2 \int d^dp \int d^dq
                e^{\imath(\vec{p}+\vec{q})\cdot
               (\vec{y}_1-\vec{y}_2)}
               {\left(\frac{\vec{p} \cdot \vec{q}}
                    {\sqrt{ p  q}} +
                    \sqrt{p q}\right)}^2.
\"
1,"\begin{equation}
\label{hol5}
    {\cal D}_V(y)=\int_V d^dy_1\int_V d^dy_2 \,
            \delta^{(d)}(y-|\vec{y}_1-\vec{y}_2|),
\"
2,"\begin{equation}
 \label{hol2}
 \langle 0| O_i^V O_j^V |0\rangle = \langle 0|
  O_i^{\widehat{V}}O_j^{\widehat{V}} |0\rangle,
\"
3,"\begin{equation}
\label{hol4}
    \langle 0| O_i^{V}O_j^{\widehat V}-O_i^{\widehat V}O_j^{V} |0\rangle =
    \int\limits_V\!\! d^d y_1 \int\limits_{\widehat V}\!\!  d^d y_2
    \left(
        f_{ij}\left(|\vec{y}_1-\vec{y}_2|\right)-
        f_{ij}\left(|\vec{y}_2-\vec{y}_1|\right)
    \right)=0,
\"
4,"\begin{equation}
 \label{corr3}
   \int\limits_0^{2R} dy~ {\cal D}_V(y)~ f_{ij}(y)    =
   R^d\int\limits_0^{2R} dy~ y^{d-1}
  ~\widetilde{\cal D}_V\left(\frac{y}{R}\right)
    \int \hbox{\large$\frac{d^dq}{(2\pi)^d}$} ~ e^{-iqy \cos\theta_q}
        \widetilde{f}_{ij}(|\vec{q}|),
\"
5,"\begin{equation}
 \label{eyeen1}
I_n=R^d\int\limits_0^{2R} dy~ y^{d-1}~\widetilde{\cal
D}_V\left(\frac{y}{R}\right) \int d^dk ~ e^{ i k y
\cos\theta_k-\frac{1}{2} k^2/\Lambda^2}
(k^2)^n.
\"
6,"\begin{equation}
\label{eyeen2}
I_n=(-1)^n~a_V~C_d~R^{d-1} \Lambda^{2n-1},
\"
7,"\begin{equation}
\label{boundary4}
    \langle 0|O_i^{V}O_j^{V}|0\rangle \sim
    \langle 0|\Theta_i^{\partial V}\Theta_j^{\partial V}|0\rangle_{d-1}= 
    \alpha^d_{ij} \int\limits_{\partial V}\!\! d^{d-1} z_1
    \int\limits_{\partial V}\!\! d^{d-1} z_2~\hat n_1 \cdot\hat n_2
        \langle 0|\hbox{\large$\vartheta$}_i(\vec{z}_1)
        \hbox{\large$\vartheta$}_j(\vec{z}_2)|0\rangle_{d-1}.
\"
8,"\begin{equation}
\label{E:dimredexp}
    \langle 0| e^{-J \int_V \phi (\vec{x}) d^dx}|0 \rangle_{d}
    = \langle e^{-J \sqrt{\alpha^d_{\phi\phi}}\int_{\partial V} \phi (\vec{x})
    d^{d-1}x}\rangle_{d-1}^{\beta \to 0}.
\"
9,"\begin{equation}
\label{E:HV2}
    \langle 0|(E^V)^2|0\rangle = \frac{1}{8} \frac{1}{(2\pi)^{2d}}
               \int_V d^dy_1\int_V d^dy_2 \int d^dp \int d^dq
                e^{\imath(\vec{p}+\vec{q})\cdot
               (\vec{y}_1-\vec{y}_2)}
               {\left(\frac{\vec{p} \cdot \vec{q}}
                    {\sqrt{ p  q}} +
                    \sqrt{p q}\right)}^2.
\"
10,"\begin{equation}
\label{hol5}
    {\cal D}_V(y)=\int_V d^dy_1\int_V d^dy_2 \,
            \delta^{(d)}(y-|\vec{y}_1-\vec{y}_2|),
\"
11,"\begin{equation}
 \label{hol2}
 \langle 0| O_i^V O_j^V |0\rangle = \langle 0|
  O_i^{\widehat{V}}O_j^{\widehat{V}} |0\rangle,
\"
12,"\begin{equation}
\label{hol4}
    \langle 0| O_i^{V}O_j^{\widehat V}-O_i^{\widehat V}O_j^{V} |0\rangle =
    \int\limits_V\!\! d^d y_1 \int\limits_{\widehat V}\!\!  d^d y_2
    \left(
        f_{ij}\left(|\vec{y}_1-\vec{y}_2|\right)-
        f_{ij}\left(|\vec{y}_2-\vec{y}_1|\right)
    \right)=0,
\"
13,"\begin{equation}
 \label{corr3}
   \int\limits_0^{2R} dy~ {\cal D}_V(y)~ f_{ij}(y)    =
   R^d\int\limits_0^{2R} dy~ y^{d-1}
  ~\widetilde{\cal D}_V\left(\frac{y}{R}\right)
    \int \hbox{\large$\frac{d^dq}{(2\pi)^d}$} ~ e^{-iqy \cos\theta_q}
        \widetilde{f}_{ij}(|\vec{q}|),
\"
14,"\begin{equation}
 \label{eyeen1}
I_n=R^d\int\limits_0^{2R} dy~ y^{d-1}~\widetilde{\cal
D}_V\left(\frac{y}{R}\right) \int d^dk ~ e^{ i k y
\cos\theta_k-\frac{1}{2} k^2/\Lambda^2}
(k^2)^n.
\"
15,"\begin{equation}
\label{eyeen2}
I_n=(-1)^n~a_V~C_d~R^{d-1} \Lambda^{2n-1},
\"
16,"\begin{equation}
\label{boundary4}
    \langle 0|O_i^{V}O_j^{V}|0\rangle \sim
    \langle 0|\Theta_i^{\partial V}\Theta_j^{\partial V}|0\rangle_{d-1}= 
    \alpha^d_{ij} \int\limits_{\partial V}\!\! d^{d-1} z_1
    \int\limits_{\partial V}\!\! d^{d-1} z_2~\hat n_1 \cdot\hat n_2
        \langle 0|\hbox{\large$\vartheta$}_i(\vec{z}_1)
        \hbox{\large$\vartheta$}_j(\vec{z}_2)|0\rangle_{d-1}.
\"
17,"\begin{equation}
\label{E:dimredexp}
    \langle 0| e^{-J \int_V \phi (\vec{x}) d^dx}|0 \rangle_{d}
    = \langle e^{-J \sqrt{\alpha^d_{\phi\phi}}\int_{\partial V} \phi (\vec{x})
    d^{d-1}x}\rangle_{d-1}^{\beta \to 0}.
\"
