,equation
0,"\begin{equation}
f(\rho) = 2 b \int^{\rho} \frac{du}{u} h(u) \,,
\label{f} 
\"
1,"\begin{equation}
\lb T_{\pm\pm} = h(\rho)[\mf_{ij}(\vp)\dd_{\pm} \vp^i \dd_{\pm} \vp^j 
+ a \rho^{-2} (\dd_{\pm} \rho)^2] + 
\dd_{\pm} \sigma \dd_{\pm} f - \dd_{\pm}^2 f\;.
\label{constr}
\"
2,"\begin{equation}
S[\cV, Q] = \frac{1}{2} \int d^d x\, \bra D^{\alpha} \cV
\cV\inv , \,D_{\alpha} \cV\cV\inv \ket_{\gsf}\;,
\label{sact1}
\"
3,"\begin{equation}
\cL_v( \nabla_{i_1} \ldots \nabla_{i_d} R_{ijkl}(\gf)) =0\,,
\quad d \geq 0\,,
\label{Lie_cdRm}
\"
4,"\begin{equation}
\zeta_1 = K(n-1) \;,\quad 
\zeta_2 = \frac{K^2}{2} (n-1) \;,\quad 
\zeta_3 = \frac{K^3}{12}\big( (n+1)^2 -4 \big)\;,
\label{zeta_gmax}
\"
5,"\begin{equation}
f(\rho) = 2 b \int^{\rho} \frac{du}{u} h(u) \,,
\label{f} 
\"
6,"\begin{equation}
\lb T_{\pm\pm} = h(\rho)[\mf_{ij}(\vp)\dd_{\pm} \vp^i \dd_{\pm} \vp^j 
+ a \rho^{-2} (\dd_{\pm} \rho)^2] + 
\dd_{\pm} \sigma \dd_{\pm} f - \dd_{\pm}^2 f\;.
\label{constr}
\"
7,"\begin{equation}
S[\cV, Q] = \frac{1}{2} \int d^d x\, \bra D^{\alpha} \cV
\cV\inv , \,D_{\alpha} \cV\cV\inv \ket_{\gsf}\;,
\label{sact1}
\"
8,"\begin{equation}
\cL_v( \nabla_{i_1} \ldots \nabla_{i_d} R_{ijkl}(\gf)) =0\,,
\quad d \geq 0\,,
\label{Lie_cdRm}
\"
9,"\begin{equation}
\zeta_1 = K(n-1) \;,\quad 
\zeta_2 = \frac{K^2}{2} (n-1) \;,\quad 
\zeta_3 = \frac{K^3}{12}\big( (n+1)^2 -4 \big)\;,
\label{zeta_gmax}
\"
