,equation
0,"\begin{equation}
\delta_h (k) = k^{3/2} h(k) \sim \ell_{\rm P} k/a,
\label{tensor}
\"
1,"\begin{equation}
ds^2 = a^2(\eta) [ d\eta^2 - d\vec{x}^2],
\label{met}
\"
2,"\begin{equation}
S = \frac{1}{ 4 \ell_{\rm P}^2}\int d^4 x ~a^2~ \eta^{\mu\nu} \partial_{\mu} h
\partial_{\nu} h ,
\label{ac1} 
\"
3,"\begin{equation}
k/a(\eta) \leq \Lambda,
\label{cond}
\"
4,"\begin{equation}
\Psi = \frac{  h}{ \sqrt{2}~\ell_{\rm P}},
\label{Psi}
\"
5,"\begin{equation}
\Pi = a^2 \Psi',~~~~\psi = a \Psi, ~~~~~\pi = \frac{\Pi}{a},~~~~~\tilde{\pi} = \psi',
\label{def}
\"
6,"\begin{equation}
{\cal F}_{2\to 3} ( \psi, \tilde{\pi}, \eta) = \int d^{3} x \biggl( \psi \tilde{\pi}
 - \frac{{\cal H}}{2} \psi^2\biggr),
\label{2to3}
\"
7,"\begin{equation}
{\cal L}^{(2)}(\vec{x},\eta) = \frac{1}{2} \biggl[ {\psi'}^2 - 2 {\cal H} \psi\psi' + 
{\cal H}^2 \psi^2 - (\partial_{i} \psi)^2\biggr].
\label{L1}
\"
8,"\begin{equation}
{\cal L}^{(3)}(\vec{x},\eta) = {\cal L}^{(2)}(\vec{x},\eta) + \frac{d {\cal D}}{d\eta}, 
~~~~~{\cal D} =  \frac{ {\cal H}}{2} \psi^2.
\label{totder}
\"
9,"\begin{equation}
\Phi^{(3)}[\psi] = e^{i {\cal D}(\psi,\eta)} \Phi^{(2)}[\psi].
\label{PH}
\"
10,"\begin{equation}
\hat{\psi}(\vec{x},\eta) = \frac{1}{(2\pi)^{3/2} } \int d^3 k  ~\hat{\psi}_{\vk}(\eta) e^{- i \vec{k} \cdot \vec{x} },~~~~~~~~
 \hat{\pi}(\vec{x},\eta) = \frac{1}{ (2\pi)^{3/2} } \int d^3 k  ~\hat{\pi}_{\vk}(\eta) e^{- i \vec{k} \cdot \vec{x} },
\label{expansion}
\"
11,"\begin{equation}
\left(\matrix{ \hat{\psi}_{\vk}(\eta)\cr
                \hat{\pi}_{\vk}(\eta)\cr}\right) 
= \left(\matrix{A_{\vk}(\eta,\eta_{0})& B_{\vk}(\eta,\eta_0)\cr
 C_{\vk}(\eta,\eta_{0})& D_{\vk}(\eta,\eta_0)\cr}\right)\left(\matrix{ \hat{\psi}_{\vk}(\eta_{0})\cr
                \hat{\pi}_{\vk}(\eta_0)\cr}\right),
\label{trans}
\"
12,"\begin{equation}
f_{k}(\eta) g^{\star}_{k}(\eta) - f^{\star}_{k}(\eta) g_{k}(\eta) = i.
\label{wr1}
\"
