,equation
0,"\begin{equation}
\label{euclidean ads/cft} \langle \exp \int _{\partial} \phi_0 {\cal O} \rangle_{CFT} = Z_{SUGRA} (\phi_0) \, .
\"
1,"\begin{equation}
\label{pads metric} ds^2 = l^2/z^2 (-dt^2 +d {\bf x} ^2 + dz^2).
\"
2,"\begin{equation}
\label{modified pads metric} ds^2 \stackrel{z \rightarrow 0}{\longrightarrow}1/z^2 (dz^2 +d\tilde{s} ^2),
\"
3,"\begin{equation} \label{phi expansion}
\phi(z,{\bf b})= \sum_k a_k u_k (z,{\bf b}) + a_k ^\dagger u_k ^* (z,{\bf b}) = \sum_k \bar{a_k} \bar{u_k} (z,{\bf b}) +\bar{a_k}^\dagger
\bar{u_k} ^* (z,{\bf b}) ,
\"
4,"\begin{equation} \label{definition of vacua}
a_k|0 \rangle =0 , \ \ \bar{a_k}| \bar{0} \rangle =0 , \ \ \forall k .
\"
5,"\begin{equation} \label{b transformation}
\bar{u} _k = \sum_i \alpha _{ki} u_i + \beta _{ki} u_i ^* , \ \ \bar{a}_k = \sum_i \alpha ^* _{ki} a_i - \beta ^* _{ki} a_i ^\dagger ,
\"
6,"\begin{equation} \label{b conditions}
\sum_k \alpha_{ik} \alpha_{jk} ^* - \beta_{ik} \beta_{jk} ^* = \delta_{ij} , \ \ \sum_k \alpha_{ik} \beta _{jk} - \beta_{ik} \alpha_{jk} =0.
\"
7,"\begin{equation} \label{bulk boundary gives phi}
\phi(z,{\bf b}) = \int _\partial d{\bf b} \sqrt{-\tilde{g}} G_{B\partial}({\bf b};z,{\bf b'}) \phi_0 ({\bf b})
\"
8,"\begin{equation} \label{feynman diffeq}
(\Box _x - m^2) G_F(x,x') = -\frac{1}{\sqrt{-g}} \delta^{d+1}(x-x') .
\"
9,"\begin{equation} \label{feynman two point function solution}
iG_{F\bar{0}{0}} (x,y) = \theta(x^0-y^0) \sum_k \bar{u}_k (x) u_k ^* (y) \bigl( \alpha_k ^* - \frac{ |\beta_k| ^2}{\alpha_k} \bigr) +
x\leftrightarrow y.
\"
10,"\begin{equation} \label{in in in out bulk}
iG_{F00}= iG_{F\bar{0}{0}} - \sum_k \frac{\beta_k}{\alpha_k} u_k^*(x)u_k^*(y) .
\"
11,"\begin{equation}
iG_{F00}= iG_{F\bar{0}{0}} - \sum_{k,k'} \beta_{kk'}\alpha^{-1}_{kk'} u_{k'}^*(x)u_k^*(y) .
\"
12,"\begin{equation}
G_{B\partial \bar{0} 0} ({\bf b}; {\bf b'}, z') = 2 \nu \lim_{z \rightarrow 0} z^{-2h_+} G_{F \bar{0} 0} (x,x') .
\"
13,"\begin{equation} \label{ads cft}
\langle \bar{0} | T \exp i \int_\partial \phi_0 {\cal O} | 0 \rangle_{CFT} = Z_{SUGRA \ \bar{0} 0} (\phi_0) ,
\"
14,"\begin{equation} \label{scalar action}
S[\phi] = \frac{1}{2} \int d^d w \, dz \sqrt{-g} (g^{\mu \nu} \partial _\mu \phi \partial _\nu \phi +m^2 \phi^2)  \, ,
\"
15,"\begin{equation}
\frac{1}{i^2} \frac{\delta ^2 Z_{\bar{0} 0} (\phi_0) } {\delta \phi_0 (x) \delta \phi_0 (y) } |_{\phi_0=0} = \frac{\langle \bar{0} | T({\cal
O}(x) {\cal O} (y) ) | 0 \rangle }{\langle \bar{0} | 0 \rangle } .
\"
16,"\begin{equation} \label{schwarz bubble}
ds^2 = f(r) d\chi ^2 + f(r) ^{-1} dr^2 + r^2 ( - d\tau^2 + \cosh^2 \tau d \psi ^2) .
\"
17,"\begin{equation}
r^3 + l^2 r^2 = r_0 .
\"
18,"\begin{equation}
\Delta \chi = \frac{4 \pi l^2 r_+}{3r_+ ^2 + l^2} .
\"
19,"\begin{equation}
-\frac{1}{r^2 \cosh \tau} \partial _\tau (\cosh \tau \partial _\tau \phi) + \frac{1}{r^2} \partial _r ( r^2 f(r) \partial _r \phi) + f(r)
^{-1} \partial_\chi ^2 \phi + \frac{1}{r^2 \cosh ^2 \tau} \partial _\psi ^2 \phi - m^2 \phi = 0 .
\"
20,"\begin{equation}
R(r) \rightarrow r^{-2h_{\pm}}
\"
21,"\begin{equation}
\sigma(1-\sigma) T_n ''  + (1/2 - 3/2 \sigma) T_n ' + \biggl[\frac{k^2}{4}\frac{1-\sigma}{\sigma} - \frac{n^2}{1-\sigma} \biggr] T_n =0 ,
\"
22,"\begin{equation}
\sigma(1-\sigma) f'' + [c-(1+a+b)\sigma]f' - ab f =0 ,
\"
23,"\begin{equation} \label{bubble in solution}
T_n ^{\mathrm{in}} =  \cosh ^n \tau e^{(n+1/2 - i \mu) \tau} F(n+1/2, n+1/2-i \mu; 1-i\mu ; - e^{2 \tau} ) .
\"
