,equation
0,\begin{equation}\delta_\epsilon f=0.\label{vacuumeq}\
1,"\begin{equation}\frac{\mathrm{SO}(3,19)}{\mathrm{SO}(3)\times
\mathrm{SO}(19)}\times \mathbb{R}^+_\mathbf{K3},\label{k3metrics}\"
2,"\begin{equation}\mathfrak{so}(4,20)=\mathfrak{so}(3,19)+\mathfrak{so}(1,1)+
(\mathbf{3},\mathbf{19})^++(\mathbf{3},\mathbf{19})^-.\label{decomp}\"
3,"\begin{equation}G=\mathrm{e}^{C^IZ_I}\mathrm{e}^{\phi S}{L},\label{parametrization}\"
4,"\begin{equation}G^{-1}dG=\mathrm{e}^\phi (L^{-1})^I_JdC^JZ_I+ d\phi S
+L^{-1}dL.\label{vielbein}\"
5,"\begin{equation}
(G^{-1}dG)_{\mathrm{sym}} =U_udq^u=\begin{pmatrix} 0&P^m_b&U^m&0\\
(P^t)^a_n&0&0&V^a\\
({U^t})_n&0&0&d\phi\\
0&{V^t}_b&d\phi&0\end{pmatrix},\label{explvielbein}
\"
6,"\begin{equation}\omega_I^xdC^I\propto \mathrm{e}^\phi
(L^{-1})_I^xdC^I=\mathrm{e}^\phi(1+ee^T)_m^xdC^m-\mathrm{e}^\phi
e_a^xdC^a, \qquad x=1,2,3. \label{omega} \"
7,"\begin{equation}X^0=\frac 1 2 (1-\sigma\tau), \quad X^1=-\frac 1 2
(\sigma+\tau),\quad X^2=-\frac 1 2 (1+\sigma\tau), \quad X^3=\frac
1 2 (\tau-\sigma).\label{ixlambda}\"
8,"\begin{equation}\mathrm{e}^{-K}=i(\bar X^\Lambda F_\Lambda-X^\Lambda\bar
F_\Lambda)=\frac i 2 (\rho-\bar\rho)i(\bar\tau
-\tau)i(\bar\sigma-\sigma)=\mathrm{e}^{-\tilde K}
\mathrm{e}^{-\hat K},\label{kaehlerpot}\"
9,"\begin{equation}
P^x_\Lambda =0 \qquad  \, x=1,2,3, \;\;\Lambda=0,1,2,3
\label{n2grav}
\"
10,"\begin{equation}
k^u_\Lambda X^\Lambda =0, \qquad \, u=1,\dots 80. \label{n2hyp}
\"
11,"\begin{equation}
X^2(\sigma,\tau ) = X^3(\sigma,\tau )=0\label{n2stabilize}
\"
12,"\begin{equation}e_m^a=0, \;
m=1,2\label{hyperino},\"
13,"\begin{equation}
\mathrm{e}^{\phi}\mathrm{e}^{\frac K 2}
\begin{pmatrix}g_0X^0+ig_1X^1&0\\
0&-g_0X^0+ig_1X^1\end{pmatrix},\label{massmatrix}\"
14,"\begin{equation}
S_{22}\propto -g_0X^0+ig_1X^1=0.\label{s22}\"
15,"\begin{equation}K_1=-\ln[(x_0+\bar x_0)^2-\sum_{a=1}^{19}(x_a+\bar
x_a)^2],\label{k1}\"
16,\begin{equation}\delta_\epsilon f=0.\label{vacuumeq}\
17,"\begin{equation}\frac{\mathrm{SO}(3,19)}{\mathrm{SO}(3)\times
\mathrm{SO}(19)}\times \mathbb{R}^+_\mathbf{K3},\label{k3metrics}\"
18,"\begin{equation}\mathfrak{so}(4,20)=\mathfrak{so}(3,19)+\mathfrak{so}(1,1)+
(\mathbf{3},\mathbf{19})^++(\mathbf{3},\mathbf{19})^-.\label{decomp}\"
19,"\begin{equation}G=\mathrm{e}^{C^IZ_I}\mathrm{e}^{\phi S}{L},\label{parametrization}\"
20,"\begin{equation}G^{-1}dG=\mathrm{e}^\phi (L^{-1})^I_JdC^JZ_I+ d\phi S
+L^{-1}dL.\label{vielbein}\"
21,"\begin{equation}
(G^{-1}dG)_{\mathrm{sym}} =U_udq^u=\begin{pmatrix} 0&P^m_b&U^m&0\\
(P^t)^a_n&0&0&V^a\\
({U^t})_n&0&0&d\phi\\
0&{V^t}_b&d\phi&0\end{pmatrix},\label{explvielbein}
\"
22,"\begin{equation}\omega_I^xdC^I\propto \mathrm{e}^\phi
(L^{-1})_I^xdC^I=\mathrm{e}^\phi(1+ee^T)_m^xdC^m-\mathrm{e}^\phi
e_a^xdC^a, \qquad x=1,2,3. \label{omega} \"
23,"\begin{equation}X^0=\frac 1 2 (1-\sigma\tau), \quad X^1=-\frac 1 2
(\sigma+\tau),\quad X^2=-\frac 1 2 (1+\sigma\tau), \quad X^3=\frac
1 2 (\tau-\sigma).\label{ixlambda}\"
24,"\begin{equation}\mathrm{e}^{-K}=i(\bar X^\Lambda F_\Lambda-X^\Lambda\bar
F_\Lambda)=\frac i 2 (\rho-\bar\rho)i(\bar\tau
-\tau)i(\bar\sigma-\sigma)=\mathrm{e}^{-\tilde K}
\mathrm{e}^{-\hat K},\label{kaehlerpot}\"
25,"\begin{equation}
P^x_\Lambda =0 \qquad  \, x=1,2,3, \;\;\Lambda=0,1,2,3
\label{n2grav}
\"
26,"\begin{equation}
k^u_\Lambda X^\Lambda =0, \qquad \, u=1,\dots 80. \label{n2hyp}
\"
27,"\begin{equation}
X^2(\sigma,\tau ) = X^3(\sigma,\tau )=0\label{n2stabilize}
\"
28,"\begin{equation}e_m^a=0, \;
m=1,2\label{hyperino},\"
29,"\begin{equation}
\mathrm{e}^{\phi}\mathrm{e}^{\frac K 2}
\begin{pmatrix}g_0X^0+ig_1X^1&0\\
0&-g_0X^0+ig_1X^1\end{pmatrix},\label{massmatrix}\"
30,"\begin{equation}
S_{22}\propto -g_0X^0+ig_1X^1=0.\label{s22}\"
31,"\begin{equation}K_1=-\ln[(x_0+\bar x_0)^2-\sum_{a=1}^{19}(x_a+\bar
x_a)^2],\label{k1}\"
