,equation
0,\begin{equation}\label{pvpt}P/VT=Ae^{-B/\hbar}(1+O(\hbar)).\
1,"\begin{equation}\label{Eac}J_E[\phi]=\int
\limits_{-\infty}\limits^{\infty}\!\!d\sigma\sqrt{2V[\phi]\int\!
d^3y\dot{\phi}^2 },\label{Ev}\"
2,"\begin{equation} P\equiv\int\limits_{\phi (-\infty)=\phi_f}^{\phi (\infty)=\phi_f}
\!\![D\phi]_{FP}\,e^{-\frac{1}{\hbar}\int
_{-\infty}\limits^{\infty}\!\!d\sigma \sqrt{2V[\phi]\int\!
d^3x\dot{\phi}^2 }},\label{pi}\"
3,"\begin{equation}\int\!
d^3y\frac{1}{2}\left(\frac{d\phi}{d\tau}\right)^2-V[\phi]=0,\"
4,"\begin{equation}\label{Amp}P=e^{-\frac{1}{\hbar}J_E[\phi_b]}\int\!
JD\delta\phi _\perp\exp\left[-\frac{1}{2\hbar}\int\!d^4x\delta\phi
_{\perp}\left(-\frac{\partial ^2}{\partial\tau
^2}-\triangle+U''(\phi_b)\right)\delta\phi
_{\perp}\right],\"
5,"\begin{equation}\label{Jacobi}J[\phi]=\int\limits _{-\infty}\limits^{\infty}d\sigma
\sqrt{-2V[\phi]\int\! d^3y\dot{\phi}^2 }.\"
6,"\begin{equation}\label{con}\int\!
d^3y\frac{\pi^2(\vec{y})}{2}+V[\phi]=0.\"
7,"\begin{equation}\label{Sch}\left(-\frac{\hbar^2}{2}\int\!
d^3y\frac{\delta^2}{\delta\phi(y)^2}+V[\phi]\right)\Psi[\phi]=0.\"
8,\begin{equation}\label{pvpt}P/VT=Ae^{-B/\hbar}(1+O(\hbar)).\
9,"\begin{equation}\label{Eac}J_E[\phi]=\int
\limits_{-\infty}\limits^{\infty}\!\!d\sigma\sqrt{2V[\phi]\int\!
d^3y\dot{\phi}^2 },\label{Ev}\"
10,"\begin{equation} P\equiv\int\limits_{\phi (-\infty)=\phi_f}^{\phi (\infty)=\phi_f}
\!\![D\phi]_{FP}\,e^{-\frac{1}{\hbar}\int
_{-\infty}\limits^{\infty}\!\!d\sigma \sqrt{2V[\phi]\int\!
d^3x\dot{\phi}^2 }},\label{pi}\"
11,"\begin{equation}\int\!
d^3y\frac{1}{2}\left(\frac{d\phi}{d\tau}\right)^2-V[\phi]=0,\"
12,"\begin{equation}\label{Amp}P=e^{-\frac{1}{\hbar}J_E[\phi_b]}\int\!
JD\delta\phi _\perp\exp\left[-\frac{1}{2\hbar}\int\!d^4x\delta\phi
_{\perp}\left(-\frac{\partial ^2}{\partial\tau
^2}-\triangle+U''(\phi_b)\right)\delta\phi
_{\perp}\right],\"
13,"\begin{equation}\label{Jacobi}J[\phi]=\int\limits _{-\infty}\limits^{\infty}d\sigma
\sqrt{-2V[\phi]\int\! d^3y\dot{\phi}^2 }.\"
14,"\begin{equation}\label{con}\int\!
d^3y\frac{\pi^2(\vec{y})}{2}+V[\phi]=0.\"
15,"\begin{equation}\label{Sch}\left(-\frac{\hbar^2}{2}\int\!
d^3y\frac{\delta^2}{\delta\phi(y)^2}+V[\phi]\right)\Psi[\phi]=0.\"
