,equation
0,"\begin{equation}
  \phi \rightarrow \exp(i T^A \xi^A)\phi, 
\label{eq:global}
\"
1,"\begin{equation}
  \varphi(y) = \mbox{\bf{Z}}\,\varphi(-y), \qquad
  \varphi(y') = \mbox{\bf{Z}}'\,\varphi(-y'),
\label{eq:bc-fields}
\"
2,"\begin{equation}
  S = \int\!\!d^4x \int\!\!dy 
    \Bigl[ {\cal L}_{\rm 5D}^{SU(5)} 
    + \delta(y) {\cal L}_{\rm 4D}^{SU(5)}
    + \delta(y-\pi R) {\cal L}_{\rm 4D}^{3-2-1} \Bigr].
\label{eq:Lag-SU5}
\"
3,"\begin{equation}
  S = \int\!\!d^4x \int\!\!dy 
    \Bigl[ {\cal L}_{\rm 5D}^{U(1)} 
    + \delta(y) {\cal L}_{\rm 4D}^{U(1)}
    + \delta(y-\pi R) {\cal L}_{\rm 4D}^{\times} \Bigr].
\label{eq:Lag-U1}
\"
4,"\begin{equation}
  \xi(x^\mu,y)
    = \sum_{n=0} \xi_n(x^\mu) \cos\left(\frac{n y}{R}\right).
\label{eq:u1-gtp}
\"
5,"\begin{equation}
  \sum_{n=0} \xi_n(x^\mu) \cos(\pi n) = 0.
\label{eq:u1-gtp-const}
\"
6,"\begin{equation}
  -ds^2 = g_{MN} dx^M dx^N = 
    e^{-2\sigma(y)}\eta_{\mu\nu} dx^\mu dx^\nu + dy^2,
\label{eq:AdSmetric}
\"
7,"\begin{equation}
  \left\{ \begin{array}{l}
    \sigma(y)=k|y| ~~\mbox{in}~ -\pi R \leq y \leq\pi R, \\
    \sigma(y+2\pi R)=\sigma(y),
  \end{array} \right.
\label{eq:sigma-orb}
\"
8,"\begin{equation}
  g_{MN} \longrightarrow g_{MN} + \epsilon^L \partial_L g_{MN}
    + g_{LN} \partial_M \epsilon^L + g_{ML} \partial_N \epsilon^L.
\"
9,"\begin{equation}
  \epsilon^L \partial_L g_{MN}
    + g_{LN} \partial_M \epsilon^L + g_{ML} \partial_N \epsilon^L = 0,
\"
10,"\begin{equation}
  \partial_5 \xi^i 
    = -\frac{\sigma'}{2} H^i_j \gamma_5\xi^j
      -\frac{i\sigma'}{2} K^i_j \xi^j,
\label{eq:killingspinoransatz1}
\"
11,"\begin{equation}
  \mbox{Tr}[H] = \mbox{Tr}[K] = 0.
\"
12,"\begin{equation}
  \partial_\mu\xi^i 
    = -\frac{\sigma'}{2} H^i_j\gamma_\mu\xi^j
      -\frac{\sigma'}{2} \gamma_5\gamma_\mu\xi^i
      -\frac{i\sigma'}{2} L^i_j\gamma_\mu\xi^j,
\label{eq:killingspinoransatz2}
\"
13,"\begin{equation}
  L^i_j = 0.
\"
14,"\begin{equation}
  [\partial_M, \partial_N] \xi^i = 0.
\"
