,equation
0,"\begin{equation}
j_{\mu }=\bar{\psi}\gamma _{\mu }\psi \,\longrightarrow \,j_{\mu
}^{T}=\epsilon _{\mu \nu \lambda }\partial _{\nu }A_{\lambda }\;.
\label{bcurr}
\"
1,"\begin{equation}
\langle j_{\mu _{1}}...j_{\mu _{n}}\rangle _{S_{F}}=\langle j_{\mu
_{1}}^{T}...j_{\mu _{n}}^{T}\rangle _{S_{B}[A]}\ ,  \label{cf}
\"
2,"\begin{equation}
S_{F}[\bar{\psi},\psi ]=\int d^{3}x\,\bar{\psi}\left( i\gamma ^{\mu
}\partial \!\!_{\mu }+m\right) \psi \ ,  \label{faction}
\"
3,"\begin{equation}
S_{B}[A]\;=\;\frac{1}{4\pi }\frac{m}{\left| m\right| }\,S_{CS}[A]\;+\;R[%
\widetilde{F}]\;,  \label{ab}
\"
4,"\begin{equation}
S_{CS}[A]\;=\;\frac{1}{2}\int d^{3}x\,\epsilon _{\mu \nu \lambda }A_{\mu
}\partial _{\nu }A_{\lambda }\;,  \label{c-s}
\"
5,"\begin{equation}
j_{\mu }^{U(1)}\,\longrightarrow \;j_{\mu }^{T}=\epsilon _{\mu \nu \lambda
}\partial _{\nu }A_{\lambda }\;.  \label{u1-curr}
\"
6,"\begin{equation}
S[\phi ,\phi ^{\dagger }]+I[j_{\mu }^{U(1)}]\leftrightarrow S_{\mathrm{dual}%
}[A]+I[\epsilon _{\mu \nu \lambda }\partial _{\nu }A_{\lambda }]\ ,
\label{udual}
\"
7,"\begin{equation}
E=\int d^{3}x\partial _{i}\varphi ^{+}\partial _{i}\varphi +\frac{\lambda }{2%
}\left( \varphi ^{+}\varphi -\sigma ^{2}\right) ^{2}\;,  \label{lg}
\"
8,"\begin{equation}
\varphi (x)=\sigma e^{i\gamma (x)}\;,  \label{ph}
\"
9,"\begin{equation}
E=\sigma ^{2}\int d^{3}x\partial _{i}\gamma \partial _{i}\gamma \;.
\label{eg}
\"
10,"\begin{equation}
\partial _{i}\partial _{i}\gamma =0\;.  \label{p}
\"
11,"\begin{equation}
\epsilon _{ijk}\partial _{j}\partial _{k}\gamma (x)=\sum_{I}2\pi
n^{(I)}\int_{L^{I}}dy_{i}\delta ^{3}(x-y)\;,  \label{vc}
\"
12,"\begin{equation}
\epsilon _{ijk}\partial _{i}\partial _{j}\partial _{k}\gamma (x)=0\;.
\label{cl}
\"
13,"\begin{equation}
j_{i}^{U(1)}=\frac{i}{2}\left( \left( \partial _{i}\varphi ^{+}\right)
\varphi -\left( \partial _{i}\varphi \right) \varphi ^{+}\right) =\sigma
^{2}\partial _{i}\gamma \;\mathrm{.}  \label{ch}
\"
14,"\begin{equation}
\sigma ^{2}\partial _{i}\gamma =\epsilon _{ijk}\partial _{j}A_{k}\;.
\label{gf}
\"
15,"\begin{equation}
\Theta =\int d^{3}x\left( \sigma ^{2}\partial _{i}\gamma -\epsilon
_{ijk}\partial _{j}A_{k}\right) ^{2}\;,  \label{th}
\"
16,"\begin{equation}
\Theta \geq 0\;,  \label{bb}
\"
17,"\begin{equation}
\Theta =\int d^{3}x\left( \sigma ^{4}\partial _{i}\gamma \partial _{i}\gamma
+\frac{1}{2}F_{ij}F_{ij}-2\sigma ^{2}\epsilon _{ijk}A_{i}\partial
_{j}\partial _{k}\gamma \right) \;.  \label{thex}
\"
18,"\begin{equation}
E=\sigma ^{2}\int d^{3}x\partial _{i}\gamma \partial _{i}\gamma \;=\int
d^{3}x\left( -\frac{1}{2\sigma ^{2}}F_{ij}F_{ij}+2A_{i}I_{i}\right) \;,
\label{bs}
\"
19,"\begin{equation}
I_{i}(x)=\sum_{I}2\pi n^{(I)}\int_{L^{I}}dy_{i}\delta ^{3}(x-y)\;.
\label{ci}
\"
20,"\begin{equation}
\epsilon _{ijk}\partial _{i}\partial _{j}A_{k}=0\;,  \label{bid}
\"
21,"\begin{equation}
\partial _{k}\partial _{k}A_{i}=-\sigma ^{2}I_{i}\;,  \label{d2}
\"
22,"\begin{equation}
A_{i}(x)=\frac{\sigma ^{2}}{4\pi }\int d^{3}y\frac{1}{|\overrightarrow{x}-%
\overrightarrow{y}|}I_{i}(y)\;.  \label{sp}
\"
23,"\begin{equation}
\int d^{3}x\left( -\frac{1}{2\sigma ^{2}}F_{ij}F_{ij}+2A_{i}I_{i}\right) =%
\frac{\sigma ^{2}}{4\pi }\int d^{3}\overrightarrow{y}d^{3}\overrightarrow{x}%
I_{i}\left( \overrightarrow{y}\right) \frac{1}{|\overrightarrow{x}-%
\overrightarrow{y}|}I_{i}\left( \overrightarrow{x}\right) \;.  \label{ea}
\"
24,"\begin{equation}
E=\sigma ^{2}\int d^{3}x\partial _{i}\gamma \partial _{i}\gamma =\sigma
^{2}\pi \sum_{I,J}n^{(I)}n^{(J)}\int_{L^{I}}d\overrightarrow{x}^{I}\cdot
\int_{L^{J}}d\overrightarrow{y}^{J}\frac{1}{\left| \overrightarrow{x}^{I}-%
\overrightarrow{y}^{I}\right| }\;,  \label{efv}
\"
25,"\begin{equation}
\mathcal{Z=}\int DA_{i}D\varphi ^{+}D\varphi \exp \left[ -\int d^{3}x\left( 
\frac{1}{4}F_{ij}F_{ij}+\left( \mathcal{D}_{i}{\varphi }\right) ^{+}\left( 
\mathcal{D}_{i}{\varphi }\right) +V(\varphi )\;\right) \right] \;,
\label{lgs}
\"
26,"\begin{equation}
V{(\varphi )=}\frac{\lambda }{2}\left( \varphi ^{+}\varphi -\sigma
^{2}\right) ^{2}\;.  \label{ps}
\"
27,"\begin{equation}
\varphi =(\sigma +\rho )e^{i\theta (x)}\;,  \label{op}
\"
