,equation
0,"\begin{equation} \label{eq:bulkaction}
S = \frac{1}{16\pi G_n}\int_\mathcal{M} \ensuremath{{\rm d}}^n x
\sqrt{-g}\lbrace R - 2\ensuremath{\Lambda}_n + \ensuremath{\alpha} \mathcal{L}_{\mathrm{GB}}\rbrace,
\"
1,"\begin{equation}
\mathcal{L}_{\mathrm{GB}} = R^2 - 4 R_{ab}R^{ab} + R_{abcd}R^{abcd}.
\"
2,"\begin{equation} \label{action}
S= S_\textrm{grav}+S_\textrm{brane},
\"
3,"\begin{equation}
R_{ab} - \frac{1}{2}R g_{ab} = -\ensuremath{\Lambda}_n g_{ab} + \ensuremath{\alpha}
  \Big\{ \frac{1}{2}\mathcal{L}_{\mathrm{GB}}\,g_{ab}
    -2R R_{ab}+4R_{ac}{R_b}^c+4R_{acbd}R^{cd}-2R_{acde}{R_b}^{cde}
  \Big\}
\"
4,"\begin{equation} \label{eq:gbbh}
\ensuremath{{\rm d}} s_n^2 =-h_\textrm{BH}(Z) \ensuremath{{\rm d}} t^2 +\frac{\ensuremath{{\rm d}} Z^2}{h_\textrm{BH}(Z)}
  + Z^2 \ensuremath{{\rm d}} \ensuremath{\Omega}_{n-2}^2,
\"
5,"\begin{equation}
h_\textrm{BH}(Z)  =  1 + \frac{Z^2}{2\tilde \ensuremath{\alpha}}\left(1 - \xi(Z) \right)
  \quad \textrm{for} \quad \xi(Z) =  \sqrt{1 - 4\tilde \ensuremath{\alpha} {k_n}^2 
  + \frac{4 \tilde \ensuremath{\alpha}\mu}{Z^{n-1}}}.
\"
6,"\begin{equation}
M=\frac{(n-2)\Omega_{n-2} \mu}{16 \pi G_n},
\"
7,"\begin{equation} \label{eq:conventions}
\ensuremath{\Lambda}_n =  -\frac{1}{2}(n-1)(n-2){k_n}^2, \qquad \tilde \ensuremath{\alpha} =  (n-3)(n-4)\ensuremath{\alpha}
\"
8,"\begin{equation} \label{eq:bound}
4\tilde \ensuremath{\alpha} {k_n}^2 \le 1.
\"
9,"\begin{equation} \label{unit}
-h_\textrm{BH}(Z)\dot{t}^2 + \frac{\dot{Z}^2}{h_\textrm{BH}(Z)} = -1,
\"
10,"\begin{equation} \label{eq:frw}
\ensuremath{{\rm d}} s_{n-1}^2 = -\ensuremath{{\rm d}} \tau^2 + Z(\tau)^2 \ensuremath{{\rm d}} \ensuremath{\Omega}_{n-2}^2,
\"
11,"\begin{equation} \label{eq:junction}
2(K_{ab} - K h_{ab}) + 4\ensuremath{\alpha} (Q_{ab} - \frac{1}{3} Q h_{ab}) 
   = - 8\pi G_n S_{ab},
\"
12,"\begin{equation}
S_{ab}=-\frac{2}{\sqrt{h}}\frac{\delta S_\textrm{brane}}{\delta
  h^{ab}},
\"
13,"\begin{equation}
S_{ab} = (\rho_\mathrm{brane} + p_\mathrm{brane})\tau_a \tau_b +
p_\mathrm{brane} h_{ab},
\"
14,"\begin{equation} \label{eq:dott}
\left(1 + \frac{4\tilde \ensuremath{\alpha}\dot{Z}^2}{3 Z^2} 
  + \frac{2\tilde \ensuremath{\alpha}}{Z^2}\right) \frac{h_\textrm{BH}\dot{t}}{Z}
  - \frac{2\tilde \ensuremath{\alpha} \left[h_\textrm{BH}\right]^2 \dot{t}}{3 Z^3}
  =\frac{4 \pi G_n}{(n-2)}\rho_\mathrm{brane}.
\"
