,equation
0,"\begin{equation}
{\cal Z}_N \ \sim\ \int_D [dH]_{N\times N}\  w(H)
     \ \sim\ \int_D \prod_{k=1}^N d\lambda_k\  w(\lambda_k) \Delta_N(\Lambda)^2 \ .
\label{defZN}
\"
1,"\begin{equation}
{\cal K}_N(M_f,M_b)\ \equiv\
\left\langle
\frac{\prod\limits_{j=1}^{L}\det\left(m_j^{f}{\bf 1}_N+H\right)}
{\prod\limits_{j=1}^{M}\det\left(m_j^{b}{\bf 1}_N+H\right)}
\right\rangle .
\label{defKN}
\"
2,"\begin{equation}
\int_{D}d\lambda\, w(\lambda)
\pi_n(\lambda)\pi_m(\lambda)=\delta_{nm}f_n
\label{defOP}
\"
3,"\begin{equation}
\vartheta_n(\epsilon)\ \equiv\ \frac{1}{2\pi i}\int_{D}
d\lambda\ \frac{w(\lambda)}{\lambda-\epsilon}\pi_n(\lambda)\ ,\ \ \Im m(\epsilon)\neq 0 \ .
\label{Cauchy}
\"
4,"\begin{equation}
 {\cal K}(M_f,M_b)\propto \frac{1}{\Delta(M_b)\triangle(\hat{M}_f)}
%\\ \nonumber &&\times
\,\mbox{det}\left|
\begin{array}{cccc} \vartheta_{N-M}\left(-m^{b}_1\right) &
\vartheta_{N-M+1}\left(-m^{b}_1\right) &
\ldots & \vartheta_{N+L-1}\left(-m^{b}_1\right) \\
\vdots &\vdots &  &\vdots \\ \vartheta_{N-M}\left(-m^{b}_M\right) &
\vartheta_{N-M+1}\left(-m^{b}_M\right) &
\ldots & \vartheta_{N+L-1}\left(-m^{b}_M\right) \\
\pi_{N-M}\left(-m^{f}_1\right) &
\pi_{N-M+1}\left(-m^{f}_1\right) &
 \ldots & \pi_{N+L-1}\left(-m^{f}_1\right) \\
\vdots &\vdots &  &\vdots \\  \pi_{N-M}\left(-m^{f}_L\right) &
\pi_{N-M+1}\left(-m^{f}_L\right) & \ldots &
\pi_{N+L-1}\left(-m^{f}_L\right)
\end{array}\right|.
\label{KN}
\"
5,"\begin{equation}
\psi_n(\lambda)\ \equiv\ \exp\left[-\frac{N}{2}V_\alpha(\lambda)\right]\
\frac{\pi_n(\lambda)}{\sqrt{f_n}}\ .
\label{psi}
\"
6,"\begin{equation}
w(\lambda)\ \equiv\ \lambda^{2\alpha}\exp[-NV(\lambda)] \ \equiv\ \exp[-NV_{\alpha}(\lambda)]\ .
\label{weightUE}
\"
7,"\begin{equation}
V_{\alpha}(\lambda) ~\equiv~ V(\lambda) - \frac{2\alpha}{N}\ln(\lambda) ~, \ \
V(\lambda)=\sum_{k=1}^{d/2} \frac{g_{2k}}{2k} \lambda^{2k}\ ,
\label{Valpha}
\"
8,"\begin{equation}
\delta_{kl} ~=~
\int_{-\infty}^{\infty}\! d\lambda~ w(\lambda) p_k(\lambda)
      p_l(\lambda) ~, \ \ p_k(\lambda)= \pi_k(\lambda)/\sqrt{f_k}\ .
\label{OP}
\"
9,"\begin{equation}
p_n(-\lambda)\ =\ (-1)^n \ p_n(\lambda) \ .
\label{parity}
\"
