,equation
0,"\begin{equation}
 S=\int\!\!{\rm d}^4 x{\rm d}^2\theta{\rm d}^2\bar{\theta}\: \bar{\Phi}\Phi
 +\int\!\!{\rm d}^4 x{\rm d}^2\theta\: W(\Phi)+\int\!\!{\rm d}^4 x{\rm d}^2\bar{\theta}\: \bar{W}(\bar{\Phi}), 
 \label{WZmodel}
\"
1,"\begin{equation}
 \Phi(y^\mu,\theta)=A(y^\mu)+\sqrt{2}\theta\Psi(y^\mu)+\theta^2F(y^\mu) \;\;\;\;\;
 (y^\mu\equiv x^\mu+i\theta\sigma^\mu\bar{\theta}) 
\"
2,"\begin{equation}
 \theta^\alpha = \frac{e^{iPdelta/2}}{\sqrt{2}}(\theta_2^\alpha+i\theta_1^\alpha), \;\;\;
 \bar{\theta}^{\dot{\alpha}} = \frac{e^{-iPdelta/2}}{\sqrt{2}}(\theta_2^\alpha-i\theta_1^\alpha), 
 \label{tht_decomp}
\"
3,"\begin{equation}
 Q_\alpha = \frac{e^{-iPdelta/2}}{\sqrt{2}}(Q_{2\alpha}-iQ_{1\alpha}), \;\;\;
 \bar{Q}_{\dot{\alpha}} = -(Q_\alpha)^* = -\frac{e^{iPdelta/2}}{\sqrt{2}}
 (Q_{2\alpha}+iQ_{1\alpha}).  \label{Q_decomp}
\"
4,"\begin{equation}
 \theta Q+\bar{\theta}\bar{Q}=\theta_1Q_1+\theta_2Q_2. 
\"
5,"\begin{equation}
 S=\int\!\!{\rm d}^3x{\rm d}^2\theta_1{\rm d}x_2 \: 
 \left\{ D_1^\alpha\bar{\varphi \right\}^{(1)}D_{1\alpha}\varphi^{(1)}
 +{\rm Im}\left( 2\bar{\varphi \right)^{(1)}\partial_2\varphi^{(1)}+4e^{-iPdelta}W(\varphi^{(1)})}}, 
 \label{S_vph1}
\"
6,"\begin{equation}
 \Phi(y^\mu,\theta)=
 e^{-\theta_1\theta_2\partial_2}e^{-i\theta_2D_1+i\theta_2^2\partial_2}\varphi^{(1)}
 (x^m,x_2,\theta_1).  \label{Phi_vph1}
\"
7,"\begin{equation}
 S=\int\!\!{\rm d}^3x{\rm d}^2\theta_2{\rm d}x_2 \:
 \left\{ D_2^\alpha\bar{\varphi \right\}^{(2)}D_{2\alpha}\varphi^{(2)}
 +{\rm Im}\left( 2\bar{\varphi \right)^{(2)}\partial_2\varphi^{(2)}-4e^{-iPdelta}W(\varphi^{(2)})}}, 
 \label{S_vph2}
\"
8,"\begin{equation}
 \Phi(y^\mu,\theta)=
 e^{\theta_1\theta_2\partial_2}e^{i\theta_1D_2+i\theta_1^2\partial_2}\varphi^{(2)}
 (x^m,x_2,\theta_2).  \label{Phi_vph2}
\"
9,"\begin{equation}
 \int\!\!{\rm d}^2\theta_1{\rm d}x_2 \:
 {\rm Im}\left( e^{-iPdelta \right)W(\varphi^{(2)}(x^m,x_2+i\theta_1^2,i\theta_1))} 
 = \int\!\!{\rm d}^2\theta_2{\rm d}x_2 \:
 {\rm Im}\left( -e^{-iPdelta \right)W(\varphi^{(2)})}. 
 \label{W_vph1-vph2}
\"
10,"\begin{equation}
 A_{\rm cl1}(-\infty)=A_{\rm I}, \;\;\; A_{\rm cl1}(\infty)=A_{\rm II},
\"
11,"\begin{equation}
 \partial_2 A_{\rm cl1}=e^{iPdelta}\bar{W}'(\bar{A}_{\rm cl1}),  \label{BPS_eq1}
\"
12,"\begin{equation}
 Pdelta\equiv \arg\left( W(A_{\rm II})-W(A_{\rm I}) \right). 
\"
13,"\begin{equation}
 A_{\rm cl2}(-\infty)=A_{\rm II}, \;\;\; A_{\rm cl2}(\infty)=A_{\rm I}, 
\"
14,"\begin{equation} 
 \partial_2 A_{\rm cl2}=-e^{iPdelta}\bar{W}'(\bar{A}_{\rm cl2}).  \label{BPS_eq2}
\"
15,"\begin{equation}
 W'(A-A_{\rm M})=W'(A_{\rm M}-A),  \label{W_assumption}
\"
