,equation
0,"\begin{equation}
ds_{11}^2\,=\,2dx^{+}\,dx^{-}\,+\,W\,(\,dx^{+}\,)^2\,+\,(\,dx^{i}\,)^2\,\,,
\label{uno}
\"
1,"\begin{equation}
F\,=\,dx^+\wedge\Theta\,\,,
\label{dos}
\"
2,"\begin{equation}
\Theta\,=\,{1\over 6}\,\theta_{ijk}\,dx^i\wedge dx^j\wedge dx^k\,\,.
\label{tres}
\"
3,"\begin{equation}
\partial^2_i\,W\,=\,-{1\over 6}\,\theta_{mnl}\,\theta^{mnl}\,\,.
\label{cuatro}
\"
4,"\begin{equation}
\Theta=\mu_1dx^1\wedge dx^2\wedge dx^9+
\mu_2dx^3\wedge dx^4\wedge dx^9+
\mu_3dx^5\wedge dx^6\wedge dx^9+
\mu_4dx^7\wedge dx^8\wedge dx^9,
\label{cinco}
\"
5,"\begin{equation}
W\,=\,-\sum_i \lambda_i^2\,\, (\,x^i\,)^2\,\,.
\label{seis}
\"
6,"\begin{equation}
\theta\,=\,{1\over 6}\,\,
\theta_{\,\widehat i \,\,\,\widehat j\, \,\,\widehat k}\,\,\,
\Gamma^{\,\widehat i \,\,\,\widehat j\, \,\,\widehat k}\,\,.
\label{ocho}
\"
7,"\begin{equation}
\epsilon\,=\,(\,1\,+\,x^i\,\Omega_i)\,e^{x^{+}\,\Omega_{+}}\,\chi\,\,,
\label{nueve}
\"
8,"\begin{equation}
\Omega_{+}\,=\,-{1\over 12}\,\theta\,\Big[\,
\Gamma_{\,\widehat -}\,\Gamma_{\,\widehat +}\,+\,1\,\Big]\,,
\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,
\Omega_{i}\,=\,{1\over 24}\,\Big[\,3\theta\Gamma_{\,\widehat i}\,+\,
\Gamma_{\,\widehat i}\,\theta\,\Big]\,\Gamma_{\,\widehat -}\,\,.
\label{diez}
\"
9,"\begin{equation}
\Gamma_{\kappa}\,\epsilon\,=\,\epsilon\,\,,
\label{once}
\"
