,equation
0,"\begin{equation}
C(t) \equiv \left({\beta(t)\over\alpha(t)}\right)^{k_1}
-\left({\beta(t)\over\alpha(t)}\right)^{{\tilde{k}}}\,,\qquad
F(t)\equiv
\cos^2\theta\left({\beta(t)\over\alpha(t)}\right)^{{\tilde{k}}}
+\sin^2\theta\left({\beta(t)\over\alpha(t)}\right)^{k_1} \ ,
\label{useful}
\"
1,"\begin{equation}\label{alphabeta}
\alpha(t)\equiv 1+\left({\frac{\omega}{t}} \right)^{7-p}\,,\quad
\beta(t)\equiv 1-\left({\frac{\omega}{t}} \right)^{7-p}\,.
\"
2,"\begin{equation}
\lim_{t\rightarrow \pm \infty}ds^{2}_{{\scriptscriptstyle Sp}}=
-dt^2+t^2 dH^2_{8-p}({\vec x}) + \sum_{i=1}^{p+2} (d{y}^i)^2 .
\"
3,"\begin{equation} \label{sourcebuc}
S_{brane} = -T_{p+1} \int d^{p+2}y \, e^{-\Phi} V(T) \sqrt{-det \,
\left( {\cal P
}G_{\alpha\beta}+\partial_{\alpha}T\partial_{\beta}T \right)} +
\mu_{p+1}\int f(T)dT\wedge C^{(p+1)}, \"
4,"\begin{equation} \Delta = 1 +
\frac{(\dot{T})^{2}}{g_{tt}}.\"
5,"\begin{equation} g_{tt} = -g^{y^{1}y^{1}} =
-\frac{Q^{2}}{\omega^{2}} \frac{t^{2}}{t^{2}-\omega^{2}}, \;\;\;\;
g_{y^{i}y^{i}}=0, \;\;\;\; g_{xx} = \frac{Q^{2}}{\omega^{2}}t^{2},
\"
6,"\begin{equation} F_{2} = Q \epsilon_{2} \,,\quad \Phi=0. \"
7,"\begin{equation} \rho_{probe} \sim
\frac{V(T)}{\Delta^{1/2}}\,,\quad p_{probe} \sim V(T)
\Delta^{1/2}. \"
8,"\begin{equation} \Delta^{2} - \Delta +
(t-\omega)\dot{\Delta} = 0. \"
9,"\begin{equation} \Delta = \frac{t-\omega}{t-\omega + g}, \"
