,equation
0,"\begin{equation}
L= - \frac{1}{4} F_{a\mu\nu}F^{a\mu\nu}, 
\"
1,"\begin{equation}
F^a_{\mu\nu} := \partial_\mu A^a_\nu - \partial_\nu A^a_\mu 
+ g C^a{}_{bc} A^b_\mu A^c_\nu ,  
%= \der_\mu A_\nu - \der_\nu A_\mu +?? g [A_\mu, A_\nu]  
\"
2,"\begin{equation}
\pi_a^{\nu\mu} 
%\beq 
%D_\mu := \der_\mu - ig A_\mu
%\eeq
:= \frac{\partial L}{\partial(\partial_\mu A^a_\nu)} 
= -\partial^\mu A_a^\nu + \partial^\nu A_a^\mu - g C_a{}_{bc} A^b_\mu A^c_\nu 
= - F_a^{\mu\nu}, 
\"
3,"\begin{equation}%a
H
%&:=& 
= 
\pi_a^{\nu\mu}\partial_\mu A^a_\nu - L 
%\nn \\ 
%&=& 
= 
-\frac{1}{4} \pi_{a\mu\nu} \pi^{a\mu\nu} 
+ \frac{g}{2} C^a{}_{bc}A^b_\mu A^c_\nu \pi_a^{\mu\nu} . 
\"
4,"\begin{equation}
\pi_a^{\mu\nu}+\pi_a^{\nu\mu} \approx 0  
\"
5,"\begin{equation}
\Omega := d \pi_a^{\mu\nu}\wedge dA_{[\mu}^a \wedge \omega_{\nu ]}
\"
6,"\begin{equation}
\hat{\pi}_a^{\nu\mu} 
= - i\hbar\varkappa \gamma^\mu \frac{\partial}{\partial A^a_{\nu}} , 
%\half i\hbar\varkappa 
%\left ( \gamma^\mu \frac{\der}{\der A^a_{\nu}} 
%- \gamma^\nu \frac{\der}{\der A^a_{\mu}} \right ) .    
\"
7,"\begin{equation}
%\left < \Psi \right |
\hat{\pi}_a^{(\nu\mu)}\left |\Psi\right > =0 ,   
\"
8,"\begin{equation}
\widehat{H} = 
 \frac{1}{2} \hbar^2\varkappa^2 \frac{\partial}{\partial A_a^\mu\partial A^a_\mu } 
- \frac{1}{2}ig\hbar\varkappa  C^a{}_{bc}A^b_\mu A^c_\nu 
\gamma^\nu \frac{\partial}{\partial A^a_\mu } \; , 
\"
9,"\begin{equation}
i\hbar\varkappa \gamma^\mu\partial_\mu \Psi =\widehat{H} \Psi . 
\"
10,"\begin{equation} 
\widehat{H} = H^0 + H^1, 
\"
11,"\begin{equation}
H^0 (i \partial_{[\mu} \psi_{\nu ]} - H_{[\mu}\psi_{\nu ]}  ) 
+ [H^0,H_{[\mu}] \psi_{\nu ]} - \frac{1}{2} [H_{\mu}, H_{\nu}]\psi = 0 . 
\"
12,"\begin{equation}
[H^0,H_{\mu } ]  = 0 . 
\"
13,"\begin{equation} 
{}[ H_\mu, H_\nu ] 
%&=& ...\nn \\
= C^e{}_{cf} C^d{}_{eb} A^b_l A^c_{[\mu} A^f_{\nu]}\frac{\partial}{\partial A^d_l}
\neq 0 .  
\"
14,"\begin{equation}
p^i_a ({\bf x}) := \frac{\delta \int\!d{\bf x}\, L}{\delta (\partial_t A^a_i) ({\bf x})}= 
F_a^{i0} ({\bf x}) , 
\"
15,"\begin{equation}
p^i_a ({\bf x}) = i  \frac{\delta}{\delta A^a_i({\bf x})} .
\"
16,"\begin{equation}
i\partial_t {\bf \Psi} = 
 \int \! d{\bf x}\, 
 \left ( - \frac{1}{2}\ \frac{\delta}{\delta A^i_a({\bf x})}\frac{\delta}{\delta A^i_a({\bf x})} 
+ \frac{1}{4} F_a{}^{ij}({\bf x}) F_a{}^{ij}({\bf x})  
 \right) {\bf \Psi} .
\"
17,"\begin{equation}
\int \! d{\bf x} \int \! d{\bf x}'\,
K_\epsilon({\bf x},{\bf x}')
\frac{\delta}{\delta A^i_a({\bf x})}\frac{\delta}{\delta A^i_a({\bf x}')} \; . 
\"
18,"\begin{equation}
\left ( \partial_i \frac{\delta}{\delta A^a_i({\bf x})} \, + \,  
g C^a{}_{bc} A^b_i \frac{\delta}{\delta A^c_i({\bf x})} 
\right ) {\bf \Psi} = 0 ,  
\"
19,"\begin{equation}
{\bf \Psi}([A^a_i({\bf x})],t) = 
tr\left \{ (1+\beta) e^{\varkappa \int d{\bf x} \ln \Psi_\Sigma (A_i^a({\bf x}),{\bf x},t)}
\right \} =: tr\left \{  ||{\bf \Psi} ||\right \},  
\"
20,"\begin{equation}
 \frac{\delta^2{\bf \Psi}  }{\delta A_i^a({\bf x})\delta A_i^a({\bf x})}  
 = tr \left \{   ||{\bf \Psi}|| \, \varkappa^2 \Psi_\Sigma^{-1}
\frac{\partial^2}{\partial A^a_i \partial A^a_i} \Psi_\Sigma 
\right \} . 
\"
21,"\begin{equation}
\widehat{H} = 
- \frac{1}{2} \hbar^2\varkappa^2 
\frac{\partial^2}{\partial A^a_{i}\partial A^a_{i} } 
-  \frac{ig}{2}\hbar\varkappa  C^a{}_{bc}A^b_i A^c_j  
\gamma^j  \frac{\partial}{\partial A^a_i  } 
\"
22,"\begin{equation}
  i\partial_t \, tr \left \{ \phantom{\widehat{{\bf H}}||}\hspace{-15pt} 
||{\bf \Psi}|| \right \} 
= tr \left \{ || \widehat{{\bf H}}||  \, ||{\bf \Psi}|| \right \} , 
\"
23,"\begin{equation}
\widehat{{{\bf H}}}'  = e^{-i{\bf N}}||\widehat{{{\bf H}}}||e^{i{\bf N}} , 
\"
24,"\begin{equation}
\frac{\delta {\bf N}}{\delta A_a^j({\bf x})} = \gamma^i ( 
 \partial_{[i} A^a_{j]} ({\bf x})
- \frac{g}{2} C^a{}_{bc}A^b_{j}({\bf x}) A^c_{i}({\bf x}) ) 
= \frac{1}{2} \gamma^i F^a_{ij}({\bf x})
\"
