,equation
0,"\begin{equation}
\label{eq:sourcemult}
J(x) = \tau(x) + \theta \eta(x) - 2
\theta^2 m(x)\ .
\"
1,"\begin{equation}
  \label{eq:effactdef}
    \Gamma[\tilde{J},\Tilde{\Bar{J}}] = \intd{\diff{^4x}} \bigl( J(x) \varfrac[W{[}J{]}]{J(x)} +
  \hc \bigr) - W[J,\bar{J}]\ .
\"
2,"\begin{equation}
  \label{eq:nonlocalkahler}
    \mathcal{L} = \intd{\diff{^4x}} \biggl( \intd{\diff{^4 \theta}} K(\Psi_n,
  \bar{\Psi}_n) - \bigl(\intd{\diff{^2 \theta}} W(\Psi_n) + \hc \bigr) \biggr)\ .
\"
3,"\begin{equation}
  \label{eq:nlnonkahler}
  \mathcal{L} = \intd{\diff{^4x}} \biggl( \intd{\diff{^4 \theta}} A(\Psi_0,\Psi_1 , \bar{\Psi}_0, \bar{\Psi}_1) - \bigl(
  \intd{\diff{^2 \theta}} H(\Psi_0) + \hc \bigr) \biggr)
\"
4,"\begin{equation}
  \label{eq:effpot1}
  \begin{split}
    \veff &= - \metrhat \hat{F} \Hat{\Bar{F}} + \half{1}
    \metrhat[, \Hat{\Bar{\varphi}}] \hat{F} (\Hat{\Bar{\psi}} \Hat{\Bar{\psi}}) + \half{1}
    \metrhat[, \Hat{\varphi}] \Hat{\Bar{F}} (\Hat{\psi} \Hat{\psi}) -
    \inv{4} \metrhat[, \hat{\varphi} \Hat{\Bar{\varphi}}] (\Hat{\psi}
    \Hat{\psi}) (\Hat{\Bar{\psi}} \Hat{\Bar{\psi}}) \medsp
    &\quad  + \hat{F} W_{, \hat{\varphi}}
    + \Hat{\Bar{F}} \bar{W}_{, \Hat{\Bar{\varphi}}} - \half{1}  (\Hat{\psi}
    \Hat{\psi}) W_{, \hat{\varphi} \hat{\varphi}} - \half{1}  (\Hat{\Bar{\psi}}
    \Hat{\Bar{\psi}}) \bar{W}_{, \Hat{\Bar{\varphi}} \Hat{\Bar{\varphi}}}
  \end{split}
\"
5,"\begin{equation}
  \label{eq:effpot2}
  \begin{split}
    \veff &= - \sum_{m,n} \tilde{\alpha}_{mn} \cdot (\bar{\varphi} \varphi)^{-
    \frac{2}{3} (m+n+1)} \bar{F}^{m+1} F^{n+1} \cdot \medsp
  &\quad \phantom{ - \sum_{m,n} \tilde{\alpha}_{m,n}} \cdot \biggl( 1 + \frac{m+n+1}{3}
    \bigl( (\bar{F}\bar{\varphi})^{-1} (\bar{\psi} \bar{\psi}) +
    (F\varphi)^{-1} (\psi\psi)\bigr)\medsp
    &\quad \phantom{ - \sum_{m,n} \tilde{\alpha}_{m,n}\cdot \biggl(}  + \frac{(m+n+1)^2}{9} (\bar{F}
    F)^{-1} (\bar{\varphi} \varphi)^{-1} (\psi \psi) (\bar{\psi} \bar{\psi})
    \biggr) \medsp
    &\quad + \sum_k \tilde{\beta}_k \cdot (\bar{\varphi} \varphi)^{-
      \frac{2}{3} k} F \bar{F}^k \cdot \medsp
    &\quad \phantom{+ \sum_k \tilde{\beta}_k} \cdot \biggr( 1 + \frac{k}{3} \bigl( (\bar{F}\bar{\varphi})^{-1} (\bar{\psi} \bar{\psi}) +
    (F\varphi)^{-1} (\psi\psi)\bigr) + \frac{k^2}{9} (\bar{F}
    F)^{-1} (\bar{\varphi} \varphi)^{-1} (\psi \psi) (\bar{\psi} \bar{\psi})
    \biggr) \medsp
 &\quad + \sum_l \Tilde{\Bar{\beta}}_l \cdot (\bar{\varphi} \varphi)^{-
      \frac{2}{3} l} F^l \bar{F} \cdot \medsp
    &\quad \phantom{+ \sum_k \Tilde{\Bar{\beta}}_l} \cdot \biggr( 1 + \frac{l}{3} \bigl( (\bar{F}\bar{\varphi})^{-1} (\bar{\psi} \bar{\psi}) +
    (F\varphi)^{-1} (\psi\psi)\bigr) + \frac{l^2}{9} (\bar{F}
    F)^{-1} (\bar{\varphi} \varphi)^{-1} (\psi \psi) (\bar{\psi} \bar{\psi})
    \biggr)   
  \end{split}
\"
6,"\begin{equation}
  \label{eq:tildemetric}
  \metrtilde = \sum_{m,n} \tilde{\alpha}_{mn} (\bar{\varphi}
  \varphi)^{-\frac{2}{3}(m+n+1)} F^n \bar{F}^m = \inv{9} (\bar{\varphi}
  \varphi)^{-\frac{2}{3}} \metrhat
\"
7,"\begin{equation}
  \label{eq:effpot3}
  \begin{split}
    \veff &= - \metrtilde F \Bar{F} + \half{1}
    \metrtilde[, \bar{\varphi}] F (\Bar{\psi} \Bar{\psi}) + \half{1}
    \metrtilde[, \varphi] \Bar{F} (\psi \psi) -
    \inv{4} \metrtilde[, \varphi \Bar{\varphi}] (\psi
    \psi) (\Bar{\psi} \Bar{\psi}) \medsp
    &\quad + c \bigl( F \log \frac{z \varphi}{\Lambda^3} + \bar{F} \log \frac{\bar{z} \bar{\varphi}}{\Lambda^3}
      - \inv{2 \varphi} (\psi \psi)  - \inv{2 \bar{\varphi}} (\bar{\psi}
    \bar{\psi})  \bigr)\ .
  \end{split}
\"
8,"\begin{equation}
\label{eq:Fpotconstr}
\begin{split}
  \Bigl. \metrtilde \bar{F} + \metrtilde[, F] F \bar{F}\Bigr|_{F = F_0} &= c
  \log \frac{z \varphi}{\Lambda^3}\ , \medsp
  \Bigl. \metrtilde + \metrtilde[, F \bar{F}] F \bar{F} + \bigl( \metrtilde[, F] F +
  \hc \bigr)\Bigr|_{F = F_0} &< 0\ .
\end{split}
\"
9,"\begin{equation}
  \label{eq:Fpotconstr2}
  \Bigl. \metrtilde - \metrtilde[, F \bar{F}] F \bar{F} - c \bigl(F^{-1} \log \frac{z \varphi}{\Lambda^3} + \hc
  \bigr) \Bigr|_{F = F_0} > 0\ .
\"
