,equation
0,"\begin{equation}
ds^{2}=V(\tau )(dt+2n\cos \chi d\phi )^{2}-\frac{d\tau ^{2}}{V(\tau )}+(\tau
^{2}+n^{2})(d\chi ^{2}+\sin ^{2}\chi d\phi ^{2})  \label{TBDS}
\"
1,"\begin{equation}
V(\tau )=\frac{\tau ^{4}+\left( 6n^{2}-\ell ^{2}\right) \tau ^{2}+2m\ell
^{2}\tau -n^{2}\left( 3n^{2}-\ell ^{2}\right) }{\left( \tau
^{2}+n^{2}\right) \ell ^{2}}  \label{VV}
\"
2,"\begin{equation}
\tau ^{\pm }=\frac{k\ell ^{2}\pm \sqrt{k^{2}\ell ^{4}-144n^{4}+48n^{2}\ell
^{2}}}{12n}  \label{taus}
\"
3,"\begin{equation}
m^{\pm }=-\frac{k^{3}\ell ^{6}\pm (288n^{4}-24\ell ^{2}n^{2}+k^{2}\ell ^{4})%
\sqrt{k^{2}\ell ^{4}-144n^{4}+48n^{2}\ell ^{2}}}{864n^{3}\ell ^{2}}
\label{massesonn}
\"
4,"\begin{equation}
\left| n\right| \leq \frac{1}{6}\ell \sqrt{6+3\sqrt{4+k^{2}}}  \label{nmax}
\"
5,"\begin{equation}
I=\frac{1}{16\pi }\int_{{\cal M}}d^{d+1}x\sqrt{-g}\left( R-2\Lambda +{\cal L}%
_{M}\right) -\frac{1}{8\pi }\int_{{\cal \partial M}^{-}}^{{\cal \partial M}%
^{+}}d^{d}x\sqrt{h^{\pm }}K^{\pm }+I_{ct}  \label{totaction}
\"
6,"\begin{equation}
{\frak M}=-m+\frac{105n^{4}-30n^{2}\ell ^{2}+\ell ^{4}}{8\ell ^{2}\tau }+O(%
\frac{1}{\tau ^{2}})  \label{totmass}
\"
7,"\begin{equation}
I^{\pm }=-\frac{\beta _{H}}{2\ell ^{2}}(m^{\pm }\ell ^{2}+\left( \tau ^{\pm
}\right) ^{3}+3n^{2}\tau ^{\pm })  \label{acttot}
\"
8,"\begin{equation}
S^{\pm }=-\frac{\beta _{H}}{2\ell ^{2}}(m^{\pm }\ell ^{2}-\left( \tau ^{\pm
}\right) ^{3}-3n^{2}\tau ^{\pm })  \label{S}
\"
9,"\begin{equation}
ds^{2}=V(\tau )(dt+2n\cos \chi d\phi )^{2}-\frac{d\tau ^{2}}{V(\tau )}+(\tau
^{2}+n^{2})(d\chi ^{2}+\sin ^{2}\chi d\phi ^{2})  \label{TBDS}
\"
10,"\begin{equation}
V(\tau )=\frac{\tau ^{4}+\left( 6n^{2}-\ell ^{2}\right) \tau ^{2}+2m\ell
^{2}\tau -n^{2}\left( 3n^{2}-\ell ^{2}\right) }{\left( \tau
^{2}+n^{2}\right) \ell ^{2}}  \label{VV}
\"
11,"\begin{equation}
\tau ^{\pm }=\frac{k\ell ^{2}\pm \sqrt{k^{2}\ell ^{4}-144n^{4}+48n^{2}\ell
^{2}}}{12n}  \label{taus}
\"
12,"\begin{equation}
m^{\pm }=-\frac{k^{3}\ell ^{6}\pm (288n^{4}-24\ell ^{2}n^{2}+k^{2}\ell ^{4})%
\sqrt{k^{2}\ell ^{4}-144n^{4}+48n^{2}\ell ^{2}}}{864n^{3}\ell ^{2}}
\label{massesonn}
\"
13,"\begin{equation}
\left| n\right| \leq \frac{1}{6}\ell \sqrt{6+3\sqrt{4+k^{2}}}  \label{nmax}
\"
14,"\begin{equation}
I=\frac{1}{16\pi }\int_{{\cal M}}d^{d+1}x\sqrt{-g}\left( R-2\Lambda +{\cal L}%
_{M}\right) -\frac{1}{8\pi }\int_{{\cal \partial M}^{-}}^{{\cal \partial M}%
^{+}}d^{d}x\sqrt{h^{\pm }}K^{\pm }+I_{ct}  \label{totaction}
\"
15,"\begin{equation}
{\frak M}=-m+\frac{105n^{4}-30n^{2}\ell ^{2}+\ell ^{4}}{8\ell ^{2}\tau }+O(%
\frac{1}{\tau ^{2}})  \label{totmass}
\"
16,"\begin{equation}
I^{\pm }=-\frac{\beta _{H}}{2\ell ^{2}}(m^{\pm }\ell ^{2}+\left( \tau ^{\pm
}\right) ^{3}+3n^{2}\tau ^{\pm })  \label{acttot}
\"
17,"\begin{equation}
S^{\pm }=-\frac{\beta _{H}}{2\ell ^{2}}(m^{\pm }\ell ^{2}-\left( \tau ^{\pm
}\right) ^{3}-3n^{2}\tau ^{\pm })  \label{S}
\"
