,equation
0,"\begin{equation}}                     % 
%\def\eeq{\"
1,"\begin{equation}
ds_Y^2 = e^{-2\alpha\varphi} ds_X^2+ 
 e^{2\beta\varphi} (dz+A)^2 , \label{gygx}
\"
2,"\begin{equation}
\Phi=\frac{1}{3!} \phi_{ABC} \hat{e}^A\hat{e}^B\hat{e}^C , \label{Phi}
\"
3,"\begin{equation}
\gamma_{AB}\, \eps = i\,\phi_{ABC} \,\gamma ^C \eps \qquad \mbox{and} \qquad
\phi_{ABC} = -i\eps^{\dagger} \gamma_{ABC} \eps. \label{7dga} 
\"
4,"\begin{equation} 
\gamma_{ab}\eps = i\,\psi_{abc} \gamma ^c \eps + i\,J_{ab} \gamma \,\eps 
\qquad \mbox{and} \qquad 
\gamma_a \gamma \,\eps  = -i\,J_{ab} \gamma ^b \eps ,  
\label{6dga} 
\"
5,"\begin{equation}
\psi_{abc} = -i \eps^{\dagger} \gamma_{abc} \eps \qquad \mbox{and} \qquad
J_{ab} = -i \eps^{\dagger} \gamma_{ab}\gamma \eps . \label{6dgb}
\"
6,"\begin{equation}
\psi_3 \equiv \frac{1}{3!} \psi_{abc} e^a e^b e^c \qquad \mbox{and}
\qquad 
J \equiv  \frac{1}{2} J_{ab} e^a e^b 
\"
7,"\begin{equation}
\left( D_a + \frac{i}{2}\, \alpha\, (\partial_b \varphi)J_{~a}^{b} \,\gamma
 -\frac{i}{8} \left[\check{F}_{ab}J^b_{~c}+\check{F}_{cb}J^b_{~a}
 \right] \gamma ^c \right) \eps =0 . \label{6dgrav.b}
\"
8,"\begin{equation}
N^{\bar{a}}_{bc} = \frac{i}{2} 
 \left( \check{F}_{c\bar{d}}\, \epsilon^{\bar{d}~\bar{a}}_{~b}
       -\check{F}_{b\bar{d}}\, \epsilon^{\bar{d}~\bar{a}}_{~c} \right)
\qquad \mbox{and} \qquad
N^{a}_{\bar{b}\bar{c}} = -\frac{i}{2} 
 \left( \check{F}_{\bar{c}d}\, \epsilon^{d~a}_{~\bar{b}}
       -\check{F}_{\bar{b}d}\, \epsilon^{d~a}_{~\bar{c}} \right)
     , \label{Nijenhuis.hol}
\"
9,"\begin{equation} 
\left( D_a + \frac{i}{2}\, \alpha\, (\partial_b \varphi)J_{~a}^{b}
 \,\gamma\right) \eps  
=0  .
\"
