,equation
0,"\begin{equation}
(n_1,\ldots,n_{16}), \qquad
(n_1 + {1 \over 2},\ldots,n_{16}+{1 \over 2}),
\label{vfb}
\"
1,"\begin{equation}
(\underline{\pm 1, \pm 1, 0^{14}}).
\label{oiy}
\"
2,"\begin{equation}
z^i \to e^{2\pi i/3} z^i
\Rightarrow X^I(\sigma_+) \to X^I(\sigma_+) + \pi V^I.
\"
3,"\begin{equation}
z^i \to z^i + 1 \Rightarrow
X^I(\sigma_+) \to X^I(\sigma_+) + \pi a_i^I \quad \forall \; i=1,3,5.
\"
4,"\begin{equation}
3V,3a_i \in \Lambda, \quad
3V^2 \in {{\bf Z}}, \quad 3a_i^2 \in {{\bf Z}}, \quad
3V\cdot a_i \in {{\bf Z}}, \quad 3 a_i \cdot a_j \in {{\bf Z}}.
\label{ccd}
\"
5,"\begin{equation}
K \in \Lambda, \qquad K^2 = 2.
\"
6,"\begin{equation}
a_i \cdot K \in {{\bf Z}}  \quad \forall \; i=1,3,5
\"
7,"\begin{equation}
3 V \cdot K = \left\{
\begin{array}{cc}
0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3 & {\rm gauge} \\
1 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3 & {\rm matter} \\
-1 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3 & {\rm antimatter}
\end{array}
\right.
\"
8,"\begin{equation}
{\tilde K}^2 = {4 \over 3} - 2N_L, \qquad
{\tilde K} = K + V + \sum_{i=1,3,5} n_i a_i, \qquad
K \in \Lambda.
\label{tms}
\"
9,"\begin{equation}
V \to V - (V \cdot e) e, \qquad
a_1 \to a_1 - (a_i \cdot e) e,
\"
10,"\begin{equation}
{\tilde K} = K + V + \sum_j n_j a_j =
K + (V \pm a_i) + (n_j \mp 1) a_i
+ \sum_{j \not= i} n_j a_j
\"
11,"\begin{equation}
(3V)^2 = 0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3, \qquad (3a_i)^2 = 0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3,
\"
12,"\begin{equation}
(3V)^2 = 0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 6, \qquad (3a_i)^2 = 0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 6.
\"
13,"\begin{equation}
(0^{16}), \quad (1^6,0^{10}), \quad (1^{12},0^4), \quad
(2,1^2,0^{13}), \quad (2,1^8,0^7), \quad (2,1^{14},0),
\label{jat}
\"
14,"\begin{equation}
3V \cdot 3a_1 = 0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3 .
\label{yut}
\"
15,"\begin{equation}
(1^9,-1) \quad {\rm and} \quad (1^n,0^{10-n}) \quad
n=0,1,\ldots,10 .
\"
16,"\begin{equation}
(-2,1^2,0^7) \quad {\rm and} \quad (-2,1^8,0)
\"
17,"\begin{equation}
(1,-1,0^4) \oplus \{ (1^4,0^6), (1^9,\pm 1) \} ,
\"
18,"\begin{equation}
(-2,1^2,(-1)^3) \oplus \{ (1^3,0^7), (1^9,0) \},
\"
19,"\begin{equation}
(-2,1^{m+2},(-1)^{m+3n}) \simeq (1^{m+3},2,(-1)^{3n+m-1})
\simeq (-2,1^{3n+m-1},(-1)^{m+3}).
\label{lur}
\"
20,"\begin{equation}
(-2,(-1)^4,0) \simeq (-2,1^3,-1,0).
\"
21,"\begin{equation}
(n_1,\ldots,n_{16}), \qquad
(n_1 + {1 \over 2},\ldots,n_{16}+{1 \over 2}),
\label{vfb}
\"
22,"\begin{equation}
(\underline{\pm 1, \pm 1, 0^{14}}).
\label{oiy}
\"
23,"\begin{equation}
z^i \to e^{2\pi i/3} z^i
\Rightarrow X^I(\sigma_+) \to X^I(\sigma_+) + \pi V^I.
\"
24,"\begin{equation}
z^i \to z^i + 1 \Rightarrow
X^I(\sigma_+) \to X^I(\sigma_+) + \pi a_i^I \quad \forall \; i=1,3,5.
\"
25,"\begin{equation}
3V,3a_i \in \Lambda, \quad
3V^2 \in {{\bf Z}}, \quad 3a_i^2 \in {{\bf Z}}, \quad
3V\cdot a_i \in {{\bf Z}}, \quad 3 a_i \cdot a_j \in {{\bf Z}}.
\label{ccd}
\"
26,"\begin{equation}
K \in \Lambda, \qquad K^2 = 2.
\"
27,"\begin{equation}
a_i \cdot K \in {{\bf Z}}  \quad \forall \; i=1,3,5
\"
28,"\begin{equation}
3 V \cdot K = \left\{
\begin{array}{cc}
0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3 & {\rm gauge} \\
1 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3 & {\rm matter} \\
-1 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3 & {\rm antimatter}
\end{array}
\right.
\"
29,"\begin{equation}
{\tilde K}^2 = {4 \over 3} - 2N_L, \qquad
{\tilde K} = K + V + \sum_{i=1,3,5} n_i a_i, \qquad
K \in \Lambda.
\label{tms}
\"
30,"\begin{equation}
V \to V - (V \cdot e) e, \qquad
a_1 \to a_1 - (a_i \cdot e) e,
\"
31,"\begin{equation}
{\tilde K} = K + V + \sum_j n_j a_j =
K + (V \pm a_i) + (n_j \mp 1) a_i
+ \sum_{j \not= i} n_j a_j
\"
32,"\begin{equation}
(3V)^2 = 0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3, \qquad (3a_i)^2 = 0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3,
\"
33,"\begin{equation}
(3V)^2 = 0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 6, \qquad (3a_i)^2 = 0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 6.
\"
34,"\begin{equation}
(0^{16}), \quad (1^6,0^{10}), \quad (1^{12},0^4), \quad
(2,1^2,0^{13}), \quad (2,1^8,0^7), \quad (2,1^{14},0),
\label{jat}
\"
35,"\begin{equation}
3V \cdot 3a_1 = 0 {\; \mathop{\hbox{{\small mod}}}\nolimits \; } 3 .
\label{yut}
\"
36,"\begin{equation}
(1^9,-1) \quad {\rm and} \quad (1^n,0^{10-n}) \quad
n=0,1,\ldots,10 .
\"
37,"\begin{equation}
(-2,1^2,0^7) \quad {\rm and} \quad (-2,1^8,0)
\"
38,"\begin{equation}
(1,-1,0^4) \oplus \{ (1^4,0^6), (1^9,\pm 1) \} ,
\"
39,"\begin{equation}
(-2,1^2,(-1)^3) \oplus \{ (1^3,0^7), (1^9,0) \},
\"
40,"\begin{equation}
(-2,1^{m+2},(-1)^{m+3n}) \simeq (1^{m+3},2,(-1)^{3n+m-1})
\simeq (-2,1^{3n+m-1},(-1)^{m+3}).
\label{lur}
\"
41,"\begin{equation}
(-2,(-1)^4,0) \simeq (-2,1^3,-1,0).
\"
