,equation
0,"\begin{equation}
\label{complete}
\begin{array}{c}
{\displaystyle \int {\cal D}x|x\rangle\langle x|=1},\\
{\displaystyle \int {\cal D}\varphi|\varphi,\gamma\rangle_{\scriptscriptstyle NSNS}
\langle \varphi,\gamma|_{\scriptscriptstyle NSNS}=1.}
\end{array}
\"
1,"\begin{equation}
\label{DDbarfield}
\begin{array}{cl}
T(x),~\bar{T}(x)~~ &(\mbox{a complex tachyon}),\nonumber \\
A_{\mu}^{(1)}(x),~A_{\mu}^{(2)}(x)~~ &(\mbox{two massless gauge fields}),\nonumber \\
&\mbox{all massive fields},
\end{array}
\"
2,"\begin{equation}
\begin{array}{cl}
\label{NDpfield}
T(x)&(\mbox{a real tachyon}),\nonumber \\
A^{\mu}(x)&(\mbox{one massless gauge field}),\nonumber \\
~~~~~~~~~~&\mbox{all massive fields}.
\end{array}
\"
3,"\begin{equation}
T(x)\rightarrow\left\{\begin{array}{ll}
T_0~~&(\mbox{at}~x^1\rightarrow\infty),\\  
-T_0~~&(\mbox{at}~x^1\rightarrow-\infty).
\end{array}\right.
\"
4,"\begin{equation}
S=Z=\int DX D \psi~{\rm exp} [ -I_0(X,\psi) ]
~{\rm Tr \, P \, exp} \int^{\pi}_{-\pi}d\tau M(\tau),
\"
5,"\begin{equation}
\gamma_0={\rm \lim_{\epsilon \rightarrow 0}} \left(
\sum_{r,m>0} \frac{1}{m} 
\left( \frac{1}{r+m}+\frac{1}{r-m} \right) e^{-(r+m)\epsilon}
-(\log \epsilon)^2 \right),
\"
6,"\begin{equation}
\begin{array}{rclrcl}
Y^1&=&\frac{1}{\sqrt{2}}(X^1+X^2),&\ \ \ Y^2&=&\frac{1}{\sqrt{2}}(X^1-X^2), \nonumber \\
&&&&&\nonumber \\
\chi^1_{\scriptscriptstyle L(R)}&=&\frac{1}{\sqrt{2}}(\psi^1_{\scriptscriptstyle L(R)}+\psi^2_{\scriptscriptstyle L(R)})
,&\ \ \ \chi^2_{\scriptscriptstyle L(R)}&=&\frac{1}{\sqrt{2}}(\psi^1_{\scriptscriptstyle L(R)}-\psi^2_{\scriptscriptstyle L(R)}). 
\label{eqn:45do}
\end{array}
\"
7,"\begin{equation}
\begin{array}{cl}
2T_2(2\pi R_1)(2\pi R_2)~~&~~(\mbox{for}~~ D2+\overline{D2}),\\
\sqrt{2}T_1 (2\pi\sqrt{R_1^2+R_2^2})~~&~~(\mbox{for  non-BPS}~D1),\\
2T_0~~&~~(\mbox{for}~~D0+\overline{D0}),
\end{array}
\"
8,"\begin{equation}
\label{masscompare}
\begin{array}{cl}
M_{D0+\overline{D0}}\leq M_{ND1}\leq M_{D2+\overline{D2}}~~
&~~(\mbox{when}~\frac{1}{R_1^2}+\frac{1}{R_2^2}\leq 1),\\
&\\
M_{D0+\overline{D0}}\leq M_{D2+\overline{D2}}\leq M_{ND1}~~
&~~(\mbox{when}~\frac{1}{R_1^2}+\frac{1}{R_2^2}\geq 1~~\mbox{and}~~
R_1R_2\geq 2),
\\ 
&\\
M_{D2+\overline{D2}}\leq M_{D0+\overline{D0}}\leq M_{ND1}~~
&~~(\mbox{when}~R_1R_2\leq 2~~\mbox{and}~~R_1^2+R_2^2\geq 4),\\
&\\
M_{D2+\overline{D2}}\leq M_{ND1}\leq M_{D0+\overline{D0}}~~
&~~(\mbox{when}~R_1^2+R_2^2\leq 4).
\end{array}
\"
9,"\begin{equation}
\begin{array}{l}
{\displaystyle \exp\left[-\frac{G_{\mu\nu}-B_{\mu\nu}}{2}
\sum_{m=1}^{\infty}mX^{\mu}_{-m} X^{\nu}_m\right]}\nonumber \\
\end{array}
\\
\times\int DX^{\prime}|_{X^{\prime}_b=0}\exp\left[-\frac{1}{4\pi}\int dz^2 
(G_{\mu\nu}+B_{\mu\nu})\partial X^{\prime\mu}\bar{\partial}X^{\prime\nu}\right].
\"
10,"\begin{equation}
\label{complete}
\begin{array}{c}
{\displaystyle \int {\cal D}x|x\rangle\langle x|=1},\\
{\displaystyle \int {\cal D}\varphi|\varphi,\gamma\rangle_{\scriptscriptstyle NSNS}
\langle \varphi,\gamma|_{\scriptscriptstyle NSNS}=1.}
\end{array}
\"
11,"\begin{equation}
\label{DDbarfield}
\begin{array}{cl}
T(x),~\bar{T}(x)~~ &(\mbox{a complex tachyon}),\nonumber \\
A_{\mu}^{(1)}(x),~A_{\mu}^{(2)}(x)~~ &(\mbox{two massless gauge fields}),\nonumber \\
&\mbox{all massive fields},
\end{array}
\"
12,"\begin{equation}
\begin{array}{cl}
\label{NDpfield}
T(x)&(\mbox{a real tachyon}),\nonumber \\
A^{\mu}(x)&(\mbox{one massless gauge field}),\nonumber \\
~~~~~~~~~~&\mbox{all massive fields}.
\end{array}
\"
13,"\begin{equation}
T(x)\rightarrow\left\{\begin{array}{ll}
T_0~~&(\mbox{at}~x^1\rightarrow\infty),\\  
-T_0~~&(\mbox{at}~x^1\rightarrow-\infty).
\end{array}\right.
\"
