,equation
0,"\begin{equation}\label{comm1}
\lbrack x^{\mu}, x^{\nu} \rbrack = i \theta^{\mu \nu},
\"
1,"\begin{equation}
\Delta x^{\mu} \Delta x^{\nu} \ge {1 \over 2} |\theta^{\mu \nu} |,
\"
2,"\begin{equation}
\phi (0) =\phi (a)=0,
\"
3,"\begin{equation}
u={1 \over 2} \sum_\alpha \omega_\alpha = {1 \over 2} \sum_{n=1}^{\infty} \int {{d^d k \over {(2 \pi)^d}} \sqrt{k^2 + {n^2 \pi^2 \over a^2}}}.
\"
4,"\begin{equation}
\Gamma (z) = p^z \int_0^{\infty} dt \, e^{pt} t^{z-1},
\"
5,"\begin{equation}
u=-{1 \over {4 \sqrt \pi}}{1 \over (4 \pi)^{d/2}} \left({\pi \over a}\right)^{d+1} \Gamma \left(-{d+1 \over 2}\right) \zeta (-d-1).
\"
6,"\begin{equation}
\Gamma\left({z \over 2}\right) \pi^{-z/2} \zeta{z} = \Gamma \left({1-z \over 2}\right) \pi^{(z-1)/2} \zeta (1-z).
\"
7,"\begin{equation}
u=-{1 \over {a^{d+1}}} \Gamma \left({d+2 \over 2}\right) (4 \pi)^{-(d+2)/2} \zeta (d+2).
\"
8,"\begin{equation}
u=-{\pi^2 \over 1440} {1 \over a^3}.
\"
9,"\begin{equation}
f=-{\partial u \over {\partial a}} = -{3 \over 1440} {\pi^2 \over a^4}.
\"
10,"\begin{equation}
C_2^{\lambda} = {\vec P}^2 e^{- \lambda P_0} -\left({2 \over \lambda} \sinh {\lambda P_0 \over 2} \right)^2 = -M^2.
\"
11,"\begin{equation}
P_0={1\over\lambda}\ln{\left(1+\lambda \sqrt{{\vec P}\,^2}\,\, \right)} .
\"
12,"\begin{equation}
P_0\Psi\,=\,i{\partial\over\partial t}\Psi = H\Psi\,=\,E^\lambda\Psi,
\"
13,"\begin{equation}
E^\lambda_n = {1\over\lambda}\ln \left[ 1+\lambda\omega\left(n+{1\over 2}\right) \right].
\"
14,"\begin{equation}
\lim_{ \lambda\rightarrow 0}E^\lambda_n=\omega\left(n+{1\over 2}\right).
\"
15,"\begin{equation}
a \sim 0.14 \lambda.
\"
16,"\begin{equation}\label{comm1}
\lbrack x^{\mu}, x^{\nu} \rbrack = i \theta^{\mu \nu},
\"
17,"\begin{equation}
\Delta x^{\mu} \Delta x^{\nu} \ge {1 \over 2} |\theta^{\mu \nu} |,
\"
18,"\begin{equation}
\phi (0) =\phi (a)=0,
\"
19,"\begin{equation}
u={1 \over 2} \sum_\alpha \omega_\alpha = {1 \over 2} \sum_{n=1}^{\infty} \int {{d^d k \over {(2 \pi)^d}} \sqrt{k^2 + {n^2 \pi^2 \over a^2}}}.
\"
20,"\begin{equation}
\Gamma (z) = p^z \int_0^{\infty} dt \, e^{pt} t^{z-1},
\"
21,"\begin{equation}
u=-{1 \over {4 \sqrt \pi}}{1 \over (4 \pi)^{d/2}} \left({\pi \over a}\right)^{d+1} \Gamma \left(-{d+1 \over 2}\right) \zeta (-d-1).
\"
22,"\begin{equation}
\Gamma\left({z \over 2}\right) \pi^{-z/2} \zeta{z} = \Gamma \left({1-z \over 2}\right) \pi^{(z-1)/2} \zeta (1-z).
\"
23,"\begin{equation}
u=-{1 \over {a^{d+1}}} \Gamma \left({d+2 \over 2}\right) (4 \pi)^{-(d+2)/2} \zeta (d+2).
\"
24,"\begin{equation}
u=-{\pi^2 \over 1440} {1 \over a^3}.
\"
25,"\begin{equation}
f=-{\partial u \over {\partial a}} = -{3 \over 1440} {\pi^2 \over a^4}.
\"
26,"\begin{equation}
C_2^{\lambda} = {\vec P}^2 e^{- \lambda P_0} -\left({2 \over \lambda} \sinh {\lambda P_0 \over 2} \right)^2 = -M^2.
\"
27,"\begin{equation}
P_0={1\over\lambda}\ln{\left(1+\lambda \sqrt{{\vec P}\,^2}\,\, \right)} .
\"
28,"\begin{equation}
P_0\Psi\,=\,i{\partial\over\partial t}\Psi = H\Psi\,=\,E^\lambda\Psi,
\"
29,"\begin{equation}
E^\lambda_n = {1\over\lambda}\ln \left[ 1+\lambda\omega\left(n+{1\over 2}\right) \right].
\"
30,"\begin{equation}
\lim_{ \lambda\rightarrow 0}E^\lambda_n=\omega\left(n+{1\over 2}\right).
\"
31,"\begin{equation}
a \sim 0.14 \lambda.
\"
