,equation
0,"\begin{equation}
\phi(z,\bar{z})=-Q\log(z\bar{z})+O(1)\ \ \ \ \ \mathrm{at}\ \
|z|\rightarrow \infty.\nonumber
\"
1,"\begin{equation}
\mathcal{H}=\int_{\Sp}^{\oplus}\mathcal{V}_{\al}\otimes
\overline{\mathcal{V}}_{\al},\, \quad
\Sp=\frac{Q}{2}+i\mathbb{R}^+\nonumber
\"
2,"\begin{equation}
\left(\frac{1}{b^{2}}\partial^{2}+T(z)\right)V_{-b/2}=0, \nonumber
\"
3,"\begin{equation}
\left(\frac{1}{2b^{2}}\partial^{3}+2T(z)\partial+(1+2b^{2})\partial
T(z)\right)V_{-b}=0. \nonumber
\"
4,"\begin{equation}
\int_{\Sp}d\al_{21}M_{b}(\al_{21})\gfus{\al_1}{\al_2}{\al_3}{\al_4}{\al_{21}}{\al_{32}}
\left(\gfus{\al_1}{\al_2}{\al_3}{\al_4}{\al_{21}}{\beta_{32}}\right)^{*}
= M_{b}(\al_{32})\delta(\al_{32}-\beta_{32}) \label{ortho
G}\nonumber
\"
5,"\begin{equation}
C= FE -\frac{qK^{2}+q^{-1}K^{-2}-2}{(q-q^{-1})^{2}}\, .\nonumber
\"
6,"\begin{equation}
C= FE -\frac{qK^{2}+q^{-1}K^{-2}-2}{(q-q^{-1})^{2}}\equiv
[\al-\frac{Q}{2}]_{b}^{2},\quad [x]_b \equiv \frac{\sin \pi bx}{\sin
\pi b^2}. \nonumber
\"
7,"\begin{equation}
M(\al_3,\al_2,\al_1)=e^{i\pi
(\al_{1}^2+\al_1\al_3-Q\al_1)}S_b(\al_1+\al_2-\al_{3})\, .\label{M}
\"
8,"\begin{equation}
A_{\mathrm{bound}}=A_{\mathrm{bulk}}+\int\limits_{\partial\Gamma}\left(
\frac{QK}{2\pi}\phi+\mu_{B}e^{b\phi}\right)
g^{1/4}dx \, ,\label{gbound} \nonumber
\"
9,"\begin{equation}
A_{\mathrm{bound}}=\int\limits_{\mathrm{UHP}}\left(  \frac{1}{4\pi}(\partial_{a}%
\phi)^{2}+\mu e^{2b\phi(z,\bar{z})}d^{2}z\right)
+\mu_{B}\int\limits_{\mathbb{R}}e^{b\phi(x)}  dx\label{bound}
\nonumber
\"
10,"\begin{equation}
\phi(z,\bar{z})=-Q\log(z\bar{z})+O(1),\label{bcharge} \nonumber
\"
11,"\begin{equation}
\left\langle V_{\alpha}(z,\bar{z})\right\rangle
=\frac{U(\alpha|\mu_{B})}{\left| z-\bar{z}\right|
^{2\Delta_{\alpha}}} \label{onepoint} \nonumber
\"
12,"\begin{equation}
\left\langle
B_{\beta_1}^{\sigma_{1}\sigma_{2}}(x)B_{\beta_2}^{\sigma_{2}\sigma_{1}}(0)\right\rangle
=\frac{\delta(\beta_2+\beta_1-Q)+S(\beta_1,\sigma_{2},\sigma_{1})\delta(\beta_2-\beta_1)}{\left|
x\right|^{2\Delta_{\beta_1}}} \nonumber
\"
13,"\begin{equation}
\left\langle
V_{\alpha}(z,\bar{z})B_{\beta}^{\sigma\sigma}(x)\right\rangle
=\frac{R(\alpha,\beta |\mu_{B})}{\left|  z-\bar{z}\right|
^{2\Delta_{\alpha}-\Delta_{\beta}}\left| z-x\right|
^{2\Delta_{\beta}}} \label{bbound} \nonumber
\"
14,"\begin{equation}
\int_{\Sp}d\beta_{21}C_{\beta_{3},\beta_{21}}^{(\sigma_{4}\sigma_{3}\sigma_{1})\beta_{4}}
C_{\beta_{2}\beta_{1}}^{(\sigma_{3}\sigma_{2}\sigma_{1})\beta_{21}}%
F_{\beta_{21}\beta_{32}}\left[
\begin{array}
[c]{cc}%
\beta_{3} & \beta_{2}\\
\beta_{4} & \beta_{1}%
\end{array}
\right]
 =%
C_{\beta_{32},\beta_{1}}^{(\sigma_{4}\sigma_{2}\sigma_{1})\beta_{4}}
C_{\beta_{3}\beta_{2}}^{(\sigma_{4}\sigma_{3}\sigma_{2})\beta_{32}}
\label{pentagone boundary}
\"
15,"\begin{equation}
C_{\beta_{2}\beta_{1}}^{(\sigma_{3}\sigma_{2}\sigma_{1})\beta_{3}}=%
\frac{g(\beta_{3},\sigma_{3},\sigma_{1})}{g(\beta_{2},\sigma_{3},\sigma_{2})g(\beta_{1},\sigma_{2},\sigma_{1})}F_{\sigma_{2}\beta_{3}}\left[
\begin{array}
[c]{cc}%
\beta_{2}     & \beta_{1}\\
\sigma_{3}    &   \sigma_{1}%
\end{array}
\right] \label{definition de g}
\"
16,"\begin{equation}
1=\frac{g(\beta_{2}-b/2,\sigma_{3},\sigma_{1})}{g(\beta_{2},\sigma_{3},\sigma_{1}\pm
b/2 )g(-b/2,\sigma_{1}\pm b/2 ,\sigma_{1})}F_{\sigma_{1}\pm
b/2,\beta_{2}-b/2}\left[
\begin{array}
[c]{cc}%
\beta_{2}     & -b/2\\
\sigma_{3}    &   \sigma_{1}%
\end{array}
\right] \nonumber
\"
17,"\begin{equation}
c_{-}^{\pm}=\frac{g(\beta_{2}+b/2,\sigma_{3},\sigma_{1})}
{g(\beta_{2},\sigma_{3},\sigma_{1}\pm b/2)g(-b/2,\sigma_{1}\pm b/2
,\sigma_{1})}F_{\sigma_{1}\pm b/2,\beta_{2}+b/2}\left[
\begin{array}
[c]{cc}%
\beta_{2}     & -b/2\\
\sigma_{3}    & \sigma_{1}%
\end{array}
\right] \; ,\label{lala}\nonumber
\"
18,"\begin{equation}
f(\sigma_3,\sigma_1)= \pi \mu \gamma(b^{2})b^{2-2b^{2}}\, . \nonumber
\"
19,"\begin{equation}
C_{\beta_{2}\beta_{1}}^{(\sigma_{3}\sigma_{2}\sigma_{1})Q-\beta_{3}} =%
\frac{g(Q-\beta_{3},\sigma_{3},\sigma_{1})}{g(\beta_{3},\sigma_{3},\sigma_{1})}
C_{\beta_{2}\beta_{1}}^{(\sigma_{3}\sigma_{2}\sigma_{1})\beta_{3}}\nonumber
\"
20,"\begin{equation}
\left([\del+\al]_{b}[\del+\beta]_{b}-e^{-2\pi
bx}[\del]_{b}[\del+\gamma-Q]_{b}\right)F_b(\al,\beta;\gamma;-ix)=0
\label{equ. q hyp} \nonumber
\"
21,"\begin{equation}
{}_2F_1(a,b;c;z) = (1-z)^{c-a-b}{}_2F_{1}(c-a,c-b;c,z).\nonumber
\"
22,"\begin{equation}
\phi(z,\bar{z})=-Q\log(z\bar{z})+O(1)\ \ \ \ \ \mathrm{at}\ \
|z|\rightarrow \infty.\nonumber
\"
23,"\begin{equation}
\mathcal{H}=\int_{\Sp}^{\oplus}\mathcal{V}_{\al}\otimes
\overline{\mathcal{V}}_{\al},\, \quad
\Sp=\frac{Q}{2}+i\mathbb{R}^+\nonumber
\"
24,"\begin{equation}
\left(\frac{1}{b^{2}}\partial^{2}+T(z)\right)V_{-b/2}=0, \nonumber
\"
25,"\begin{equation}
\left(\frac{1}{2b^{2}}\partial^{3}+2T(z)\partial+(1+2b^{2})\partial
T(z)\right)V_{-b}=0. \nonumber
\"
26,"\begin{equation}
\int_{\Sp}d\al_{21}M_{b}(\al_{21})\gfus{\al_1}{\al_2}{\al_3}{\al_4}{\al_{21}}{\al_{32}}
\left(\gfus{\al_1}{\al_2}{\al_3}{\al_4}{\al_{21}}{\beta_{32}}\right)^{*}
= M_{b}(\al_{32})\delta(\al_{32}-\beta_{32}) \label{ortho
G}\nonumber
\"
27,"\begin{equation}
C= FE -\frac{qK^{2}+q^{-1}K^{-2}-2}{(q-q^{-1})^{2}}\, .\nonumber
\"
28,"\begin{equation}
C= FE -\frac{qK^{2}+q^{-1}K^{-2}-2}{(q-q^{-1})^{2}}\equiv
[\al-\frac{Q}{2}]_{b}^{2},\quad [x]_b \equiv \frac{\sin \pi bx}{\sin
\pi b^2}. \nonumber
\"
29,"\begin{equation}
M(\al_3,\al_2,\al_1)=e^{i\pi
(\al_{1}^2+\al_1\al_3-Q\al_1)}S_b(\al_1+\al_2-\al_{3})\, .\label{M}
\"
30,"\begin{equation}
A_{\mathrm{bound}}=A_{\mathrm{bulk}}+\int\limits_{\partial\Gamma}\left(
\frac{QK}{2\pi}\phi+\mu_{B}e^{b\phi}\right)
g^{1/4}dx \, ,\label{gbound} \nonumber
\"
31,"\begin{equation}
A_{\mathrm{bound}}=\int\limits_{\mathrm{UHP}}\left(  \frac{1}{4\pi}(\partial_{a}%
\phi)^{2}+\mu e^{2b\phi(z,\bar{z})}d^{2}z\right)
+\mu_{B}\int\limits_{\mathbb{R}}e^{b\phi(x)}  dx\label{bound}
\nonumber
\"
32,"\begin{equation}
\phi(z,\bar{z})=-Q\log(z\bar{z})+O(1),\label{bcharge} \nonumber
\"
33,"\begin{equation}
\left\langle V_{\alpha}(z,\bar{z})\right\rangle
=\frac{U(\alpha|\mu_{B})}{\left| z-\bar{z}\right|
^{2\Delta_{\alpha}}} \label{onepoint} \nonumber
\"
34,"\begin{equation}
\left\langle
B_{\beta_1}^{\sigma_{1}\sigma_{2}}(x)B_{\beta_2}^{\sigma_{2}\sigma_{1}}(0)\right\rangle
=\frac{\delta(\beta_2+\beta_1-Q)+S(\beta_1,\sigma_{2},\sigma_{1})\delta(\beta_2-\beta_1)}{\left|
x\right|^{2\Delta_{\beta_1}}} \nonumber
\"
35,"\begin{equation}
\left\langle
V_{\alpha}(z,\bar{z})B_{\beta}^{\sigma\sigma}(x)\right\rangle
=\frac{R(\alpha,\beta |\mu_{B})}{\left|  z-\bar{z}\right|
^{2\Delta_{\alpha}-\Delta_{\beta}}\left| z-x\right|
^{2\Delta_{\beta}}} \label{bbound} \nonumber
\"
36,"\begin{equation}
\int_{\Sp}d\beta_{21}C_{\beta_{3},\beta_{21}}^{(\sigma_{4}\sigma_{3}\sigma_{1})\beta_{4}}
C_{\beta_{2}\beta_{1}}^{(\sigma_{3}\sigma_{2}\sigma_{1})\beta_{21}}%
F_{\beta_{21}\beta_{32}}\left[
\begin{array}
[c]{cc}%
\beta_{3} & \beta_{2}\\
\beta_{4} & \beta_{1}%
\end{array}
\right]
 =%
C_{\beta_{32},\beta_{1}}^{(\sigma_{4}\sigma_{2}\sigma_{1})\beta_{4}}
C_{\beta_{3}\beta_{2}}^{(\sigma_{4}\sigma_{3}\sigma_{2})\beta_{32}}
\label{pentagone boundary}
\"
