,equation
0,"\begin{equation}
L_{CSG}=\frac{1}{2}\varepsilon ^{\mu \nu \rho }(R_{\beta \mu \nu }^{\alpha
}\Gamma _{\alpha \rho }^{\beta }-\frac{2}{3}\Gamma _{\beta \mu }^{\alpha
}\Gamma _{\sigma \nu }^{\beta }\Gamma _{\alpha \rho }^{\sigma })
\label{eqn:LCSG}
\"
1,"\begin{equation}
C^{\alpha \beta }\equiv 2\varepsilon ^{\mu \nu (\alpha } R_{\mu
;\nu }^{\beta)}=0  \label{eqn:Cotton}
\"
2,"\begin{equation}
L_{CS}=\frac{1}{2}\varepsilon ^{\mu \nu \rho }\func{tr}({\bf
F}_{\mu \nu}{\bf A}_{\rho }-\frac{2}{3}{\bf A}_{\mu }{\bf
A}_{\nu}{\bf A}_{\rho }) \label{eqn:LCS}
\"
3,"\begin{equation}
\func{tr}(\Omega \wedge \Omega )-\func{tr}(\bar{\Omega }\wedge
\bar{\Omega })=d\,[Q_{T}(\omega ,\bar{\omega})] \label{eqn:Trans}
\"
4,"\begin{equation}
Q_{T}(\omega ,\bar{\omega})\equiv\func{tr}(2\Omega\wedge \alpha -
d\alpha\wedge \alpha - 2\omega\wedge \alpha \wedge \alpha
+\frac{2}{3}\alpha \wedge \alpha \wedge \alpha ) \label{eqn:T3F}
\"
5,"\begin{equation}
Q_{T}(\omega ,\bar{\omega})=\func{tr}(2\bar{\Omega }\wedge \alpha
+ {\bar D}\alpha \wedge \alpha +\frac{2}{3}\alpha \wedge \alpha
\wedge \alpha ) \label{eqn:T3F-2}
\"
6,"\begin{equation}
\delta \,\func{tr}(\Omega \wedge \Omega )=2\,d\,\func{tr}(\delta
\omega \wedge \Omega )\,
\"
7,"\begin{equation}
P_{T}(\omega )=Q_{T}(\omega ,0)=\func{tr}(d\omega \wedge \omega +\frac{2}{3}%
\omega \wedge \omega \wedge \omega )\equiv \func{tr}(\Omega \wedge \omega -%
\frac{1}{3}\omega \wedge \omega \wedge \omega )  \label{eqn:CS3F}
\"
8,"\begin{equation}
Q_{T}(\omega ,\bar{\omega})=P_{T}(\omega )-P_{T}(\bar{\omega})-d\func{tr}%
(\omega \wedge \bar{\omega})  \label{eqn:QT}
\"
9,"\begin{equation}
{\cal A}_{M}(\omega )=\frac{1}{8\pi\kappa }\int_{e}P_{T}(\omega
)\equiv \frac{1}{8\pi\kappa }\int_{M}e^{*}(P_{T}(\omega ))\equiv
\frac{1}{8\pi\kappa } \int_{M}L_{CS}({\bf A})  \label{eqn:08}
\"
10,"\begin{equation}
\delta P_{T}=2\,\func{tr}(\delta \omega \wedge \Omega )+d\,
\func{tr}(\delta \omega \wedge \omega )  \label{eqn:dPT}
\"
11,"\begin{equation}
L_{T}({\bf A},{\bf \bar{A}})=e^{*}(Q_{T}(\omega .\bar{\omega}))
\label{eqn:LT}
\"
12,"\begin{equation}
\delta Q_{T}=2\,\func{tr}(\delta \omega \wedge \Omega
)-2\,\func{tr}(\delta \bar{\omega}\wedge \bar{\Omega
})+d\,\func{tr}((\delta \omega +\delta \bar{\omega})\wedge \alpha
)\ \label{eqn:dQT}
\"
13,"\begin{equation}
\delta L_{T}({\bf A},{\bf \bar{A}})=\varepsilon ^{\mu \nu \rho }
\func{tr}({\bf F}_{\mu \nu }\delta {\bf A}_{\rho }-{\bf
\bar{F}}_{\mu \nu }\delta {\bf\bar{A}}_{\rho })-\partial _{\mu }\,
[\varepsilon ^{\mu \nu \rho }\func{tr}({\bf B}_{\nu }(\delta {\bf
A}_{\rho }+\delta {\bf \bar{A}}_{\rho }))] \label{eqn:13}
\"
14,"\begin{equation}
\delta _{\chi }{\bf A}_{\mu }=D_{\mu }\chi ,\ \ \ \delta _{\chi
}{\bf \bar{A}}_{\mu }=\bar{D}_{\mu }\chi \ \ \ \mbox{and}\ \ \
\delta _{\chi }L_{T}=0
\"
15,"\begin{equation}
J_T^{\mu}(\chi)=\varepsilon^{\mu\nu\rho}\func{tr}[{\bf B}_{\nu
}(D_{\rho }\chi +\bar{D}_{\rho }\chi )]
\"
16,"\begin{equation}
U_T^{\mu \rho }(\chi )=2\varepsilon ^{\mu \nu \rho }\func{tr}({\bf
B}_{\nu }\chi )
\"
17,"\begin{equation}
\func{tr}(D\chi \wedge \alpha )=\func{tr}(D(\chi
\alpha))-\func{tr}(\chi D\alpha )=d\func{tr}(\chi \alpha
)-\func{tr}(\chi D\alpha )
\"
18,"\begin{equation}
\delta _{\xi }{\bf A}_{\mu }\equiv {\cal L}_{\xi }{\bf A}_{\mu }=\xi
^{\alpha }\partial _{\alpha }{\bf A}_{\mu }+{\bf A}_{\alpha }
\partial _{\mu}\xi ^{\alpha },\ \ \ \delta _{\xi }L_{T}\equiv
{\cal L}_{\xi}L_{T}=\partial _{\alpha }(\xi ^{\alpha }L_{T})
\label{eqn:18}\"
