,equation
0,"\begin{equation}
ds^2=\frac {L^2} {z^2} (\eta_{\mu \nu}dx^\mu dx^\nu-dz^2)
\label{metric}
\"
1,"\begin{equation}
S=S_{bulk}+S_{UV}+S_{IR}
\label{action}
\"
2,"\begin{equation}
\frac {L^3} {z^3}(-\partial^2_z + \frac 3 z \partial_z + \eta^{\mu
\nu}\partial_\mu
\partial_\nu+ \frac {m^2L^2} {z^2}+ \frac {2\lambda_1} {z} \delta(z-z_1)+
\frac {2\lambda_2}
{z}
\delta(z-z_2))\phi(q,z)=0
\"
3,"\begin{equation}
\phi(q,z)=z^2(A~J_\alpha(q~z)+B~Y_\alpha(q~z))
\label{wavesolutions}
\"
4,"\begin{equation}
\frac {(2-\alpha-\lambda_1)J_\alpha(mz_1)+ mz_1 J_{\alpha -
1}(mz_1)} {(2-\alpha-\lambda_1)Y_\alpha(mz_1)+ mz_1 Y_{\alpha -
1}(mz_1)}=\frac {(2-\alpha+\lambda_2)J_\alpha(mz_2)+ mz_2
J_{\alpha - 1}(mz_2)} {(2-\alpha+\lambda_2)Y_\alpha(mz_2)+ mz_2
Y_{\alpha - 1}(mz_2)} \label{kkmasses}
\"
5,"\begin{equation}
(2-\alpha)H^1_\alpha(m z_1)+ m z_1 H^1_{\alpha - 1}(m z_1)=0
\label{tachyon}
\"
6,"\begin{equation}
g_{\mu \nu} \to (z_2/L)^2g_{\mu \nu}
\label{Weyl}
\"
7,"\begin{equation}
(2-\alpha)J_\alpha(m z_2)+m z_2 J_{\alpha-1}(m z_2)=0
\"
8,"\begin{equation}
\Delta_\pm=2\pm \sqrt{4+M^2 L^2} \label{dimension}
\"
9,"\begin{equation}
ds^2=\frac {L^2} {z^2} (\eta_{\mu \nu}dx^\mu dx^\nu-dz^2)
\label{metric}
\"
10,"\begin{equation}
S=S_{bulk}+S_{UV}+S_{IR}
\label{action}
\"
11,"\begin{equation}
\frac {L^3} {z^3}(-\partial^2_z + \frac 3 z \partial_z + \eta^{\mu
\nu}\partial_\mu
\partial_\nu+ \frac {m^2L^2} {z^2}+ \frac {2\lambda_1} {z} \delta(z-z_1)+
\frac {2\lambda_2}
{z}
\delta(z-z_2))\phi(q,z)=0
\"
12,"\begin{equation}
\phi(q,z)=z^2(A~J_\alpha(q~z)+B~Y_\alpha(q~z))
\label{wavesolutions}
\"
13,"\begin{equation}
\frac {(2-\alpha-\lambda_1)J_\alpha(mz_1)+ mz_1 J_{\alpha -
1}(mz_1)} {(2-\alpha-\lambda_1)Y_\alpha(mz_1)+ mz_1 Y_{\alpha -
1}(mz_1)}=\frac {(2-\alpha+\lambda_2)J_\alpha(mz_2)+ mz_2
J_{\alpha - 1}(mz_2)} {(2-\alpha+\lambda_2)Y_\alpha(mz_2)+ mz_2
Y_{\alpha - 1}(mz_2)} \label{kkmasses}
\"
14,"\begin{equation}
(2-\alpha)H^1_\alpha(m z_1)+ m z_1 H^1_{\alpha - 1}(m z_1)=0
\label{tachyon}
\"
15,"\begin{equation}
g_{\mu \nu} \to (z_2/L)^2g_{\mu \nu}
\label{Weyl}
\"
16,"\begin{equation}
(2-\alpha)J_\alpha(m z_2)+m z_2 J_{\alpha-1}(m z_2)=0
\"
17,"\begin{equation}
\Delta_\pm=2\pm \sqrt{4+M^2 L^2} \label{dimension}
\"
