,equation
0,"\begin{equation}
    T=x \sinh at,  X= x \cosh at
    \label{rindlering}
    \"
1,"\begin{equation}
    ds^2=dT^2 - d{\bf X}^2 = a^2x^2 dt^2 - d{\bf x}^2
    \"
2,"\begin{equation}
    -ds^2=dT_E^2 + d{\bf X}^2 = x^2 d(at_E)^2 + d{\bf x}^2
\label{basiceuclid}
    \"
3,"\begin{equation}
ds^2 = f (x) dt^2 - dx^2 - dy^2-dz^2
\label{startmetric}
\"
4,"\begin{equation}
R=-\frac{f^{'2} - 2 f f''}{2f^2} = \frac{1}{\sqrt{f}} \frac{d}{dx} \left(  \frac{1}{\sqrt{f}} \frac{df}{dx}\right)
\"
5,"\begin{equation}
A = \frac{1}{16\pi} \int_0^\beta dt \int_{S_\perp} d^2 x_\perp \int_{x_1}^{x_2} dx  
  \sqrt{f}  R 
  =\frac{\beta S_\perp}{16\pi}\left[ \frac{f'}{\sqrt{f}} \right]_{x_1}^{x_2}
\label{actionval}
\"
6,"\begin{equation}
A =2\left( \frac{S_\perp}{4}\right) \left(\frac{a\beta}{2\pi}\right) 
\label{actionvalue}
\"
7,"\begin{equation}
ds^2 = N^2({\bf x}) dt^2 - \gamma_{\alpha\beta}({\bf x})dx^\alpha dx^\beta
\"
8,"\begin{equation}
A = \frac{\beta}{16\pi}\int_{\mathcal{V}}d^3 x N\sqrt{\gamma}{}^3R+
 \frac{\beta}{8\pi} \int_{\partial\mathcal{V}} (a^\alpha n_\alpha) d^2\mathcal{S}
\"
9,"\begin{equation}
R = \frac{2\epsilon^2 a^2}{(\epsilon^2 + a^2 x^2)^2} = - \frac{1}{2} R^t_{\phantom{t}x tx}
\label{reqn}
\"
10,"\begin{equation}
\lim_{\epsilon\to 0}\frac{\epsilon^2}{(\epsilon^2+l^2)^2}=\delta(l^2)
\label{implimit}
\"
11,"\begin{equation}
\lim_{\epsilon\to 0} R = 2 \delta(x^2) 
\label{rlimiteqn}
\"
12,"\begin{equation}
ds^2 =h(l)dt^2 - \frac{dl^2}{h(l)} - dy^2-dz^2
\label{classofmetrics}
\"
13,"\begin{equation}
   A^i (x^a; \epsilon)= \left( \frac{x}{x^2 - t^2 +\epsilon^2}, \, \frac{t}{x^2 - t^2 +\epsilon^2}, \, 0,\, 0\right)
   \label{vectorpot}
   \"
14,"\begin{equation}
   {\bf E} = \left(\frac{-2\epsilon^2}{(x^2 - t^2 +\epsilon^2)^2},0,0\right)
   \label{electricfield}
   \"
15,"\begin{equation}
   E_x\to -2 \delta_D(x^2-t^2) 
   \label{elimit}
   \"
16,"\begin{equation}
   \Gamma^0_{0x} = \Gamma^0_{x0} = \frac{1}{2} \frac{f'}{f} = \frac{a^2 x}{\epsilon^2 + a^2 x^2}; \quad
   \Gamma^x_{00} = a^2 x
   \label{thegammas}
   \"
17,"\begin{equation}
   \oint_{x\to \infty} \Gamma^0_{0x}\sqrt{f}\, dt_E = \oint_{x\to \infty}\frac{1}{2} \frac{f'}{\sqrt{f}} dt_E
   \to 2\pi
   \"
18,"\begin{equation}
    T=x \sinh at,  X= x \cosh at
    \label{rindlering}
    \"
