,equation
0,"\begin{equation}
\tau\equiv  \frac{R_2}{R_+}e^{i\theta}
    =\tau_1+i\tau_2=\frac{R_2}{R_+}\cos\theta +i\frac{R_2}{R_+}\sin\theta\,.
\"
1,"\begin{equation}
     \exp\left( i {n_+\over R_+} \left[x_+ - {x_2\over
\tan\theta}\right] 
                 ~+~ i{n_2\over R_2} {x_2\over \sin\theta} \right)~.
\label{KKfuncts}
\"
2,"\begin{equation}
{\cal L}= \frac{1}{2}\partial_\mu \phi\partial^\mu \phi-\frac{1}{2} m^2
\phi^2\,.
\"
3,"\begin{equation}
P^-=\int_{-\infty} ^\infty dx_+dx_2 (\frac{1}{2}\partial_2 \phi \partial^2
\phi  +\frac{1}{2}m^2 \phi^2)\,.
\"
4,"\begin{equation}
 \left [ A(n_+,n_2), A^\dagger(m_+,m_{2}) \right]=\delta_{n_+,m_+}
\delta_{n_2,m_2}.
\"
5,"\begin{equation}
\phi(x) = \frac{1}{2\pi\sqrt{R_2 \sin\theta}}\sum_{n_+=0}^\infty
\sum_{n_2=-\infty}^\infty [e^{-i(\frac{n_+}{R_+}Z_+ +
\frac{n_2}{R_2}Z_2)} A(n_+,n_2)
+ e^{i(\frac{n_+}{R_+}Z_+ + \frac{n_2}{R_2}Z_2)}
A^\dagger(n_+,n_2){]}\,,
\"
6,"\begin{equation}
\int_{\rm torus} dx_+ dx_2 =
     \sin\theta\int_0^{2\pi R_+}dZ_+\int_0^{2\pi R_2}dZ_2\,.
\"
7,"\begin{equation}
P^-=\sum_{n_+=1}^\infty\sum_{n_2=-\infty}^\infty \frac{R_+}{2n_+}
[ m^2 +\frac{n_2^2}{R_2^2 \sin\theta^2} (1-\frac{n_+}{n_2}\tau_1
)^2] A^\dagger(n_+,n_2)A(n_+,n_2)\,.
\"
8,"\begin{equation}
|\psi_1 \rangle = A^\dagger(n_+,n_2) |0\rangle\,.
\"
9,"\begin{equation}
P_2=\frac{1}{R_2\sin\theta}(n_2-n_+\frac{R_2}{R_+}\cos\theta)\,.
\"
