,equation
0,"\begin{equation}
S=-\frac{1}{2\pi}\int
d^{2}\sigma\left\{\partial_{\alpha}X_{\mu}\partial^{\alpha}X^{\mu}-i\overline{\Psi}^{\mu}\rho^{\alpha}\partial_{\alpha}\Psi_{\mu}\right\},
\"
1,"\begin{equation}
\partial_{+}(\partial_{-}X^{\mu})=\partial_{-}(\partial_{+}X^{\mu})=0.
\"
2,"\begin{equation}
X^{i}(0, \tau)=0,
\"
3,"\begin{equation}
\partial_{\sigma}X^{\mu}(\sigma_{max}, \tau)=0
\"
4,"\begin{equation}
\Psi_{+}^{i}(\frac{\pi}{2},\tau)=\Psi_{-}^{i}(\frac{\pi}{2},\tau)
\"
5,"\begin{equation}
\Psi_{+}^{i}(\frac{\pi}{2},\tau)=-\Psi_{-}^{i}(\frac{\pi}{2},\tau)
\"
6,"\begin{equation}
\delta X^{\mu}=\overline{\epsilon}\Psi^{\mu},
\"
7,"\begin{equation}
\delta\Psi^{\mu}=-i\rho^{\alpha}\partial_{\alpha}X^{\mu}\epsilon.
\"
8,"\begin{equation}
\delta X^{i}(0,\tau)_{\sigma = 0} =
(\epsilon_{+}^{\dag}\Psi_{-}^{i}-\epsilon_{-}^{\dag}
\Psi_{+}^{i})_{\sigma=0}=0.
\"
9,"\begin{equation}
\Psi_{+}^{i}(0,\tau)=\Psi_{-}^{i}(0,\tau),
\"
10,"\begin{equation}
\epsilon_{+}=\epsilon_{-},
\"
11,"\begin{equation}
\Psi_{+}^{i}(0,\tau)=-\Psi_{-}^{i}(0,\tau),
\"
12,"\begin{equation}
\epsilon_{+}=-\epsilon_{-}.
\"
13,"\begin{equation}
X^{0}=\alpha_{0}^{0}\tau =lp^0 \tau
\"
14,"\begin{equation} \delta X^{0}=\bar{\epsilon} \Psi^{0}=0.
\"
15,"\begin{equation}
\left\{\Psi_{\alpha}^{i}(\sigma, \tau), \Psi_{\beta}^{j}(\sigma',
\tau)\right\}=\pi\delta(\sigma-\sigma')\delta^{ij}\delta_{\alpha\beta}.
\"
16,"\begin{equation}
\left\{b_{r}^{i}, b_{s}^{j}\right\}=\delta^{ij}\delta_{r+s} (r, s:
odd )
\"
17,"\begin{equation}
\left\{d_{m}^{i}, d_{n}^{j}\right\}=\delta^{ij}\delta_{m+n} (m,n:
even)
\"
18,"\begin{equation}
\{d_{0}^{0}, d_{0}^{0}\}=-I.
\"
19,"\begin{equation}
T_{\alpha\beta}=\frac{i}{4}\bar{\Psi}^{\mu}\rho_{\alpha}\partial_{\beta}\Psi_{\mu}+\frac{i}{4}\bar{\Psi}^{\mu}\rho_{\beta}\partial_{\alpha}\Psi_{\mu}.
\"
20,"\begin{equation}
J_{\alpha}=\frac{1}{2}\rho^{\beta}\rho_{\alpha}\Psi^{\mu}\partial_{\beta}X_{\mu}
\"
21,"\begin{equation}
\partial_{-}J_{+}=\partial_{+}J_{-}=0.
\"
22,"\begin{equation}
L_{m}^{(b)}=\frac{1}{2}\int_{\frac{-\pi}{2}}^{\frac{\pi}{2}}e^{im\sigma}
T_{++}(\sigma)d\sigma.
\"
23,"\begin{equation}
L_{m}^{(b)}=\frac{1}{2}\sum_{r:odd}(r+\frac{m}{2}):b_{-r}^{i}b_{m+r}^{i}:
\"
24,"\begin{equation}
G_{m}=\frac{\sqrt{2}}{\pi}\int_{\frac{-\pi}{2}}^{\frac{\pi}{2}}e^{im\sigma}J_{+}(\sigma)d\sigma.
\"
25,"\begin{equation}
G_{m}=\sum_{r:odd}\alpha_{-r}^{i}b_{m+r}^{i}
\"
26,"\begin{equation}
A^{\alpha}(m)=\frac{(D-1)}{24}(m^{3}+2m).
\"
27,"\begin{equation}
A^{(b)}(m)=\frac{(D-1)}{48}(m^{3}-4m).
\"
28,"\begin{equation}
A(m)=\frac{(D-1)}{16}m^{3}.
\"
29,"\begin{equation}
L_{m}^{(gh)}=\sum_{k:even}(m-k)b_{m+k}c_{-k}
\"
30,"\begin{equation}
[L_{m}^{(gh)},L_{n}^{(gh)}]=(m-n)L_{m+n}^{(gh)}+A_{m}^{(gh)}\delta_{m+n}
\"
31,"\begin{equation}
A_{m}^{(gh)}=-\frac{27}{12}m^{3}+\frac{9}{2}m^{2}.
\"
32,"\begin{equation}
A_{m}=\frac{D-1}{24}(m^{3}+2m)-\frac{27}{12}m^{3}+\frac{9}{2}m^{2}+
2\epsilon_c m.
\"
33,"\begin{equation}
(L_{0}+\epsilon_{c})\mid\Psi_{phys}\rangle=0
\"
34,"\begin{equation}
(L_{0}^{(\alpha)}+L_{0}^{(b)}+\epsilon_{c})\mid\Psi_{phys}\rangle=0
\"
35,"\begin{equation}
\{\frac{-l^{2}M^{2}}{2}+N^{(\alpha)}+N^{(b)}+
\frac{1}{2}\sum_{i=1}^{D-1}\sum_{m=1}^{\infty}m\delta^{ii}-
\frac{1}{2}\sum_{i=1}^{D-1}\sum_{k=1}^{\infty}k\delta^{ii}
\}\mid\Psi_{phys}\rangle = 0
\"
