,equation
0,"\begin{equation}\label{omR}
\omega_R=T_H \ln 3. 
\"
1,"\begin{equation}\label{Mhom}
\Delta M=\hbar \omega_R,
\"
2,"\begin{equation}\label{Mresult}
\omega_n\sim{\ln 3\over 4\pi}+{i(n-1/2)\over 2}+{\cal O}(n^{-1/2}).
\"
3,"\begin{equation}\label{Flaw}
\Delta M=T_H\Delta S+\Omega \Delta J,
\"
4,"\begin{equation}\label{conj}
\omega_R=\tilde \omega_R\equiv T_H \ln 3+m\Omega,
\"
5,"\begin{equation}\label{MNf}
e^{\beta \omega}+2+3e^{-\beta_I \omega}=0.
\"
6,"\begin{equation}
{d r\over d r_*}={\Delta\over r^2},
\"
7,"\begin{equation}\label{axial}
\left({d^2\over dr_*^2}+\omega^2\right)Z_i^-=V_i^-Z_i^-.
\"
8,"\begin{equation}\label{CF}
0=\beta_0-
{\alpha_0\gamma_1\over \beta_1-}
{\alpha_1\gamma_2\over \beta_2-}\dots
\"
9,"\begin{equation}
R_N={\gamma_{N+1}\over\beta_{N+1}-\alpha_{N+1}R_{N+1}},
\"
10,"\begin{equation}\label{RN}
R_N=\sum_{k=0}^{\infty}C_k N^{-k/2}.
\"
11,"\begin{equation}
\left[
(1-u^2)S_{lm,u}
\right]_{,u}
+\left[
(a\omega u)^2-2a\omega su+s+A_{lm}-{(m+su)^2\over 1-u^2}
\right]
S_{lm}=0,
\"
12,"\begin{equation}
\Delta R_{lm,rr}+(s+1)(2r-1)R_{lm,r}+V(r)R_{lm}=0,
\"
13,"\begin{equation}\label{fit}
\omega_R=\omega_{\infty}+{\lambda_{s,l}\over \sqrt{n}}.
\"
14,"\begin{equation}\label{fit2}
\lambda_{s,l}=k_s[(s^2-1)-3l(l+1)];
\"
15,"\begin{equation}\label{km2}
k_{-2}=-{\sqrt{2}\Gamma(1/4)^4\over 432 \pi^{5/2}}\simeq -0.0323356.
\"
16,"\begin{equation}\label{XRN}
\omega_R^{RN}\to {\ln 3\over 4\pi} \qquad \text{as} \qquad Q\to 1/2.
\"
17,"\begin{equation}\label{mOm} 
\omega^{Kerr}_R=2\Omega.  
\"
18,"\begin{equation}
\omega_R={\ln 3\over 4\pi}+{k_s[(s^2-1)-3l(l+1)] \over \sqrt{n}},
\"
19,"\begin{equation}\label{omR}
\omega_R=T_H \ln 3. 
\"
20,"\begin{equation}\label{Mhom}
\Delta M=\hbar \omega_R,
\"
21,"\begin{equation}\label{Mresult}
\omega_n\sim{\ln 3\over 4\pi}+{i(n-1/2)\over 2}+{\cal O}(n^{-1/2}).
\"
22,"\begin{equation}\label{Flaw}
\Delta M=T_H\Delta S+\Omega \Delta J,
\"
23,"\begin{equation}\label{conj}
\omega_R=\tilde \omega_R\equiv T_H \ln 3+m\Omega,
\"
24,"\begin{equation}\label{MNf}
e^{\beta \omega}+2+3e^{-\beta_I \omega}=0.
\"
25,"\begin{equation}
{d r\over d r_*}={\Delta\over r^2},
\"
26,"\begin{equation}\label{axial}
\left({d^2\over dr_*^2}+\omega^2\right)Z_i^-=V_i^-Z_i^-.
\"
27,"\begin{equation}\label{CF}
0=\beta_0-
{\alpha_0\gamma_1\over \beta_1-}
{\alpha_1\gamma_2\over \beta_2-}\dots
\"
28,"\begin{equation}
R_N={\gamma_{N+1}\over\beta_{N+1}-\alpha_{N+1}R_{N+1}},
\"
29,"\begin{equation}\label{RN}
R_N=\sum_{k=0}^{\infty}C_k N^{-k/2}.
\"
30,"\begin{equation}
\left[
(1-u^2)S_{lm,u}
\right]_{,u}
+\left[
(a\omega u)^2-2a\omega su+s+A_{lm}-{(m+su)^2\over 1-u^2}
\right]
S_{lm}=0,
\"
31,"\begin{equation}
\Delta R_{lm,rr}+(s+1)(2r-1)R_{lm,r}+V(r)R_{lm}=0,
\"
32,"\begin{equation}\label{fit}
\omega_R=\omega_{\infty}+{\lambda_{s,l}\over \sqrt{n}}.
\"
33,"\begin{equation}\label{fit2}
\lambda_{s,l}=k_s[(s^2-1)-3l(l+1)];
\"
34,"\begin{equation}\label{km2}
k_{-2}=-{\sqrt{2}\Gamma(1/4)^4\over 432 \pi^{5/2}}\simeq -0.0323356.
\"
35,"\begin{equation}\label{XRN}
\omega_R^{RN}\to {\ln 3\over 4\pi} \qquad \text{as} \qquad Q\to 1/2.
\"
36,"\begin{equation}\label{mOm} 
\omega^{Kerr}_R=2\Omega.  
\"
37,"\begin{equation}
\omega_R={\ln 3\over 4\pi}+{k_s[(s^2-1)-3l(l+1)] \over \sqrt{n}},
\"
