,equation
0,"\begin{equation} 
\int_{\cal M} d^DX \sqrt{|\det g|} \left( 
  R - \frac{1}{2} \sum_{\alpha=1}^{N_\phi} {\partial}_M 
\phi_\alpha {\partial}^M \phi_\alpha
  - \sum_{i=1}^{N_A} \frac{\exp(\sum_{\alpha=1}^{N_\phi} 
a_{i\alpha} \phi_\alpha)}{2n_i!}
  F^i_{M_1\ldots M_{n_i}}F^{iM_1\ldots M_{n_i}} \right), 
\label{lagrangian_1} 
\"
1,"\begin{equation} 
S^i_{MN}=F^i_{M R_1\ldots R_{n_i-1}} F^i_{N}{}^{R_1\ldots R_{n_i-1}}-
\frac{n_i-1}{n_i(D-2)}F^i_{R_1\ldots R_{n_i}} F^{iR_1\ldots R_{n_i}}g_{MN}. 
\"
2,"\begin{equation} 
\left. \begin{array}{ll} 
    V_I = \{0\} \cup \left(\left( \bigcap_{i\in I} V_i \right) \setminus 
\left( \sum_{j \in \!\!\! / \, I} V_j \right)\right), &
    V=\sum_i V_i=\oplus_I V_I \\    
    V_\emptyset = {\cal M}/V, & \hat{V}_i=\sum_{I:i\in \!\!\! / \, I} V_I, 
  \end{array} \right. 
 \"
3,"\begin{equation} 
d_I=\dim V_I, \qquad D_i=\dim V_i=\sum_{I:i\in I}d_I,
  \qquad \hat{D}_i = \dim \hat{V}_i=\sum_{I:i\in \!\!\! / \, I}d_I, 
\qquad d=\dim V=\sum_I d_I. 
\label{d_no} 
\"
4,"\begin{equation}  
1 \leq d_{\{1,\ldots,N_A\}} \leq D-1, \qquad -1 \leq 
{\tilde{d}} \leq D-3, \qquad 0\leq d_I 
\leq D-2 \quad \mbox{for} 
\quad I \neq \{1,\ldots,N_A\}. 
\"
5,"\begin{equation} 
{\tilde{d}} \neq 0. 
\"
6,"\begin{equation}
\phi_\alpha(X) = \phi_\alpha (r).
\label{phi_anzatz}
\"
7,"\begin{equation} 
ds^2(X) = \sum_I e^{2A_I(r)} dx^{\mu^I} dx^{\nu^I} \eta_{\mu^I \nu^I}
  +  e^{2B(r)} \left( (dr)^2 + r^2 d\Omega^2 \right), \label{interval_1} 
\"
8,"\begin{equation} 
F^i_{m \mu^i_1 \ldots \mu^i_{D_i}} (X) = \epsilon_{\mu^i_1 
\ldots \mu^i_{D_i}} {\partial}_m \exp (C_i(r)) 
\label{el_Fansatz} 
\"
9,"\begin{equation} 
F^i_{\hat{\mu}^i_1 \ldots \hat{\mu}^i_{\hat{D}_i} m_1 \ldots m_{{\tilde{d}}+1}} (X)
  = \epsilon_{\hat{\mu}^i_1 \ldots \hat{\mu}^i_{\hat{D}_i} m_1 \ldots m_{{\tilde{d}}+1} n} 
\frac{\lambda_i y_n}{r^{{\tilde{d}}+2}} 
\"
10,"\begin{equation} 
\chi = \sum_I d_I A_I + {\tilde{d}} B, 
\label{lincon_1} 
\"
11,"\begin{equation} 
\chi''+(\chi')^2+\frac{2{\tilde{d}} +1}{r}\chi' = 0, 
\"
12,"\begin{equation} 
\chi(r)=\ln \left| \frac{c_\chi-1/r^{2{\tilde{d}}}}{c_\chi-c_0} \right| 
+\epsilon_\chi, 
\label{chi1} 
\"
13,"\begin{equation} 
s_\chi R^{2{\tilde{d}}}=1/c_\chi 
\"
14,"\begin{equation} 
{\rm Arth}(x) = \left\{ \begin{array}{ll} 
  {\rm ar \, tanh } (x), & \mbox{   for   } |x|<1, \\
 -{\rm ar \, coth } (x), & \mbox{   for   } |x|>1.
 \end{array} \right. 
\label{Arth} 
\"
15,"\begin{equation} 
\vartheta(r;R,s_\chi)=-\vartheta(1/r;1/R,s_\chi), 
\label{sym_1} 
\"
16,"\begin{equation} 
ds^2(\vartheta)= \sum_I e^{2A_I(\vartheta)} dx^{\mu^I} dx_{\mu^I} + 
 e^{2{B_{\vartheta}}(\vartheta)} \left( d\vartheta^2 + 
 \rho(\vartheta)^2 d\Omega^2 \right), 
\label{interval_2} 
\"
17,"\begin{equation} 
\rho(\vartheta;R,s_\chi)=\rho(-\vartheta;1/R,s_\chi) 
\label{sym_2}. 
\"
18,"\begin{equation} 
\frac{1}{{\tilde{d}}} \left( \sum_I d_I \dot{A}_I \right)^2 + 
\sum_I \left( d_I (\dot{A}_I)^2 \right) 
+ \frac{1}{2}\sum_\alpha(\dot{\phi}_\alpha)^2+\Lambda_\chi = 
\frac{1}{2}\sum_i (\dot{S}_i)^2, \label{eqm_33} 
\"
19,"\begin{equation} 
|\omega_i| = \exp \left( \frac12 \sum_\alpha \varsigma_i a_{i\alpha}
\phi_\alpha-\sum_{I:i\in I} d_I A_I \right). 
\"
20,"\begin{equation} 
\dot{S}_i = p_i/\omega_i, 
\label{S_3} 
\"
21,"\begin{equation} 
\frac{d^2}{d\vartheta^2} (\ln |\omega_i|) = 
- \sum_j \Delta_{ij} \frac{p_j^2}{4\omega_j^2}, 
\label{toda_1} 
\"
22,"\begin{equation} 
\Delta_{ij}= \frac{2}{D-2} \left(
\sum_{\bar{I}:i,j\in \bar{I}} d_{\bar{I}} 
\sum_{\bar{J}:i,j\in \!\!\! / \, \bar{J}} d_{\bar{J}} - 
\sum_{\bar{I}:i \in \bar{I},j \in \!\!\! / \, \bar{I}} d_{\bar{I}} 
\sum_{\bar{J}:i \in \!\!\! / \, \bar{J},j \in \bar{J} }d_{\bar{J}}  \right)
+ \sum_\alpha \varsigma_i a_{i\alpha} \varsigma_j a_{j\alpha}, 
\"
23,"\begin{equation} 
\Delta_{ii}=\frac{2 D_i {\tilde{D}}_i}{D-2} + \sum_\alpha a^2_{i\alpha}, 
\"
24,"\begin{equation} 
\Delta_{ij} \leq \frac12 (\Delta_{ii}+\Delta_{jj}). 
\"
25,"\begin{equation} 
\ddot{x}_i=-\sum_j K_{ij} \exp(x_j). 
\label{Toda_2} 
\"
26,"\begin{equation} 
\frac{D-2}{2} \sum_i \Delta_{ij} \gamma^i_I = \left\{ \begin{array}{ll} 
     -{\tilde{D}}_j & \mbox{if    }  j \in I, \\
        D_j & \mbox{if    }  j \in \!\!\!\!\! / \;I,
  \end{array} \right. \qquad
  \sum_i \Delta_{ij} \gamma^i_\alpha = 2 a_{j \alpha}, 
\qquad \gamma^i_B = - \frac{1}{{\tilde{d}}} \sum_I d_I \gamma^i_I 
\"
27,"\begin{equation} 
\left. \begin{array}{rclcrcl} 
  0 &=& \frac12 \sum_\alpha \varsigma_i a_{i\alpha} c_\alpha - 
 \sum_{I:i\in I} d_I c_I, & \qquad &
  \prod_{I:i\in I}E_I^{d_I} &=& \prod_\alpha E_\alpha^{\frac12\varsigma_i 
 a_{i\alpha}}, \\
  0 &=& \sum_I d_I c_I +{\tilde{d}} c_B, & \qquad & 
  \frac{E_\chi}{2}&=& \left( \prod_I E_I^{d_I} \right) E_B^{\tilde{d}}. 
\end{array} \right. 
\"
28,"\begin{equation} 
\sum_i N_i \frac{d}{d\vartheta}(\ln|\omega_i|) + \frac12 (\Lambda_\chi + 
\Lambda_c)  = \sum_i \frac{p_i^2}{4 \omega_i^2}, 
\label{eq_en} 
\"
29,"\begin{equation} 
\Lambda_c = \sum_I d_I c_I^2 + {\tilde{d}} c_B^2 + 
\frac12 \sum_\alpha c_\alpha^2, \qquad  
  \sum_j \Delta_{ij} N_j = \frac{d}{d\vartheta}(\ln|\omega_i|). 
\"
30,"\begin{equation} 
  \omega_i(\vartheta) = \left\{ \begin{array}{ll}
   \frac{p_i\sqrt{\Delta_{ii}}}{2\sqrt{ \kappa_i}}
   \sin (\sqrt{ \kappa_i}(\vartheta-\theta_i)) 
 & \mbox{for   } \kappa_i>0, \\
   \frac{p_i\sqrt{\Delta_{ii}}}{2}
  (\vartheta-\theta_i)  & \mbox{for   } \kappa_i=0, \\
   \frac{p_i\sqrt{\Delta_{ii}}}{2\sqrt{-\kappa_i}}
\sinh(\sqrt{-\kappa_i}(\vartheta-\theta_i)) & \mbox{for   } \kappa_i<0,
  \end{array} \right.  
\label{om_sol_1}
\"
31,"\begin{equation} 
\sum_i \frac{\kappa_i}{\Delta_{ii}} = \frac12 (\Lambda_\chi + \Lambda_c). 
\"
32,"\begin{equation} 
\exp(C_i(\vartheta)) = \left\{ \begin{array}{ll}
   E_i-\frac{4\sqrt{ \kappa_i}}{p_i\Delta_{ii}}
\cot (\sqrt{ \kappa_i}(\vartheta-\theta_i)) & \mbox{for   } \kappa_i>0, \\
   E_i-\frac{4}{p_i\Delta_{ii}} 
(\vartheta-\theta_i)^{-1}  & \mbox{for   } \kappa_i=0, \\
   E_i-\frac{4\sqrt{-\kappa_i}}{p_i\Delta_{ii}}
\coth(\sqrt{-\kappa_i}(\vartheta-\theta_i)) & \mbox{for   } \kappa_i<0,
  \end{array} \right. 
\label{ec_sol_1} 
\"
33,"\begin{equation} 
ds^2 = \left(1+\frac{k}{r^6}\right)^{-2/3} dx^{\mu^{\{1\}}} dx_{\mu^{\{1\}}} 
 + \left(1+\frac{k}{r^6}\right)^{1/3}(dr^2+r^2 d\Omega^2) 
\label{interval_3} 
\"
34,"\begin{equation} 
ds^2= \left(12 k |\vartheta-\theta|\right)^{-2/3} 
  dx^{\mu^{\{1\}}} dx_{\mu^{\{1\}}} +
  \left(6k |\vartheta-\theta| \right)^{1/3} 
 (6|\vartheta|)^{-7/3}(d\vartheta^2 + (6\vartheta)^2 d\Omega^2),
 \label{interval_4}
\"
