,equation
0,"\begin{equation}
\phi(x,y)=\sum_{n=0}^\infty \frac{f_n(y)}{\sqrt{2\pi R}}
\phi^{(n)}(x) \, , \label{scalarKKexpansion}
\"
1,"\begin{equation}
\mathcal{O}\equiv
[1 +(b+c)\delta_0]\partial_y^2 +(b+c)\delta^\prime_0 \partial_y
+\frac{b}{2} \delta^{\prime\prime}_0 \, . 
\"
2,"\begin{equation}
\mathcal{O} f_n=-m_n^2 \big(1+a \delta_0\big) f_n. \label{eigeneq}
\"
3,"\begin{equation}
<f,g> = \frac{1}{2\pi R} \int_{-\pi R}^{\pi R} {\mathrm{d}} y \big (1+a
\del_0 \big) f(y) g(y) \, .  \label{scalarprod}
\"
4,"\begin{equation}
<f_n,f_n> = 1 \, , \label{normalizationcond}
\"
5,"\begin{equation}
S= \;
\int {\mathrm{d}}^4 x \; \sum_n \, \Big\{ \partial_\mu \phi^{(n)\dagger}
\partial^\mu \phi^{(n)} - m_n^2 \phi^{(n)\dagger} \phi^{(n)}
\Big\} \, .
\"
6,"\begin{equation}
f_n^\mathrm{odd}(y)=\sqrt{2} \sin(m_n y),
\"
7,"\begin{equation}
f_0=\frac{1}{\sqrt{1+\frac{a}{2\pi R}}} \, .
\"
8,"\begin{equation}
f_n(y)=A_n [\cos(m_n y)-\frac{a m_n}{2} \sin(m_n |y|)], 
\"
9,"\begin{equation}
\tan(\pi R m_n)+\frac{a}{2}m_n=0.
\label{Carenatwobranes:eigen}
\"
10,"\begin{equation}
f_n(y)=A_n \sin(m_n |y|), 
\"
11,"\begin{equation}
S = \int {\mathrm{d}}^4 x \int {\mathrm{d}} y \, \left\{-\frac{1}{4}
(1+a\del_0)  F_{\mu\nu}F^{\mu\nu} -\frac{1}{2} (1+c\del_0)
F_{5\nu}F^{5\nu} \right\} \, . \label{gaugeLag}
\"
12,"\begin{equation}
\mathcal{O} f_n = -m_n^2 (1+a\del_0) f_n \, ,
\"
13,"\begin{equation}
\mathcal{O} \equiv (1+c\del_0) \d_y^2 + c \del^\prime_0 \d_y \, .
\"
