,equation
0,"\begin{equation}
e_{q_{1}}(\lambda_{\alpha})^{N}e_{q_{2}}(\lambda_{\alpha})^{N}e_{q}(\lambda_{\alpha}-\Theta)=
-\prod_{\beta=1}^{M} e_2(\lambda_{\alpha}-\lambda_{\beta})
\label{BEI}
\"
1,"\begin{equation}
e_{n}(\lambda; \nu)=\frac{\sinh \mu(\lambda+{in\over 2})}{\sinh
\mu(\lambda-{in \over 2})}, ~~\nu={\pi \over \mu}. \nonumber
\"
2,"\begin{equation}
g_{n}(\lambda;\nu) = e_{n}(\lambda \pm {i \pi\over 2 \mu})={\cosh
\mu(\lambda +{in\over 2}) \over \cosh \mu(\lambda -{in\over 2})}\\,
\label{gg}
\"
3,"\begin{equation}
w(l_{i},l_{j},l_{m},l_{n}\vert \lambda)\equiv \left(
           \begin{array}{cc}
             l_{n}   &l_{m}         \\
              l_{i}   & l_{j}      \\
                                                         \end{array}\right)\,.\nonumber\\
\label{boltzmann}
\"
4,"\begin{equation}
h(\lambda) =\rho \Theta(\lambda)H(\lambda)
\"
5,"\begin{equation} h_{l} =h(w_{l}), ~~~w_{l} =w_{0}+il. \"
6,"\begin{equation}
\omega^{-2}e_{q}(\lambda_{\alpha}-\Theta)e_{q_{1}}(\lambda_{\alpha})^{N}
e_{q_{2}}(\lambda_{\alpha})^{N}=
-\prod_{\beta=1}^{M} e_2(\lambda_{\alpha}-\lambda_{\beta})
\label{BAER}
\"
7,"\begin{equation}
M={1\over 4}(q_{1} + q_{2})L +{q\over 2}\\. \label{spinr}
\"
8,"\begin{equation}
e_{x^{+}}(\lambda_{\alpha})^{-1}e_{x^{-}}(\lambda_{\alpha})e_{1}(\lambda_{\alpha})
g_{1}(\lambda_{\alpha})e_{q_{1}}(\lambda_{\alpha})^{N}e_{q_{2}}(\lambda_{\alpha})^{N}
= -\prod_{\beta=1}^{M} e_2(\lambda_{\alpha}-\lambda_{\beta})
e_2(\lambda_{\alpha}+\lambda_{\beta}) \label{BEO}
\"
9,"\begin{equation}
M[\Lambda^{q_{1},q_{2}}(\lambda)]= \left(
        \begin{array}{cccccccc}
 \Lambda_{0}^{q_{1},q_{2}} &-\tilde f_{-1}^{q_{1},q_{2}} &0 &0 &\ldots &0 &0  &- f_{0}^{q_{1},q_{2}}    \\
 -f_{1}^{q_{1},q_{2}} &\Lambda_{1}^{q_{1},q_{2}} &-\tilde f_{0}^{q_{1},q_{2}} &0 &\ldots &0 &0 &0  \\
 0 &-f_{2}^{q_{1},q_{2}} &\Lambda_{2}^{q_{1},q_{2}} &-\tilde f_{1}^{q_{1},q_{2}} &\ldots &0 &0 &0  \\
 \vdots &\vdots   &\vdots   &\vdots    &\ldots  &\vdots   &\vdots   &\vdots  \\
 %. &.   &.   &.    &.  &.   &.   &.  \\
 %. &.   &.   &.    &.  &.   &.   &.  \\
 0 &0 &0 &0 &\ldots &-f_{p-1}^{q_{1},q_{2}} &\Lambda_{p-1}^{q_{1},q_{2}} &-\tilde f_{p-2}^{q_{1},q_{2}}  \\
-\tilde f_{p-1}^{q_{1},q_{2}} &0 &0 &0 &\ldots &0 &-f_{p}^{q_{1},q_{2}}&\Lambda_{p}^{q_{1},q_{2}} \\                       \end{array}\right)\,,\nonumber\\
\label{matrix2}
\"
