,equation
0,"\begin{equation}
\bar{S}[\vec{\chi}]= \int d^2 y \left[ \frac{1}{2}
\partial_\mu\vec{\chi} \cdot
\partial^\mu \vec{\chi}- \frac{1}{2} \vec{\nabla}\bar{W}
\cdot \vec{\nabla}\bar{W} \right]\qquad .
 \label{eq:action}
\"
1,"\begin{equation}
{\cal E}[\phi]=\int dx \left[ \frac{1}{2} \left(\frac{d \phi_1}{d
x}\right)^2 + \frac{1}{2} \left(\frac{d \phi_2}{d x}\right)^2 +
\frac{1}{8} \left( 4 \phi_1^2+ 2 \sigma \phi_2^2-1 \right)^2 + 2
\sigma^2 \phi_1^2 \phi_2^2 \right] \qquad , \label{eq:adimener}
\"
2,"\begin{equation}
\frac{d \phi_1}{dx}=\pm\frac{\partial W}{\partial \phi_1}=\pm
\left( 2 \phi_1^2+ \sigma \phi_2^2-\frac{1}{2}\right) \hspace{1cm}
\frac{d \phi_2}{dx}=\pm\frac{\partial W}{\partial \phi_2}=\pm 2
\sigma \phi_1 \phi_2 \qquad . \label{eq:bps}
\"
3,"\begin{equation}
\phi_1^2 +\frac{\sigma}{2(1-\sigma)}
\phi_2^2=\frac{1}{4}+\frac{c}{2 \sigma} |\phi_2|^\frac{2}{\sigma}
\quad , \label{eq:tra1}
\"
4,"\begin{equation} {\cal K}=\left( \begin{array}{cc}
-\frac{d^2}{dx^2}+4 -6 \sech^2 x & 0 \\ 0 &
-\frac{d^2}{dx^2}+\sigma^2 -\sigma (\sigma+1)\sech^2 x
\end{array} \right)  \label{eq:hesstk1}
\"
5,"\begin{equation}
e^{i 2 \delta_2^\pm}=T(q)\pm R(q)
\label{eq:hhh}
\"
6,"\begin{equation}
\delta_2(q)=\frac{1}{2}{\rm arctan}\left(\frac{{\rm
Im}\prod_{n=0}^{l-1}(q^2-(l-n)^2+2iq(l-n))}{{\rm
Re}\prod_{n=0}^{l-1}(q^2-(l-n)^2+2iq(l-n))}\right). \label{phases}
\"
7,"\begin{equation}
\Delta M({\cal K}_{22}^{(d)})=\sum_{i=0}^{I[\sigma]}\sqrt{i(2\sigma-i)}\qquad , \qquad f(q,\sigma )=\left(
\frac{\partial \delta_2(q)}{\partial q} \sqrt{q^2\!+\!\sigma^2}
+\frac{\sigma(1+\sigma)}{\sqrt{q^2\!+\!\sigma^2}} \right)\label{eq:cont}
\"
8,"\begin{equation}
\Delta M ({\cal K}) =\hbar m[\Delta_0 +D_{n_0}] \left\{
\begin{array}{l} \Delta_0=-\displaystyle\frac{j}{2\sqrt{\pi}}  \\
D_{n_0}=-\displaystyle\sum_{a=1}^2\sum_{n=2}^{n_0-1}
\displaystyle\frac{[a_{n}]_{aa}({\cal K})}{8\pi}
\displaystyle\frac{\gamma[n-1,v_a^2]}{v_a^{2n-2}}\quad , \quad
n_0\in{\Bbb N}\qquad .
\end{array}
\right. \label{eq:as}
\"
9,"\begin{equation}
\vec{\phi}_{TK2}[x;a,b]=\frac{(-1)^\alpha }{2} \frac{\sinh 2
(x+a)}{\cosh 2 (x+a)+b}\vec{e}_1+ \frac{(-1)^\beta}{2}
\frac{\sqrt{b^2-1}}{\cosh 2 (x+a)+b}\vec{e}_2 \qquad ,
\label{eq:fam2}
\"
10,"\begin{equation}
\frac{\partial}{\partial c}\left[\Delta_1 \varepsilon^{K(c)}(s)+
\Delta_2 \varepsilon^{K(c)}(s)\right]=\frac{\hbar m}{2}\mu^{2s+1}
\sum_{n=1}^\infty\sum_{a=1}^2\frac{[c_n]_a\gamma[s+n+\frac{1}{2},v_a^2]}{\sqrt{4\pi}\,
v_a^{2(s+n+\frac{1}{2})}}+{\rm error}  \quad . \label{eq:derq}
\"
11,"\begin{equation}
\frac{d^2 \phi_1}{d x^2} = 2 \phi_1 \left(4 \phi_1^2 + 2 \sigma
(1+\sigma) \phi_2^2-1\right) \hspace{1.2cm} \frac{d^2 \phi_2}{d
x^2} = \sigma \phi_2 \left( 4(\sigma+1) \phi_1^2 + 2 \sigma
\phi_2^2-1\right) \label{eq:ecuseg}
\"
12,"\begin{equation} {\cal J}=\frac{\sigma}{2}\left( \begin{array}{cc}
-\frac{d^2}{dz^2}+4 -\frac{4(1+\sigma)}{\sigma} \sech^2 z & 0 \\ 0
& -\frac{d^2}{dz^2}+4 -6\sech^2 z
\end{array} \right) \quad . \label{eq:hesstk11}
\"
13,"\begin{equation}
\Delta_1\varepsilon^{\rm K}=\frac{\hbar m}{2}\left(\sum_{{\rm
Spec}{\cal K}}\omega_n-\sum_{{\rm Spec}{\cal V}}{\bar\omega}_n\right)
\label{eq:cas} \qquad .
\"
14,"\begin{equation}
q_{n^-}\cdot L+\delta^-(q_{n^-})=\pi n^- \hspace{1cm},\hspace{1cm}
n^-\in {\Bbb N}\qquad . \label{eq:bouno}
\"
15,"\begin{equation}
q_{n_0^-}\cdot (L+\delta^{\prime -}(0^+))+\delta^-(0^+)=\pi
 n_0^- \qquad .
\"
16,"\begin{equation}
q_{n^+}\cdot L+\delta^+(q_{n^+})=\pi(n^++\textstyle\frac{1}{2})
\hspace{1cm},\hspace{1cm} n^+\in {\Bbb N}\qquad .
\"
17,"\begin{equation}
\Delta_1\varepsilon^{\rm K}=\frac{\hbar
m}{2}\left[\sum_{i=1}^{l}\omega_i-\frac{v}{2}+\frac{1}{\pi}\int_0^\infty
\!\! dk
\frac{d\delta(k)}{dk}\omega(k)-\frac{\left<V(x)\right>}{2\pi}\right]\qquad
, \label{onel}
\"
18,"\begin{equation}
\delta_-(0^+)=l_-\pi \qquad , \qquad
\delta_+(0^+)=l_+\pi-\frac{\pi}{2} \qquad , \label{eq:Levi}
\"
19,"\begin{equation}
\Delta_1\varepsilon^{\rm K}=\frac{\hbar
m}{2}\left[\sum_{i=1}^{l-1}\omega_i+s_l \omega_l
-\frac{v}{2}+\frac{1}{\pi}\int_0^\infty \!\! dk
\frac{d\delta(k)}{dk}\omega(k)-\frac{\left<V(x)\right>}{2\pi}\right]\qquad
, \label{one2}
\"
20,"\begin{equation}
\bar{S}[\vec{\chi}]= \int d^2 y \left[ \frac{1}{2}
\partial_\mu\vec{\chi} \cdot
\partial^\mu \vec{\chi}- \frac{1}{2} \vec{\nabla}\bar{W}
\cdot \vec{\nabla}\bar{W} \right]\qquad .
 \label{eq:action}
\"
21,"\begin{equation}
{\cal E}[\phi]=\int dx \left[ \frac{1}{2} \left(\frac{d \phi_1}{d
x}\right)^2 + \frac{1}{2} \left(\frac{d \phi_2}{d x}\right)^2 +
\frac{1}{8} \left( 4 \phi_1^2+ 2 \sigma \phi_2^2-1 \right)^2 + 2
\sigma^2 \phi_1^2 \phi_2^2 \right] \qquad , \label{eq:adimener}
\"
22,"\begin{equation}
\frac{d \phi_1}{dx}=\pm\frac{\partial W}{\partial \phi_1}=\pm
\left( 2 \phi_1^2+ \sigma \phi_2^2-\frac{1}{2}\right) \hspace{1cm}
\frac{d \phi_2}{dx}=\pm\frac{\partial W}{\partial \phi_2}=\pm 2
\sigma \phi_1 \phi_2 \qquad . \label{eq:bps}
\"
23,"\begin{equation}
\phi_1^2 +\frac{\sigma}{2(1-\sigma)}
\phi_2^2=\frac{1}{4}+\frac{c}{2 \sigma} |\phi_2|^\frac{2}{\sigma}
\quad , \label{eq:tra1}
\"
24,"\begin{equation} {\cal K}=\left( \begin{array}{cc}
-\frac{d^2}{dx^2}+4 -6 \sech^2 x & 0 \\ 0 &
-\frac{d^2}{dx^2}+\sigma^2 -\sigma (\sigma+1)\sech^2 x
\end{array} \right)  \label{eq:hesstk1}
\"
25,"\begin{equation}
e^{i 2 \delta_2^\pm}=T(q)\pm R(q)
\label{eq:hhh}
\"
26,"\begin{equation}
\delta_2(q)=\frac{1}{2}{\rm arctan}\left(\frac{{\rm
Im}\prod_{n=0}^{l-1}(q^2-(l-n)^2+2iq(l-n))}{{\rm
Re}\prod_{n=0}^{l-1}(q^2-(l-n)^2+2iq(l-n))}\right). \label{phases}
\"
27,"\begin{equation}
\Delta M({\cal K}_{22}^{(d)})=\sum_{i=0}^{I[\sigma]}\sqrt{i(2\sigma-i)}\qquad , \qquad f(q,\sigma )=\left(
\frac{\partial \delta_2(q)}{\partial q} \sqrt{q^2\!+\!\sigma^2}
+\frac{\sigma(1+\sigma)}{\sqrt{q^2\!+\!\sigma^2}} \right)\label{eq:cont}
\"
28,"\begin{equation}
\Delta M ({\cal K}) =\hbar m[\Delta_0 +D_{n_0}] \left\{
\begin{array}{l} \Delta_0=-\displaystyle\frac{j}{2\sqrt{\pi}}  \\
D_{n_0}=-\displaystyle\sum_{a=1}^2\sum_{n=2}^{n_0-1}
\displaystyle\frac{[a_{n}]_{aa}({\cal K})}{8\pi}
\displaystyle\frac{\gamma[n-1,v_a^2]}{v_a^{2n-2}}\quad , \quad
n_0\in{\Bbb N}\qquad .
\end{array}
\right. \label{eq:as}
\"
29,"\begin{equation}
\vec{\phi}_{TK2}[x;a,b]=\frac{(-1)^\alpha }{2} \frac{\sinh 2
(x+a)}{\cosh 2 (x+a)+b}\vec{e}_1+ \frac{(-1)^\beta}{2}
\frac{\sqrt{b^2-1}}{\cosh 2 (x+a)+b}\vec{e}_2 \qquad ,
\label{eq:fam2}
\"
30,"\begin{equation}
\frac{\partial}{\partial c}\left[\Delta_1 \varepsilon^{K(c)}(s)+
\Delta_2 \varepsilon^{K(c)}(s)\right]=\frac{\hbar m}{2}\mu^{2s+1}
\sum_{n=1}^\infty\sum_{a=1}^2\frac{[c_n]_a\gamma[s+n+\frac{1}{2},v_a^2]}{\sqrt{4\pi}\,
v_a^{2(s+n+\frac{1}{2})}}+{\rm error}  \quad . \label{eq:derq}
\"
31,"\begin{equation}
\frac{d^2 \phi_1}{d x^2} = 2 \phi_1 \left(4 \phi_1^2 + 2 \sigma
(1+\sigma) \phi_2^2-1\right) \hspace{1.2cm} \frac{d^2 \phi_2}{d
x^2} = \sigma \phi_2 \left( 4(\sigma+1) \phi_1^2 + 2 \sigma
\phi_2^2-1\right) \label{eq:ecuseg}
\"
32,"\begin{equation} {\cal J}=\frac{\sigma}{2}\left( \begin{array}{cc}
-\frac{d^2}{dz^2}+4 -\frac{4(1+\sigma)}{\sigma} \sech^2 z & 0 \\ 0
& -\frac{d^2}{dz^2}+4 -6\sech^2 z
\end{array} \right) \quad . \label{eq:hesstk11}
\"
33,"\begin{equation}
\Delta_1\varepsilon^{\rm K}=\frac{\hbar m}{2}\left(\sum_{{\rm
Spec}{\cal K}}\omega_n-\sum_{{\rm Spec}{\cal V}}{\bar\omega}_n\right)
\label{eq:cas} \qquad .
\"
34,"\begin{equation}
q_{n^-}\cdot L+\delta^-(q_{n^-})=\pi n^- \hspace{1cm},\hspace{1cm}
n^-\in {\Bbb N}\qquad . \label{eq:bouno}
\"
35,"\begin{equation}
q_{n_0^-}\cdot (L+\delta^{\prime -}(0^+))+\delta^-(0^+)=\pi
 n_0^- \qquad .
\"
36,"\begin{equation}
q_{n^+}\cdot L+\delta^+(q_{n^+})=\pi(n^++\textstyle\frac{1}{2})
\hspace{1cm},\hspace{1cm} n^+\in {\Bbb N}\qquad .
\"
37,"\begin{equation}
\Delta_1\varepsilon^{\rm K}=\frac{\hbar
m}{2}\left[\sum_{i=1}^{l}\omega_i-\frac{v}{2}+\frac{1}{\pi}\int_0^\infty
\!\! dk
\frac{d\delta(k)}{dk}\omega(k)-\frac{\left<V(x)\right>}{2\pi}\right]\qquad
, \label{onel}
\"
38,"\begin{equation}
\delta_-(0^+)=l_-\pi \qquad , \qquad
\delta_+(0^+)=l_+\pi-\frac{\pi}{2} \qquad , \label{eq:Levi}
\"
