,equation
0,"\begin{equation} \label{eq:R charge algebra}
    [Q_\alpha,R]=Q_\alpha\ , \qquad
    [\bar Q_{\dot\alpha},R]=- \bar Q_{\dot\alpha} \,.
\"
1,"\begin{equation}
C^{\mu\nu}_{\dot{\alpha}\beta}(x)\equiv\langle \bar{S}^{\mu}_{\dot{\alpha}} (x)
 \, S^{\nu}_{\beta}(0)\rangle \ .
\"
2,"\begin{equation} \label{eq:canonWI}
  \partial_\mu \, C_{\dot\alpha \beta}^{\mu\nu}(x)=0 \,.
\"
3,"\begin{equation}
   \Tr \left[ \mu^\alpha \> e^{\beta u_\nu P^\nu} \cdots \right]
   =
   \mu^\alpha \, \Tr \left[ (-1)^F \, e^{\beta u_\nu P^\nu} \cdots \right] ,
\"
4,"\begin{equation}
   \frac{\partial }{ \partial \mu^\alpha} \,
   \Tr \left[ e^{\beta u_\nu P^\nu} \cdots \right]
   =
   \Tr \left[ (-1)^F \right.
       \frac{\partial }{ \partial \mu^\alpha} \left. e^{\beta u_\nu P^\nu} \cdots
   \right] .
\"
5,"\begin{equation}
  \left[Q_\alpha,T^{\mu\nu}\right] = -{\textstyle \frac{i}{2}} \left\{
  (\sigma^{\mu\rho})_\alpha^{\ \beta} \, \partial_{\rho} S^{\nu}_\beta +
  (\sigma^{\nu\rho})_\alpha^{\ \beta} \, \partial_{\rho} S^{\mu}_\beta
  \right\} \,,
\"
6,"\begin{equation} \label{eq:susyJ}
   \j_a = -D_{ab}\grad n_b +
   \frac{n_a \,\bpi}{\bar\enthalpy} \,,
\"
7,"\begin{equation} \label{eq:susyR}
   \j_{\smallR}= -D_{\!\smallR} \grad n_\smallR +
                   \frac{n_\smallR \,\bpi}{\bar\enthalpy}
		   -
                   \frac{\bar\pressure}{2\bar\vareps^{\, 2}} \>
		   \bar\rho_{\dot\alpha}
		   \,\bar\sigmav^{\dot\alpha \beta}\,
                   \rho_\beta \,.
%                   \rho_\alpha \,\sigmav^{\alpha \dot\beta}\,
%		   \bar\rho_{\dot\beta} \,.
\"
8,"\begin{equation} \label{eq:rho-evolution}
   \rho_\alpha(t,\k)
   =
   e^{-D_s \, \k^2 t}
    \left[
	\delta_\alpha^\beta \cos(|\k| \cs t)
	+ i (\hat{\k} \cdot \sigmav \bar{\sigma}^0)_\alpha^{\;\;\beta} \,
	     \sin(|\k| \cs t)
    \right]
    \rho_\beta(0,\k) \,.
\"
9,"\begin{equation}
  \int d^3\x \>
  \left\langle
      \half \{ j_\smallR^k(t,\x), j_\smallR^{\,l}(0,{\bf 0}) \}
  \right\rangle
  \sim
  \frac{\delta^{kl} }{ 12 }
  \left\{
      \frac{(T/\bar\enthalpy) \, \chi_\smallR}
	  {[(D_{\smallR} {+} \gamma_\eta) \, \pi |t|]^{3/2}}
      + \frac{\coeff 14 c_s^2  }{ [2D_{s} \, \pi |t|]^{3/2}}
  \right\} .
\"
10,"\begin{equation}
\label{eq:susy4R}
    \j_{\smallR \,a} =
              -D_\smallR \grad n_{\!\smallR \,a}
              + \frac{n_{\smallR \,a} \, \bpi }{ \bar\enthalpy}
              - \frac{1}{3\bar\vareps} \>
              \bar\rho_{A \dot\alpha} \, (t_a)^{AB} \,
	      \bar\sigmav^{\dot\alpha \beta}
              \, \rho_{B \beta} \ ,
\"
11,"\begin{equation}
\label{eq:SYM R-tails}
   \int d^3\x \;
   \langle
       \half \{j_{\!\smallR \, a}^k(t,\x), j_{\!\smallR \, b}^l(0,{\bf 0}) \}
   \rangle
   \sim
   \frac{\chi_\smallR T }{ 16 \, \bar\vareps} \>
  \frac{\delta^{kl} \, \delta_{ab} \
   }{ [(D_{\! \smallR} {+} \gamma_\eta) \, \pi |t|]^{3/2}} +
  \> \frac{1 }{ 216 } \,
  \frac{\delta^{kl} \, \delta_{ab}  }{ [2D_{s} \, \pi |t|]^{3/2}} \,.
\"
12,"\begin{equation}
\label{eq:JJ spectral density SYM}
     \frac{1 }{ \omega}
     \int dt\, d^3\x \ e^{i\omega t}
     \langle
     [j_{\!\smallR \, a}^k(t,\x), j_{\!\smallR \, b}^l(0,{\bf 0})]
     \rangle =
     \delta_{ab} \, \delta^{kl} \left( c^{(0)} +
     c^{(1)} \sqrt{|\omega|} \right) +
      O(|\omega|^{3/2}) \ ,
\"
13,"\begin{equation}
  \label{eq:dual energy density}
  \bar\vareps = \frac{3\pi^2}{8} \, N_c^2 \, T^4 \,.
\"
14,"\begin{equation}
  \label{eq:dual viscosity}
  \eta = \frac{\pi}{8} \, N_c^2 \, T^3 \,.
\"
15,"\begin{equation} \label{eq:R charge algebra}
    [Q_\alpha,R]=Q_\alpha\ , \qquad
    [\bar Q_{\dot\alpha},R]=- \bar Q_{\dot\alpha} \,.
\"
16,"\begin{equation}
C^{\mu\nu}_{\dot{\alpha}\beta}(x)\equiv\langle \bar{S}^{\mu}_{\dot{\alpha}} (x)
 \, S^{\nu}_{\beta}(0)\rangle \ .
\"
17,"\begin{equation} \label{eq:canonWI}
  \partial_\mu \, C_{\dot\alpha \beta}^{\mu\nu}(x)=0 \,.
\"
18,"\begin{equation}
   \Tr \left[ \mu^\alpha \> e^{\beta u_\nu P^\nu} \cdots \right]
   =
   \mu^\alpha \, \Tr \left[ (-1)^F \, e^{\beta u_\nu P^\nu} \cdots \right] ,
\"
19,"\begin{equation}
   \frac{\partial }{ \partial \mu^\alpha} \,
   \Tr \left[ e^{\beta u_\nu P^\nu} \cdots \right]
   =
   \Tr \left[ (-1)^F \right.
       \frac{\partial }{ \partial \mu^\alpha} \left. e^{\beta u_\nu P^\nu} \cdots
   \right] .
\"
20,"\begin{equation}
  \left[Q_\alpha,T^{\mu\nu}\right] = -{\textstyle \frac{i}{2}} \left\{
  (\sigma^{\mu\rho})_\alpha^{\ \beta} \, \partial_{\rho} S^{\nu}_\beta +
  (\sigma^{\nu\rho})_\alpha^{\ \beta} \, \partial_{\rho} S^{\mu}_\beta
  \right\} \,,
\"
21,"\begin{equation} \label{eq:susyJ}
   \j_a = -D_{ab}\grad n_b +
   \frac{n_a \,\bpi}{\bar\enthalpy} \,,
\"
22,"\begin{equation} \label{eq:susyR}
   \j_{\smallR}= -D_{\!\smallR} \grad n_\smallR +
                   \frac{n_\smallR \,\bpi}{\bar\enthalpy}
		   -
                   \frac{\bar\pressure}{2\bar\vareps^{\, 2}} \>
		   \bar\rho_{\dot\alpha}
		   \,\bar\sigmav^{\dot\alpha \beta}\,
                   \rho_\beta \,.
%                   \rho_\alpha \,\sigmav^{\alpha \dot\beta}\,
%		   \bar\rho_{\dot\beta} \,.
\"
23,"\begin{equation} \label{eq:rho-evolution}
   \rho_\alpha(t,\k)
   =
   e^{-D_s \, \k^2 t}
    \left[
	\delta_\alpha^\beta \cos(|\k| \cs t)
	+ i (\hat{\k} \cdot \sigmav \bar{\sigma}^0)_\alpha^{\;\;\beta} \,
	     \sin(|\k| \cs t)
    \right]
    \rho_\beta(0,\k) \,.
\"
24,"\begin{equation}
  \int d^3\x \>
  \left\langle
      \half \{ j_\smallR^k(t,\x), j_\smallR^{\,l}(0,{\bf 0}) \}
  \right\rangle
  \sim
  \frac{\delta^{kl} }{ 12 }
  \left\{
      \frac{(T/\bar\enthalpy) \, \chi_\smallR}
	  {[(D_{\smallR} {+} \gamma_\eta) \, \pi |t|]^{3/2}}
      + \frac{\coeff 14 c_s^2  }{ [2D_{s} \, \pi |t|]^{3/2}}
  \right\} .
\"
25,"\begin{equation}
\label{eq:susy4R}
    \j_{\smallR \,a} =
              -D_\smallR \grad n_{\!\smallR \,a}
              + \frac{n_{\smallR \,a} \, \bpi }{ \bar\enthalpy}
              - \frac{1}{3\bar\vareps} \>
              \bar\rho_{A \dot\alpha} \, (t_a)^{AB} \,
	      \bar\sigmav^{\dot\alpha \beta}
              \, \rho_{B \beta} \ ,
\"
26,"\begin{equation}
\label{eq:SYM R-tails}
   \int d^3\x \;
   \langle
       \half \{j_{\!\smallR \, a}^k(t,\x), j_{\!\smallR \, b}^l(0,{\bf 0}) \}
   \rangle
   \sim
   \frac{\chi_\smallR T }{ 16 \, \bar\vareps} \>
  \frac{\delta^{kl} \, \delta_{ab} \
   }{ [(D_{\! \smallR} {+} \gamma_\eta) \, \pi |t|]^{3/2}} +
  \> \frac{1 }{ 216 } \,
  \frac{\delta^{kl} \, \delta_{ab}  }{ [2D_{s} \, \pi |t|]^{3/2}} \,.
\"
27,"\begin{equation}
\label{eq:JJ spectral density SYM}
     \frac{1 }{ \omega}
     \int dt\, d^3\x \ e^{i\omega t}
     \langle
     [j_{\!\smallR \, a}^k(t,\x), j_{\!\smallR \, b}^l(0,{\bf 0})]
     \rangle =
     \delta_{ab} \, \delta^{kl} \left( c^{(0)} +
     c^{(1)} \sqrt{|\omega|} \right) +
      O(|\omega|^{3/2}) \ ,
\"
28,"\begin{equation}
  \label{eq:dual energy density}
  \bar\vareps = \frac{3\pi^2}{8} \, N_c^2 \, T^4 \,.
\"
29,"\begin{equation}
  \label{eq:dual viscosity}
  \eta = \frac{\pi}{8} \, N_c^2 \, T^3 \,.
\"
