,equation
0,"\begin{equation}                                        \label{epeans}
  (\omega\varepsilon)_i{}^j=(\omega^k \varepsilon_k)_i{}^j=\omega^k\varepsilon_{ki}{}^j~~\in\mathfrak{s}\mathfrak{o}(3),
\"
1,"\begin{equation}                                        \label{elsogr}
  S_{(+)i}{}^j=(e^{(\omega\varepsilon)})_i{}^j={\sf\,cos\,}\omega\,delta_i^j
  +\frac{(\omega\varepsilon)_i{}^j}\omega{\sf\,sin\,}\omega
  +\frac{\omega_i\omega^j}{\omega^2}(1-{\sf\,cos\,}\omega)~          \in{\mathbb S}{\mathbb O}(3),
\"
2,"\begin{equation}                                        \label{eqrsog}
  \omega^i\approx\omega^i+2\pi\frac{\omega^i}\omega.
\"
3,"\begin{equation}                                        \label{elsogt}
  S_{(\pm)i}{}^j={\sf\,cos\,}\omega\,delta_i^j+\frac{(\omega J)_i{}^j}\omega{\sf\,sin\,}\omega
  +\frac{\omega_i\omega^j}{\omega^2}(\pm1-{\sf\,cos\,}\omega)~\in{\mathbb O}(3),
\"
4,"\begin{equation}                                        \label{elsogi}
  S^{-1}_{(\pm)i}{}^j(\omega)=S_{(\pm)i}{}^j(-\omega)={\sf\,cos\,}\omega\,delta_i^j
  -\frac{(\omega\varepsilon)_i{}^j}\omega{\sf\,sin\,}\omega
  +\frac{\omega_i\omega^j}{\omega^2}(\pm1-{\sf\,cos\,}\omega)~\in{\mathbb O}(3),
\"
5,"\begin{equation}                                        \label{ealroe}
  l_{(\pm)alpha i}{}^j=(\partial_alpha S_{(\pm)}^{-1}S_{(\pm)})_i{}^j.
\"
6,"\begin{equation}                                           \label{ealgrs}
\begin{split}
  l_{(\pm)alpha i}{}^j=\mp\frac{(\partial_alpha\omega\varepsilon)_i{}^j}\omega{\sf\,sin\,}\omega
  -\frac{\partial_alpha\omega(\omega\varepsilon)_i{}^j}\omega\left(1\mp\frac{{\sf\,sin\,}\omega}\omega\right)&
\\
  \pm\frac{\partial_alpha\omega_i\omega^j-\omega_i\partial_alpha\omega^j}{\omega^2}(\pm1-{\sf\,cos\,}\omega)&
  ~~\in\mathfrak{s}\mathfrak{o}(3).
\end{split}
\"
7,"\begin{equation}                                        \label{eskact}
  S=\int dx L=\int dx\left(-\frac\varrho4{\sf\,tr\,}(l_alpha l^alpha)
  -\frac\kappa8{\sf\,tr\,}([l_alpha,l_beta][l^alpha,l^beta])\right),
\"
8,"\begin{equation}                                        \label{eacomi}
\begin{split}
  L&=\varrho\left(\frac12\partial_alpha\omega^2
  +(1-{\sf\,cos\,}\omega)\frac{(\partial_alpha\omega\partial_alpha\omega)-\partial_alpha\omega^2}{\omega^2}\right)
\\
  &+\kappa\left((1-{\sf\,cos\,}\omega)\frac{(\partial_alpha\omega\partial_alpha\omega)\partial_beta\omega^2
  -(\partial_alpha\omega\partial_beta\omega)\partial_alpha\omega\partial_beta\omega}{\omega^2}\right.
\\
  &+\left.(1-{\sf\,cos\,}\omega)^2\frac{(\partial_alpha\omega\partial_alpha\omega)^2
  -(\partial_alpha\omega\partial_beta\omega)^2
  -2(\partial_alpha\omega\partial_alpha\omega)\partial_beta\omega^2
  +2(\partial_alpha\omega\partial_beta\omega)\partial_alpha\omega\partial_beta\omega}{\omega^4}\right),
\end{split}
\"
9,"\begin{equation}                                        \label{enewvs}
  \omega=\sqrt{(\omega^1)^2+(\omega^2)^2+(\omega^3)^2},~~~~k^i=\frac{\omega^i}\omega.
\"
10,"\begin{equation}                                        \label{elaomn}
\begin{split}
  L&=\varrho\left(\frac12\partial_alpha\omega^2+(1-{\sf\,cos\,}\omega)(\partial_alpha k\partial_alpha k)\right)
\\
  &+\kappa\left(\vphantom{\frac12}(1-{\sf\,cos\,}\omega)
  \left[(\partial_alpha k\partial_alpha k)\partial_beta\omega^2
  -(\partial_alpha k\partial_beta k)\partial_alpha\omega\partial_beta\omega\right]\right.
\\
  &\left.\vphantom{\frac12}~~~~~~~~~~~~~~~
  +(1-{\sf\,cos\,}\omega)^2\left[(\partial_alpha k\partial_alpha k)^2
  -(\partial_alpha k\partial_beta k)^2\right]\right).
\end{split}
\"
11,"\begin{equation}                                       \label{einomn}
  \omega\rightarrow\omega+2\pi,~~~~k^i\rightarrow k^i.
\"
12,"\begin{equation}                                        \label{esutgr}
  U_{\textsc{a}}{}^{\textsc{b}}=(e^{(i\omega\sigma/2)})_{\textsc{a}}{}^{\textsc{b}}
  ={\sf\,cos\,}\frac\omega2delta_{\textsc{a}}^{\textsc{b}}+i\frac{\omega^k\sigma_{k{\textsc{a}}}{}^{\textsc{b}}}\omega{\sf\,sin\,}\frac\omega2
  ~~\in{\mathbb S}{\mathbb U}(2).
\"
13,"\begin{equation}                                        \label{eqrsut}
  \omega^i\approx \omega^i+4\pi\frac{\omega^i}\omega.
\"
14,"\begin{equation}                                       \label{equspe}
  \omega_1^i|_{\omega_1=2\pi}\approx\omega_2^i|_{\omega_2=2\pi}.
\"
15,"\begin{equation}                                        \label{ectmfi}
\begin{split}
  L_\mathrm{F}&=m^2(\partial_alpha n\partial_alpha n)
  +\frac1{e^2}(n^i\varepsilon_{ijk}\partial_alpha n^j\partial_beta n^k)^2,
\\
  &=m^2(\partial_alpha n\partial_alpha n)
  +\frac1{e^2}\left[(\partial_alpha n\partial_alpha n)^2-(\partial_alpha n\partial_beta n)^2\right].
\end{split}
\"
16,"\begin{equation}                                        \label{emintn}
  n^i=n^j_0S_j{}^i(\omega),
\"
17,"\begin{equation}                                        \label{epacsh}
  n^1={\sf\,sin\,}\Theta{\sf\,cos\,}\Phi,~~~~n^2={\sf\,sin\,}\Theta{\sf\,sin\,}\Phi,~~~~n^3={\sf\,cos\,}\Theta,
\"
18,"\begin{equation}                                        \label{ecphth}
  S=m^2\int dx(\partial_alpha\Theta^2+{\sf\,sin\,}^2\Theta\partial_alpha\Phi^2)
\"
19,"\begin{equation}                                        \label{efideg}
  \Theta=0,~~~~\Phi(x)\in{\cal C}(L).
\"
20,"\begin{equation}                                        \label{esedeg}
  \Theta=\frac\pi2,~~~~\Phi=b(x+x_0).
\"
21,"\begin{equation}                                        \label{ethdeg}
  \Theta=b(x+x_0),~~~~\Phi=\Phi_0.
\"
22,"\begin{equation}                                       \label{ephpti}
  \Phi'{\sf\,sin\,}^2\Theta=c,~~~~c\ne0.
\"
23,"\begin{equation}                                       \label{esolth}
  {\sf\,cos\,}\Theta=\sqrt{1-\frac{c^2}{b^2}}{\sf\,sin\,}[b(x+x_0)],~~~~|b|>|c|.
\"
24,"\begin{equation}                                        \label{esophi}
  {\sf\,tg\,}(\Phi+\Phi_0)=\frac cb{\sf\,tg\,}[b(x+x_0)].
\"
25,"\begin{equation}                                        \label{elalth}
  L=\varrho\left[\frac12\partial_alpha\omega^2
  +(1-{\sf\,cos\,}\omega)\left(\partial_alpha\theta^2+{\sf\,sin\,}^2\theta\partial_alpha\varphi^2\right)\right],
\"
26,"\begin{equation}                                        \label{epacsn}
  k^1={\sf\,sin\,}\theta{\sf\,cos\,}\varphi,~~~~k^2={\sf\,sin\,}\theta{\sf\,sin\,}\varphi,~~~~k^3={\sf\,cos\,}\theta.
\"
27,"\begin{equation}                                        \label{ethisk}
  \omega=0,~~\theta(x),\varphi(x)\in{\cal C}^2(L).
\"
28,"\begin{equation}                                      \label{eintux}
  u=\int^x\frac{dy}{1-{\sf\,cos\,}\omega(y)}.
\"
29,"\begin{equation}                                        \label{eqomca}
  \omega''=c^2\frac{{\sf\,sin\,}\omega}{(1-{\sf\,cos\,}\omega)^2},~~~~c\ne0.
\"
30,"\begin{equation}                                        \label{eqomxc}
  {\sf\,cos\,}\frac\omega2=\sqrt{1-\frac{c^2}{4b^2}}{\sf\,sin\,}[b(x+x_0)],~~~~2|b|\ge|c|.
\"
31,"\begin{equation}                                        \label{ethuxc}
  {\sf\,tg\,}(cu)=\frac c{2b}{\sf\,tg\,}[b(x+x_0)],
\"
32,"\begin{equation}                                        \label{elagep}
\begin{split}
  L=A\partial_alpha\omega^2+B(\partial_alpha k\partial_alpha k)
  +C(\partial_alpha k\partial_alpha k)\partial_beta\omega^2
  +D&(\partial_alpha k\partial_beta k)\partial_alpha\omega\partial_beta\omega
\\
  +E(\partial_alpha k\partial_alpha k)^2+F&(\partial_alpha k\partial_beta k)^2+G(\partial_alpha\omega^2)^2+U,
\end{split}
\"
