,equation
0,"\begin{equation}
\{e_{\alpha_0},e_{\alpha_0}\}= -e_{\alpha_1}\ ,\qquad
{[}e_{\alpha_0},e_{\alpha_1} {]}=0\ ,\qquad {[} e_{\alpha_1}, e_{\alpha_1}{]}
=0\ .
\label{d11com}
\"
1,"\begin{equation}
\v = e^{A_\3\, e_{\alpha_0}}\, e^{\tA_\6\,e_{\alpha_1} }\ .\label{d11coset}
\"
2,"\begin{equation}
%\v = e^{(A_\3 + A_{(9)}) \, e_{\alpha_0} } \, e^{\tilde{A}_\6
%\,e_{\alpha_1} } \ .\label{d11coset}
%\"
3,"\begin{equation}
%{\cal K} = e^{(a_\3 + a_{(9)}) \, (e_{\alpha_0}+ e_{-\alpha_0}) } \, e^{\tilde
%{a}_\6
%\,(e_{\alpha_1}+e_{-\alpha_1}) } e^{a'_\6 h}\ .\label{d11compact}
%\"
4,\begin{equation} *F_\4=F_\7 \label{eom} \
5,"\begin{equation}
\{e_{\alpha_0},e_{\alpha_0}\}= -e_{\alpha_1}\ ,\qquad
{[}e_{\alpha_0},e_{\alpha_1} {]}=0\ ,\qquad {[} e_{\alpha_1}, e_{\alpha_1}{]}
=0\ .
\label{d11com}
\"
6,"\begin{equation}
\v = e^{A_\3\, e_{\alpha_0}}\, e^{\tA_\6\,e_{\alpha_1} }\ .\label{d11coset}
\"
7,"\begin{equation}
%\v = e^{(A_\3 + A_{(9)}) \, e_{\alpha_0} } \, e^{\tilde{A}_\6
%\,e_{\alpha_1} } \ .\label{d11coset}
%\"
8,"\begin{equation}
%{\cal K} = e^{(a_\3 + a_{(9)}) \, (e_{\alpha_0}+ e_{-\alpha_0}) } \, e^{\tilde
%{a}_\6
%\,(e_{\alpha_1}+e_{-\alpha_1}) } e^{a'_\6 h}\ .\label{d11compact}
%\"
9,\begin{equation} *F_\4=F_\7 \label{eom} \
