,equation
0,"\begin{equation}\label{swa2}
  E(A,\Phi)=\int_{\mathbbm{R}^4}\operatorname{d ^4x}\left\{|F_A|^2+
  |D_A\Phi|^2+{\textstyle\frac{1}{4}}|\Phi|^4\right\}.
\"
1,"\begin{equation}\label{swaB1}
 E(A,\Phi)=SW(A,\Phi)-8\pi^2 Q,
\"
2,"\begin{equation}\label{swa1}
 SW(A,\Phi)=\int_{\mathbbm{R}^4}\operatorname{d ^4x}\left\{
 |\mathcal{D}_A\Phi|^2+2|F^+_A-
  \sigma^+(\Phi\otimes\Phi^\dagger)_0|^2\right\}.
\"
3,"\begin{equation}\label{eq:tccc}
 Q=-\frac{1}{8\pi^2}\int_{\mathbbm{R}^4}F_A\wedge F_A
\"
4,"\begin{equation}
 \sigma^+(\Phi\otimes\Phi^\dagger)_0:=
 \sigma^+(\Phi\otimes\Phi^\dagger-{\textstyle\frac{1}{2}}|\Phi|^2\operatorname{id}_{})
\"
5,"\begin{equation}\label{eq:gt}
 A\mapsto A+g^\dagger\operatorname{d}g\qquad\text{and}\qquad \Phi\mapsto
 g^\dagger\Phi,
\"
6,"\begin{equation}\label{swe2-1}
 \begin{pmatrix} -D_4+iD_3 & D_2+iD_1
   \\ -D_2+iD_1 & -D_4-iD_3\end{pmatrix}
 \begin{pmatrix} \phi_1\\ \phi_2\end{pmatrix} =0.
\"
7,"\begin{equation}\label{pswa}
 SW_\chi(A,\Phi)=\int_{\mathbbm{R}^4}\operatorname{d ^4x}\left\{
 |\mathcal{D}_A\Phi|^2+2|F^+_A+\chi^+-
  \sigma^+(\Phi\otimes\Phi^\dagger)_0|^2\right\}.
\"
8,"\begin{equation}\label{pswa2}
 E_\chi(A,\Phi)=\int_{\mathbbm{R}^4}\operatorname{d ^4x}\left\{|F_A|^2+
  |D_A\Phi|^2+2|\chi^+-\sigma^+(\Phi\otimes\Phi^\dagger)|^2
  \right\}
\"
9,"\begin{equation}
 SW_\chi(A,\Phi)=E_\chi(A,\Phi)+16\pi^2\,K_\chi+8\pi^2 Q.
\"
10,"\begin{equation}\label{eq:cs-1}
 K_\chi=-\frac{1}{4\pi^2}\int_{\mathbbm{R}^4}\,F^+_A\wedge\chi^+.
\"
11,"\begin{equation}\label{nces}
 \mathcal{A}_\theta(\mathbbm{R}^{2n}):=T(\mathbbm{R}^{2n})/
 \langle [x^\alpha,x^\beta]-i\theta^{\alpha\beta}\rangle_
{1\leq\alpha,\beta\leq 2n},
\"
12,"\begin{equation}\label{sp}
 (f\star g)(x):=f(x)\,\exp\left\{{\textstyle\frac{i}{2}}
 \overleftarrow{\partial_{\alpha}}
 \theta^{\alpha\beta}\overrightarrow{\partial_{\beta}}\right\}\,g(x),
\"
13,"\begin{equation}\label{cr1}
 [x^{\alpha},x^{\beta}]_{\star}:=
x^{\alpha}\star x^{\beta}-x^{\beta}\star x^{\alpha}
 =i\theta^{\alpha\beta}.
\"
14,"\begin{equation}\label{cc}
 z^a=x^{2a-1}+ix^{2a}\qquad\text{and}\qquad
 \bar{z}^{\bar{a}}=x^{2a-1}-ix^{2a}\qquad\text{for}\qquad a=1,\ldots,n,
\"
15,"\begin{equation}
 \partial_{z^a}={\textstyle\frac{1}{2}}(\partial_{2a-1}-i\partial_{2a})
 \qquad\text{and}\qquad
 \partial_{\bar{z}^{\bar{a}}}={\textstyle\frac{1}{2}}(\partial_{2a-1}+i\partial_{2a}).
\"
16,"\begin{equation}\label{cr2}
 [z^a,\bar{z}^{\bar{a}}]_\star=\theta^{a\bar{a}}
 \qquad\text{with}\qquad
 \theta^{a\bar{a}}=2\theta^{2a-1,2a},
\"
17,"\begin{equation}
 F_{\alpha\beta}=\partial_\alpha A_\beta -\partial_\beta A_\alpha+
[A_\alpha,A_\beta]_\star
\"
18,"\begin{equation}\label{eq:sdoe}
 F_{\alpha\beta}={\textstyle\frac{1}{2}}T_{\alpha\beta\gamma\delta}F_{\gamma\delta},
\"
19,"\begin{equation}\label{eq:oct}
 T_{ijkl}={\textstyle\frac{1}{6}}\epsilon_{ijklmnq}f_{mnq}\qquad\text{and}\qquad
 T_{8ijk}=f_{ijk}\qquad\text{for}\qquad i,j,k,...=1,\ldots, 7.
\"
20,"\begin{equation}
 A_{z^a}={\textstyle\frac{1}{2}}(A_{2a-1}-iA_{2a})\qquad\text{and}\qquad
 A_{\bar{z}^{\bar{a}}}={\textstyle\frac{1}{2}}(A_{2a-1}+iA_{2a})\qquad\text{for}\qquad
 a=1,\ldots,4,
\"
21,"\begin{equation}
 \begin{pmatrix} i & 0\\ 0 & i\end{pmatrix}\qquad\text{and}\qquad
 \begin{pmatrix} i & 0\\ 0 & -i\end{pmatrix},
\"
