,equation
0,"\begin{equation}
S_{0}^{L}\left[ A_{\alpha (\lambda )},B^{\alpha \beta (\lambda )}\right]
=\int d^{4}x\partial _{\left[ \alpha \right. }A_{\left. \beta \right]
(\lambda )}B^{\alpha \beta (\lambda )},  \label{cin1}
\"
1,"\begin{equation}
\delta _{\epsilon }A_{\alpha (\lambda )}=\partial _{\alpha }\epsilon
_{(\lambda )},\;\delta _{\epsilon }B^{\alpha \beta (\lambda )}=\varepsilon
^{\alpha \beta \gamma \delta }\partial _{\gamma }\epsilon _{\delta
}^{\;\;(\lambda )},  \label{cin2}
\"
2,"\begin{equation}
\mathrm{pgh}\left( B^{\alpha \beta (\lambda )}\right) =\mathrm{pgh}\left(
B_{\alpha \beta (\lambda )}^{*}\right) =\mathrm{pgh}\left( A_{\alpha
(\lambda )}\right) =\mathrm{pgh}\left( A^{*\alpha (\lambda )}\right) =0,
\label{cin4}
\"
3,"\begin{equation}
\mathrm{pgh}\left( \eta _{\;\;\;(\lambda )}^{*\alpha }\right) =\mathrm{pgh}%
\left( C^{*(\lambda )}\right) =\mathrm{pgh}\left( \eta _{(\lambda
)}^{*}\right) =0,  \label{cin5}
\"
4,"\begin{equation}
\mathrm{pgh}\left( \eta _{\alpha }^{\;\;(\lambda )}\right) =\mathrm{pgh}%
\left( C_{(\lambda )}\right) =1,\;\mathrm{pgh}\left( \eta ^{(\lambda
)}\right) =2,  \label{cin6}
\"
5,"\begin{equation}
\mathrm{agh}\left( B^{\alpha \beta (\lambda )}\right) =\mathrm{agh}\left(
A_{\alpha (\lambda )}\right) =\mathrm{agh}\left( \eta _{\alpha
}^{\;\;(\lambda )}\right) =\mathrm{agh}\left( C_{(\lambda )}\right) =0,
\label{cin7}
\"
6,"\begin{equation}
\mathrm{agh}\left( \eta ^{(\lambda )}\right) =0,\;\mathrm{agh}\left(
B_{\alpha \beta (\lambda )}^{*}\right) =\mathrm{agh}\left( A^{*\alpha
(\lambda )}\right) =1,  \label{cin8}
\"
7,"\begin{equation}
\mathrm{agh}\left( \eta _{\;\;\;(\lambda )}^{*\alpha }\right) =\mathrm{agh}%
\left( C^{*(\lambda )}\right) =2,\;\mathrm{agh}\left( \eta _{(\lambda
)}^{*}\right) =3,  \label{cin9}
\"
8,"\begin{equation}
\delta B^{\alpha \beta (\lambda )}=\delta A_{\alpha (\lambda )}=\delta \eta
_{\alpha }^{\;\;(\lambda )}=\delta C_{(\lambda )}=\delta \eta ^{(\lambda
)}=0,  \label{cin10}
\"
9,"\begin{equation}
\delta B_{\alpha \beta (\lambda )}^{*}=-\partial _{\left[ \alpha \right.
}A_{\left. \beta \right] (\lambda )},\;\delta A^{*\alpha (\lambda
)}=2\partial _{\beta }B^{\beta \alpha (\lambda )},  \label{cin11}
\"
10,"\begin{equation}
\delta \eta _{\;\;\;(\lambda )}^{*\alpha }=\varepsilon ^{\alpha \beta \gamma
\delta }\partial _{\beta }B_{\gamma \delta (\lambda )}^{*},\;\delta
C^{*(\lambda )}=-\partial _{\alpha }A^{*\alpha (\lambda )},\;\delta \eta
_{(\lambda )}^{*}=\partial _{\alpha }\eta _{\;\;\;(\lambda )}^{*\alpha },
\label{cin12}
\"
11,"\begin{equation}
\gamma B^{\alpha \beta (\lambda )}=\varepsilon ^{\alpha \beta \gamma \delta
}\partial _{\gamma }\eta _{\delta }^{\;\;(\lambda )},\;\gamma A_{\alpha
(\lambda )}=\partial _{\alpha }C_{(\lambda )},\;\gamma \eta _{\alpha
}^{\;\;(\lambda )}=\partial _{\alpha }\eta ^{(\lambda )},  \label{cin13}
\"
12,"\begin{equation}
\gamma C_{(\lambda )}=\gamma \eta ^{(\lambda )}=0,\;\gamma B_{\alpha \beta
(\lambda )}^{*}=\gamma A^{*\alpha (\lambda )}=0,  \label{cin14}
\"
13,"\begin{equation}
\gamma \eta _{\;\;\;(\lambda )}^{*\alpha }=\gamma C^{*(\lambda )}=\gamma
\eta _{(\lambda )}^{*}=0.  \label{cin15}
\"
14,"\begin{equation}
S=S_{0}^{L}+\int d^{4}x\left( A^{*\alpha (\lambda )}\partial _{\alpha
}C_{(\lambda )}+\varepsilon ^{\alpha \beta \gamma \delta }B_{\alpha \beta
(\lambda )}^{*}\partial _{\gamma }\eta _{\delta }^{\;\;(\lambda )}+\eta
_{\;\;\;(\lambda )}^{*\alpha }\partial _{\alpha }\eta ^{(\lambda )}\right) .
\label{cin3}
\"
15,"\begin{equation}
\bar{S}=S+g\int d^{4}x\alpha +O\left( g^{2}\right) ,  \label{cin3a}
\"
16,"\begin{equation}
s\alpha =\partial _{\mu }j^{\mu },  \label{cin3b}
\"
17,"\begin{equation}
\alpha =\alpha _{0}+\alpha _{1}+\cdots +\alpha _{I},\;\mathrm{agh}\left(
\alpha _{K}\right) =K,\;\mathrm{gh}\left( \alpha _{K}\right)
=0,\;\varepsilon \left( \alpha _{K}\right) =0.  \label{cin3c}
\"
18,"\begin{equation}
\alpha _{I}=a_{I}\left( \left[ F_{\alpha \beta (\lambda )}\right] ,\left[
\partial _{\beta }B^{\beta \alpha (\lambda )}\right] ,\left[ \chi
^{*}\right] \right) e^{I}\left( C_{(\lambda )},\eta ^{(\lambda )}\right) ,
\label{cin20}
\"
19,"\begin{equation}
\delta \alpha _{I}+\gamma \alpha _{I-1}=\partial ^{\mu }\stackrel{(I-1)}{m}%
_{\mu }.  \label{cin21}
\"
20,"\begin{equation}
\alpha =\alpha _{0}+\alpha _{1}+\alpha _{2}+\alpha _{3},  \label{cin22}
\"
21,"\begin{equation}
\alpha _{3}=\frac{1}{3}\varepsilon ^{\lambda \mu \nu \rho }\eta _{(\lambda
)}^{*}C_{(\mu )}C_{(\nu )}C_{(\rho )}.  \label{cin25}
\"
22,"\begin{equation}
\alpha _{2}=-\varepsilon ^{\lambda \mu \nu \rho }\left( \eta
_{\;\;\;(\lambda )}^{*\alpha }A_{\alpha (\mu )}+\varepsilon ^{\alpha \beta
\gamma \delta }\frac{1}{4}B_{\alpha \beta (\lambda )}^{*}B_{\gamma \delta
(\mu )}^{*}\right) C_{(\nu )}C_{(\rho )}+\xi C_{(\lambda )}^{*}\eta
^{(\lambda )},  \label{cin26}
\"
23,"\begin{equation}
\frac{1}{2}\Delta =-s\beta +\partial _{\mu }t^{\mu },  \label{cin28a}
\"
24,"\begin{equation}
\left( Z_{\alpha \lambda }^{(A)}\right) ^{\rho }=\delta _{\lambda
}^{\;\;\rho }\partial _{\alpha },\;\left( Z^{(B)\alpha \beta \lambda
}\right) _{\tau }^{\delta }=\varepsilon ^{\alpha \beta \gamma \delta }\delta
_{\;\;\tau }^{\lambda }\partial _{\gamma },  \label{cin34}
\"
