,equation
0,"\begin{equation}
{\hat \Gamma}_{{\mu}_0{\mu}_1{\mu}_2{\mu}_3{\mu}_4{\mu}_5} \chi = \chi.
\"
1,"\begin{equation}
F_{\alpha \beta \gamma \delta} =
\frac{1}{2} \epsilon_{\alpha \beta \gamma \delta \rho}
\partial_{\rho} H.
\label{flatm54form}
\"
2,"\begin{equation}
{\hat \Gamma}_{{\mu}_0{\mu}_1{\mu}_2} \chi = \chi.
\"
3,"\begin{equation}
\chi = \frac{1}{p!} \epsilon^{\alpha_0\alpha_1 ... \alpha_p}
\Gamma_{M_0M_1 ... M_p} \partial_{\alpha_0} X^{M_0}
\partial_{\alpha_1} X^{M_1} ....
\partial_{\alpha_p} X^{M_p} \chi
\label{KSeqn}
\"
4,"\begin{equation}
|{\phi_p}_{|_{{\Lambda}_p}}| \; \leq \; dV_{{\Lambda}_p}
\label{caldefn}
\"
5,"\begin{equation}
\Phi_{i_0 \dots i_{p+1}} = \lambda_{i_0 \dots i_{l}} \times \phi_{i_{l+1} \dots i_{p+1}}
\equiv A_{i_0 \dots i_{p+1}}
\"
6,"\begin{equation}
\tilde{A}_{i_1 \dots i_m} = A_{1 2...l,i_1 \dots i_m} 
\"
7,"\begin{equation}
ds^2  = {H_1}^2 \eta_{\mu \nu} dX^{\mu} dX^{\nu} + h_{a b} dX^a dX^b
+ {H_2}^2 \delta_{\alpha \beta} dX^{\alpha} dX^{\beta}
\"
8,"\begin{equation}
ds^2  = {H_1}^2 \eta_{\mu \nu} dX^{\mu} dX^{\nu} +
2 G_{M {\bar N}} dz^{M} dz^{\bar N} + {H_2}^2
\delta_{\alpha \beta} dX^{\alpha} dX^{\beta}
\label{standard}
\"
9,"\begin{equation}
\delta_{\chi}\Psi_{I} = (\partial_{I}  + \frac{1}{4} \omega_I^{ij} \hat{\Gamma}_{ij}
+ \frac{1}{144}{\Gamma_{I}}^{JKLM}F_{JKLM}
-\frac{1}{18}\Gamma^{JKL}F_{IJKL})\chi.
\label{susy}
\"
