,equation
0,"\begin{equation} %1
ds^2=-n^2 dt^2 + a^2 dX^2 + dy^2,
\"
1,"\begin{equation} %2
H=\dpf{1}{l\sinh(y_0/l)},
\"
2,"\begin{equation} %3
V(\phi)=V_0+\dpf{1}{2}m^2\phi^2
\"
3,"\begin{equation} %4
\Lambda_{5,eff}=\Lambda_5+k_5^2 V_0
\"
4,"\begin{equation} %5
-\dpf{1}{n^2}(3H\dpf{\partial \phi}{\partial t}+\dpf{\partial ^2\phi}{\partial t^2})+\dpf{1}{a^2}\dpf{\partial ^2 \phi}{\partial X^2}+\dpf{1}{n}(4\dpf{dn}{dy}\dpf{\partial \phi}{\partial y})+\dpf{\partial ^2 \phi}{\partial y^2}=m^2 \phi .
\"
5,"\begin{equation} %6
\phi(y,t,X)=\dpf{1}{(2\pi)^{3/2}}\int dk \dpf{f_{k}(y)g_{k}(\eta)}{a_0(\eta)}e^{ikX},
\"
6,"\begin{equation} %7
\dpf{d^2 f(y)}{dy^2}+\dpf{4}{l}\coth(y/l)\dpf{d}{dy}f(y)-[m^2+\dpf{\lambda^2}{l^2 H^2 \sinh^2(y/l)}]f(y)=0
\"
7,"\begin{equation} %8
\dpf{d^2 g(\eta)}{d\eta^2}+[k^2-\dpf{1}{\eta^2}(2+\dpf{\lambda^2}{H^2})]g(\eta)=0
\"
8,"\begin{equation} %9
f(y)_{y=0}=0 \hspace{1cm} (regularity \hspace{0.2cm}at\hspace{0.2cm} origin)
\"
9,"\begin{equation}  %10
\partial_y f(y)_{y=y_0}=0  \hspace{1cm} (Z_2-symmetry)
\"
10,"\begin{equation} %11
f(y)=C_2
\"
11,"\begin{equation}
f(y)=C_2 (Hlm)^{\gamma}(z^2 -1)^{\gamma/2}F[\dpf{\gamma-\nu+2}{2},\dpf{\gamma+\nu+2}{2},\gamma+5/2,1-z^2]
\"
12,"\begin{equation} %1
ds^2=-n^2 dt^2 + a^2 dX^2 + dy^2,
\"
13,"\begin{equation} %2
H=\dpf{1}{l\sinh(y_0/l)},
\"
14,"\begin{equation} %3
V(\phi)=V_0+\dpf{1}{2}m^2\phi^2
\"
15,"\begin{equation} %4
\Lambda_{5,eff}=\Lambda_5+k_5^2 V_0
\"
16,"\begin{equation} %5
-\dpf{1}{n^2}(3H\dpf{\partial \phi}{\partial t}+\dpf{\partial ^2\phi}{\partial t^2})+\dpf{1}{a^2}\dpf{\partial ^2 \phi}{\partial X^2}+\dpf{1}{n}(4\dpf{dn}{dy}\dpf{\partial \phi}{\partial y})+\dpf{\partial ^2 \phi}{\partial y^2}=m^2 \phi .
\"
17,"\begin{equation} %6
\phi(y,t,X)=\dpf{1}{(2\pi)^{3/2}}\int dk \dpf{f_{k}(y)g_{k}(\eta)}{a_0(\eta)}e^{ikX},
\"
18,"\begin{equation} %7
\dpf{d^2 f(y)}{dy^2}+\dpf{4}{l}\coth(y/l)\dpf{d}{dy}f(y)-[m^2+\dpf{\lambda^2}{l^2 H^2 \sinh^2(y/l)}]f(y)=0
\"
19,"\begin{equation} %8
\dpf{d^2 g(\eta)}{d\eta^2}+[k^2-\dpf{1}{\eta^2}(2+\dpf{\lambda^2}{H^2})]g(\eta)=0
\"
20,"\begin{equation} %9
f(y)_{y=0}=0 \hspace{1cm} (regularity \hspace{0.2cm}at\hspace{0.2cm} origin)
\"
21,"\begin{equation}  %10
\partial_y f(y)_{y=y_0}=0  \hspace{1cm} (Z_2-symmetry)
\"
22,"\begin{equation} %11
f(y)=C_2
\"
23,"\begin{equation}
f(y)=C_2 (Hlm)^{\gamma}(z^2 -1)^{\gamma/2}F[\dpf{\gamma-\nu+2}{2},\dpf{\gamma+\nu+2}{2},\gamma+5/2,1-z^2]
\"
