,equation
0,"\begin{equation}\label{1}
\{ Q_a ,Q_b \}=(\gamma^m\,C^{-1})_{ab}P_{m}+i(\gamma^{mn}\,C^{-1})_{ab}Z_{mn}+
(\gamma^{mnl}\,C^{-1})_{ab}Z_{mnl}+.....
\"
1,"\begin{equation}\label{2}
z_{ab}=iz_{mn}(\gamma^{mn}\,C^{-1})_{ab}+z_{mnl}(\gamma^{mnl}\,C^{-1})_{ab}+....
\"
2,"\begin{equation}\label{3}
x_{ab}=x_{m}(\gamma^{m}\,C^{-1})_{ab}.
\"
3,"\begin{equation}\label{4}
Y_{ab}\equiv x_{ab} + z_{ab}
\"
4,"\begin{equation}\label{5} 
\delta_\varepsilon\theta_{a}=\varepsilon_a ,\quad 
\delta_\varepsilon Y_{ab}=2i(\theta_a\varepsilon_b +\theta_b\varepsilon_a ).
\"
5,"\begin{equation}\label{6}
W_a=d\theta_a,\quad W_{ab}=dY_{ab}-2i(d\theta_a\theta_b + d\theta_b\theta_a )
\"
6,"\begin{equation}\label{7}
S_p=\frac{1}{2}\int d\tau d^{\,p}\sigma \rho^\mu (U_a W_\mu^{ab} U_b),
\"
7,"\begin{equation}\label{9}
\kappa^{a} U_{a}=0.
\"
8,"\begin{equation}\label{10}
\tilde\eta=-2i (U^{a}\theta_a)
\"
9,"\begin{equation}\label{11} 
 i\tilde Y_a= Y_{ab}U_{}^b - \tilde \eta \theta_a
\"
10,"\begin{equation}\label{12}
S_p=\frac{i}{2}\int d\tau d^{\,p}\sigma
\,\rho^\mu\{[(U^a\partial_\mu \tilde Y_a)
-(\partial_\mu U^a \tilde Y_a)] - 
\tilde\eta \partial_{\mu}\tilde\eta \}.
\"
11,"\begin{equation}\label{13} 
S_p=\frac{1}{2}\int d\tau d^{\,p}\sigma\,\rho^\mu 
\partial_{\mu}Y^{\Lambda} G_{\Lambda\Xi}Y^{\Xi}
\"
12,"\begin{equation}\label{14}
\rho'^{\mu}=e^{-2\Lambda}\rho^\mu, \;  U'_a=e^\Lambda U_a, \; \theta'^{a}=\theta^{a}, \;  Y'_{ab}=Y_{ab}.
\"
13,"\begin{equation}\label{15}
\tilde Y'_{a}=e^{\Lambda}\tilde Y_{a}, \;  Y'^\Sigma=e^{\Lambda}Y^\Sigma.
\"
14,"\begin{equation}\label{16}
S_p=\frac12\int d\tau d^p\sigma\ \rho^\mu 
\left(2u^\alpha\omega_{\mu\alpha\dot\alpha}\bar 
u^{\dot\alpha}+u^\alpha\omega_{\mu\alpha\beta}u^\beta+\bar 
u^{\dot\alpha}\bar\omega_{\mu\dot\alpha\dot\beta}\bar u^{\dot\beta}\right),
\"
15,"\begin{equation}\label{18}
u^\alpha u_\alpha=0,\quad 
v^\alpha v_\alpha=0,\quad 
u^\alpha v_\alpha\equiv u^\alpha\varepsilon_{\alpha\beta}v^\beta=1
\"
16,"\begin{equation}\label{19}
\delta_{X} x_{\alpha\dot\alpha}=\epsilon_{X}u_\alpha\bar u_{\dot\alpha}
\"
17,"\begin{equation}\label{20}
\delta_{X}x_{m}=-\frac12\epsilon_{X}(u\sigma_m\bar u).
\"
18,"\begin{equation}\label{21}
\delta_{T} z_{\alpha\beta}=\epsilon_{T} u_\alpha u_\beta,\quad
\delta_{T}\bar z_{\dot\alpha\dot\beta}=\bar\epsilon_{T}\bar u_{\dot\alpha} \bar u_{\dot\beta} \;.
\"
19,"\begin{equation}\label{22}
\delta_T z_{mn}=-\frac{i}{4}[\epsilon^{(R)}_T(u\sigma_{mn}u+\bar 
u\tilde\sigma_{mn}\bar u)+\epsilon^{(I)}_T(u\sigma_{mn}u-\bar 
u\tilde\sigma_{mn}\bar u)],
\"
20,"\begin{equation}\label{23}
\epsilon^{(R)}_T=\frac12(\epsilon_{T}+\bar\epsilon_{T}),\quad
\epsilon^{(I)}_T=\frac{1}{2i}(\epsilon_{T}-\bar\epsilon_{T}). 
\"
21,"\begin{equation}\label{24}
\delta_T z_{mn}=\frac{i}{8}[\epsilon^{(R)}_T(\bar 
U\gamma_{mn}U)+\epsilon^{(I)}_T(\bar U\gamma_{mn}\gamma_5 U)],
\"
22,"\begin{equation}\label{25}
(\bar U\gamma_{mn}U)^2=0,\quad(\bar U\gamma_{mn}\gamma_5U)^2=0.
\"
23,"\begin{equation}\label{26}
\delta_{\tilde T_R}x_{\alpha\dot\alpha}=\epsilon_{\tilde 
T_R}v_\alpha\bar v_{\dot\alpha},\quad
\delta_{\tilde T_R}z_{\alpha\beta}=\epsilon_{\tilde T_R}v_\alpha 
v_\beta,
\quad\delta_{\tilde T_R}\bar 
z_{\dot\alpha\dot\beta}=\epsilon_{\tilde T_R}\bar v_{\dot\alpha}\bar v_{\dot\beta},
\"
24,"\begin{equation}\label{27}
\delta_{\tilde T_R}S_p=\int d\tau 
d^p\sigma\rho^\mu\partial_\mu\epsilon_{\tilde T_R}[(u^\alpha 
v_\alpha)^2-1]=0
\"
25,"\begin{equation}\label{28}
m^{(+)}_{\alpha\dot\alpha}=u_\alpha\bar v_{\dot\alpha}+v_\alpha\bar 
u_{\dot\alpha},\quad 
m^{(-)}_{\alpha\dot\alpha}=i(u_\alpha\bar 
v_{\dot\alpha}-v_\alpha\bar u_{\dot\alpha}),\quad 
n^{(+)}_{\alpha\dot\alpha}=u_\alpha\bar u_{\dot\alpha},\quad 
n^{(-)}_{\alpha\dot\alpha}=v_\alpha\bar v_{\dot\alpha},
\"
26,"\begin{equation}\label{29}
\delta_{\Phi^{(+)}}x_{\alpha\dot\alpha}=\epsilon_{\Phi^{(+)}}m^{(+)}_{\alpha\dot\alpha},\quad\delta_{\Phi^{(-)}}x_{\alpha\dot\alpha}=\epsilon_{\Phi^{(-)}}m^{(-)}_{\alpha\dot\alpha},
\"
27,"\begin{equation}\label{32}
i\delta\tilde Y_a=\delta Y_{ab}U^b-\tilde\eta\delta\theta_a.
\"
28,"\begin{equation}\label{33}
\delta_\kappa\tilde Y_a=0.
\"
29,"\begin{equation}\label{34}
i\delta\tilde Y_a=\delta Y_{ab}U^b ={-\delta z_{\alpha\beta}u^\beta+\delta 
x_{\alpha\dot\alpha}\bar u^{\dot\alpha}\choose\delta\tilde 
x^{\dot\alpha\alpha}u_\alpha-\delta\bar z^{\dot\alpha\dot\beta}\bar 
u_{\dot\beta}}.
\"
30,"\begin{equation}\label{35}
\delta_{X} x_{\alpha\dot\alpha}\bar 
u^{\dot\alpha}=\epsilon_{X}u_\alpha(\bar u_{\dot\alpha}\bar 
u^{\dot\alpha})=0,\quad\delta_{T} 
z_{\alpha\beta}u^{\beta}=\epsilon_{T}u_\alpha(u_{\beta}u^{\beta})=0
\"
31,"\begin{equation}\label{36}
\delta_{\tilde T_R} x_{\alpha\dot\alpha}\bar u^{\dot\alpha}-\delta_{\tilde T_R} 
z_{\alpha\beta}u^\beta=\epsilon_{\tilde T_R} v_\alpha-\epsilon_{\tilde T_R} v_\alpha=0.
\"
32,"\begin{equation}\label{1}
\{ Q_a ,Q_b \}=(\gamma^m\,C^{-1})_{ab}P_{m}+i(\gamma^{mn}\,C^{-1})_{ab}Z_{mn}+
(\gamma^{mnl}\,C^{-1})_{ab}Z_{mnl}+.....
\"
33,"\begin{equation}\label{2}
z_{ab}=iz_{mn}(\gamma^{mn}\,C^{-1})_{ab}+z_{mnl}(\gamma^{mnl}\,C^{-1})_{ab}+....
\"
34,"\begin{equation}\label{3}
x_{ab}=x_{m}(\gamma^{m}\,C^{-1})_{ab}.
\"
35,"\begin{equation}\label{4}
Y_{ab}\equiv x_{ab} + z_{ab}
\"
36,"\begin{equation}\label{5} 
\delta_\varepsilon\theta_{a}=\varepsilon_a ,\quad 
\delta_\varepsilon Y_{ab}=2i(\theta_a\varepsilon_b +\theta_b\varepsilon_a ).
\"
37,"\begin{equation}\label{6}
W_a=d\theta_a,\quad W_{ab}=dY_{ab}-2i(d\theta_a\theta_b + d\theta_b\theta_a )
\"
38,"\begin{equation}\label{7}
S_p=\frac{1}{2}\int d\tau d^{\,p}\sigma \rho^\mu (U_a W_\mu^{ab} U_b),
\"
39,"\begin{equation}\label{9}
\kappa^{a} U_{a}=0.
\"
40,"\begin{equation}\label{10}
\tilde\eta=-2i (U^{a}\theta_a)
\"
41,"\begin{equation}\label{11} 
 i\tilde Y_a= Y_{ab}U_{}^b - \tilde \eta \theta_a
\"
42,"\begin{equation}\label{12}
S_p=\frac{i}{2}\int d\tau d^{\,p}\sigma
\,\rho^\mu\{[(U^a\partial_\mu \tilde Y_a)
-(\partial_\mu U^a \tilde Y_a)] - 
\tilde\eta \partial_{\mu}\tilde\eta \}.
\"
43,"\begin{equation}\label{13} 
S_p=\frac{1}{2}\int d\tau d^{\,p}\sigma\,\rho^\mu 
\partial_{\mu}Y^{\Lambda} G_{\Lambda\Xi}Y^{\Xi}
\"
44,"\begin{equation}\label{14}
\rho'^{\mu}=e^{-2\Lambda}\rho^\mu, \;  U'_a=e^\Lambda U_a, \; \theta'^{a}=\theta^{a}, \;  Y'_{ab}=Y_{ab}.
\"
45,"\begin{equation}\label{15}
\tilde Y'_{a}=e^{\Lambda}\tilde Y_{a}, \;  Y'^\Sigma=e^{\Lambda}Y^\Sigma.
\"
46,"\begin{equation}\label{16}
S_p=\frac12\int d\tau d^p\sigma\ \rho^\mu 
\left(2u^\alpha\omega_{\mu\alpha\dot\alpha}\bar 
u^{\dot\alpha}+u^\alpha\omega_{\mu\alpha\beta}u^\beta+\bar 
u^{\dot\alpha}\bar\omega_{\mu\dot\alpha\dot\beta}\bar u^{\dot\beta}\right),
\"
47,"\begin{equation}\label{18}
u^\alpha u_\alpha=0,\quad 
v^\alpha v_\alpha=0,\quad 
u^\alpha v_\alpha\equiv u^\alpha\varepsilon_{\alpha\beta}v^\beta=1
\"
48,"\begin{equation}\label{19}
\delta_{X} x_{\alpha\dot\alpha}=\epsilon_{X}u_\alpha\bar u_{\dot\alpha}
\"
49,"\begin{equation}\label{20}
\delta_{X}x_{m}=-\frac12\epsilon_{X}(u\sigma_m\bar u).
\"
50,"\begin{equation}\label{21}
\delta_{T} z_{\alpha\beta}=\epsilon_{T} u_\alpha u_\beta,\quad
\delta_{T}\bar z_{\dot\alpha\dot\beta}=\bar\epsilon_{T}\bar u_{\dot\alpha} \bar u_{\dot\beta} \;.
\"
51,"\begin{equation}\label{22}
\delta_T z_{mn}=-\frac{i}{4}[\epsilon^{(R)}_T(u\sigma_{mn}u+\bar 
u\tilde\sigma_{mn}\bar u)+\epsilon^{(I)}_T(u\sigma_{mn}u-\bar 
u\tilde\sigma_{mn}\bar u)],
\"
52,"\begin{equation}\label{23}
\epsilon^{(R)}_T=\frac12(\epsilon_{T}+\bar\epsilon_{T}),\quad
\epsilon^{(I)}_T=\frac{1}{2i}(\epsilon_{T}-\bar\epsilon_{T}). 
\"
53,"\begin{equation}\label{24}
\delta_T z_{mn}=\frac{i}{8}[\epsilon^{(R)}_T(\bar 
U\gamma_{mn}U)+\epsilon^{(I)}_T(\bar U\gamma_{mn}\gamma_5 U)],
\"
54,"\begin{equation}\label{25}
(\bar U\gamma_{mn}U)^2=0,\quad(\bar U\gamma_{mn}\gamma_5U)^2=0.
\"
55,"\begin{equation}\label{26}
\delta_{\tilde T_R}x_{\alpha\dot\alpha}=\epsilon_{\tilde 
T_R}v_\alpha\bar v_{\dot\alpha},\quad
\delta_{\tilde T_R}z_{\alpha\beta}=\epsilon_{\tilde T_R}v_\alpha 
v_\beta,
\quad\delta_{\tilde T_R}\bar 
z_{\dot\alpha\dot\beta}=\epsilon_{\tilde T_R}\bar v_{\dot\alpha}\bar v_{\dot\beta},
\"
56,"\begin{equation}\label{27}
\delta_{\tilde T_R}S_p=\int d\tau 
d^p\sigma\rho^\mu\partial_\mu\epsilon_{\tilde T_R}[(u^\alpha 
v_\alpha)^2-1]=0
\"
57,"\begin{equation}\label{28}
m^{(+)}_{\alpha\dot\alpha}=u_\alpha\bar v_{\dot\alpha}+v_\alpha\bar 
u_{\dot\alpha},\quad 
m^{(-)}_{\alpha\dot\alpha}=i(u_\alpha\bar 
v_{\dot\alpha}-v_\alpha\bar u_{\dot\alpha}),\quad 
n^{(+)}_{\alpha\dot\alpha}=u_\alpha\bar u_{\dot\alpha},\quad 
n^{(-)}_{\alpha\dot\alpha}=v_\alpha\bar v_{\dot\alpha},
\"
58,"\begin{equation}\label{29}
\delta_{\Phi^{(+)}}x_{\alpha\dot\alpha}=\epsilon_{\Phi^{(+)}}m^{(+)}_{\alpha\dot\alpha},\quad\delta_{\Phi^{(-)}}x_{\alpha\dot\alpha}=\epsilon_{\Phi^{(-)}}m^{(-)}_{\alpha\dot\alpha},
\"
59,"\begin{equation}\label{32}
i\delta\tilde Y_a=\delta Y_{ab}U^b-\tilde\eta\delta\theta_a.
\"
60,"\begin{equation}\label{33}
\delta_\kappa\tilde Y_a=0.
\"
61,"\begin{equation}\label{34}
i\delta\tilde Y_a=\delta Y_{ab}U^b ={-\delta z_{\alpha\beta}u^\beta+\delta 
x_{\alpha\dot\alpha}\bar u^{\dot\alpha}\choose\delta\tilde 
x^{\dot\alpha\alpha}u_\alpha-\delta\bar z^{\dot\alpha\dot\beta}\bar 
u_{\dot\beta}}.
\"
62,"\begin{equation}\label{35}
\delta_{X} x_{\alpha\dot\alpha}\bar 
u^{\dot\alpha}=\epsilon_{X}u_\alpha(\bar u_{\dot\alpha}\bar 
u^{\dot\alpha})=0,\quad\delta_{T} 
z_{\alpha\beta}u^{\beta}=\epsilon_{T}u_\alpha(u_{\beta}u^{\beta})=0
\"
63,"\begin{equation}\label{36}
\delta_{\tilde T_R} x_{\alpha\dot\alpha}\bar u^{\dot\alpha}-\delta_{\tilde T_R} 
z_{\alpha\beta}u^\beta=\epsilon_{\tilde T_R} v_\alpha-\epsilon_{\tilde T_R} v_\alpha=0.
\"
