,equation
0,"\begin{equation}\label{met1}
ds^2=-e^{2A}dt^2+e^{2B}dx^idx^i+e^{2C}dy^ady^a,
\"
1,"\begin{equation}
-\frac{S_p}{T_p}=\int d\xi^{p+1}\sqrt{-\gamma}\left[\gamma^{\alpha\beta}\partial_\alpha X^\mu\partial_\beta
X^\nu g_{\mu\nu} -p+1\right],\label{pol}
\"
2,"\begin{equation}\label{Eins}
S_E=\frac{1}{\kappa^2}\int d^D X \sqrt{-g}\, R,
\"
3,"\begin{equation} \label{Stotal}
S=S_E+S_p.
\"
4,"\begin{equation}\label{T1}
-\frac{T^{\mu\nu}}{T_{p}}=\int
d\xi^{p+1}\frac{\sqrt{-\gamma}}{\sqrt{-g}}\gamma^{\alpha\beta}\partial_\alpha
X^\mu\partial_\beta X^\nu\delta(X-X(\xi)).
\"
5,"\begin{equation}
\sum n_l\,\delta(x-x_l)\to \int dx'\, n(x')\,\delta(x-x'),
\"
6,"\begin{equation}\label{m1}
ds^2=-dt^2+(\alpha t)^{\frac{4}{m}}dx^idx^i + (\alpha t)^{-\frac{4(m-2)}{m(p+1)}}dy^ady^a,
\"
7,"\begin{equation}
\alpha^2=\frac{m^2(p+1)^2}{2(m+p-1)}\,\kappa^2\,n\,T_p.
\"
8,"\begin{equation}\label{mattert}
T_{\hat{\mu}\hat{\nu}}=\mathrm{diag}(\rho,\,\,p_{\hat{i}},\,\,p_{\hat{a}})\;\;,
\"
9,"\begin{equation}
\rho\,=\,\rho_0\,e^{-(1+\omega)mB-(1+\nu)pC},
\"
10,"\begin{equation}\label{b1c1}
b_1=-\frac{2(1+\nu)}{m(1-2\omega+\nu)},\,\,\,\,c_1=\frac{2\omega}{p(1-2\omega+\nu)}
\"
11,"\begin{equation}\label{met2}
ds^2\,=\,-dt^2\, + \,(\alpha_1 t)^{\frac{4}{m}}dx^idx^i\,+\,(\alpha_2
t)^{\frac{-4\omega}{p(1+\nu)}}dy^ady^a,
\"
12,"\begin{equation}\label{model1}
R_{p}=R_{3,rad}^{-\frac{3}{p(p+4)}}\;\;.
\"
13,"\begin{equation}\label{model2}
R_{p}(t)=R_{3}(t)^{-\frac{1}{p+1}}\;\;.
\"
14,"\begin{equation}\label{35}
(m-3)B+(p+1)C+(q+1)D=0
\"
15,"\begin{equation}
ds^2=-dt^2+ R_m^2 dx^idx^i + R_p^2 dy^{a_1}dy^{a_1}+R_q^2 dz^{a_2}dy^{a_2}
\"
16,"\begin{equation}\label{met1}
ds^2=-e^{2A}dt^2+e^{2B}dx^idx^i+e^{2C}dy^ady^a,
\"
17,"\begin{equation}
-\frac{S_p}{T_p}=\int d\xi^{p+1}\sqrt{-\gamma}\left[\gamma^{\alpha\beta}\partial_\alpha X^\mu\partial_\beta
X^\nu g_{\mu\nu} -p+1\right],\label{pol}
\"
18,"\begin{equation}\label{Eins}
S_E=\frac{1}{\kappa^2}\int d^D X \sqrt{-g}\, R,
\"
19,"\begin{equation} \label{Stotal}
S=S_E+S_p.
\"
20,"\begin{equation}\label{T1}
-\frac{T^{\mu\nu}}{T_{p}}=\int
d\xi^{p+1}\frac{\sqrt{-\gamma}}{\sqrt{-g}}\gamma^{\alpha\beta}\partial_\alpha
X^\mu\partial_\beta X^\nu\delta(X-X(\xi)).
\"
21,"\begin{equation}
\sum n_l\,\delta(x-x_l)\to \int dx'\, n(x')\,\delta(x-x'),
\"
22,"\begin{equation}\label{m1}
ds^2=-dt^2+(\alpha t)^{\frac{4}{m}}dx^idx^i + (\alpha t)^{-\frac{4(m-2)}{m(p+1)}}dy^ady^a,
\"
23,"\begin{equation}
\alpha^2=\frac{m^2(p+1)^2}{2(m+p-1)}\,\kappa^2\,n\,T_p.
\"
24,"\begin{equation}\label{mattert}
T_{\hat{\mu}\hat{\nu}}=\mathrm{diag}(\rho,\,\,p_{\hat{i}},\,\,p_{\hat{a}})\;\;,
\"
25,"\begin{equation}
\rho\,=\,\rho_0\,e^{-(1+\omega)mB-(1+\nu)pC},
\"
26,"\begin{equation}\label{b1c1}
b_1=-\frac{2(1+\nu)}{m(1-2\omega+\nu)},\,\,\,\,c_1=\frac{2\omega}{p(1-2\omega+\nu)}
\"
27,"\begin{equation}\label{met2}
ds^2\,=\,-dt^2\, + \,(\alpha_1 t)^{\frac{4}{m}}dx^idx^i\,+\,(\alpha_2
t)^{\frac{-4\omega}{p(1+\nu)}}dy^ady^a,
\"
28,"\begin{equation}\label{model1}
R_{p}=R_{3,rad}^{-\frac{3}{p(p+4)}}\;\;.
\"
29,"\begin{equation}\label{model2}
R_{p}(t)=R_{3}(t)^{-\frac{1}{p+1}}\;\;.
\"
30,"\begin{equation}\label{35}
(m-3)B+(p+1)C+(q+1)D=0
\"
31,"\begin{equation}
ds^2=-dt^2+ R_m^2 dx^idx^i + R_p^2 dy^{a_1}dy^{a_1}+R_q^2 dz^{a_2}dy^{a_2}
\"
