,equation
0,"\begin{equation}\label{1}
  [N_i, N_j] = - \epsilon_{ijk} M_k,
\"
1,"\begin{equation}\label{2}
   \left[N_{i}, p_{j}\right] =   \delta_{ij}
 \left( {\kappa\over 2} \left(
 1 -e^{-2{p_{0}/ \kappa}}
\right) + {1\over 2\kappa} \vec{p}\,{}^{ 2}\, \right) -  {1\over \kappa}
p_{i}p_{j} ,
\"
2,"\begin{equation}\label{3}
  \left[N_{i},p_{0}\right] =  p_{i}.
\"
3,"\begin{equation}\label{4}
{\cal C}  = \left(2\kappa \sinh \left(\frac{p_0}{2\kappa}\right)\right)^2 -
\vec{p}\,{}^2\, e^{p_0/\kappa}=m^2.
\"
4,"\begin{equation}\label{5}
  [x_0, x_i] = -\frac{1}{\kappa}\, x_i, \quad [x_i, x_j] = 0.
\"
5,"\begin{equation}\label{6}
[p_i, x_j] =  \delta_{ij} \, e^{- 2p_0/\kappa}
-\frac{1}{\kappa^2}\left(\vec{p}\,{}^{ 2}\, \delta_{ij} - 2 p_{i}p_{j}\right),
\quad [p_0, x_i] = -\frac{2}\kappa\, p_i
\"
6,"\begin{equation}\label{6a}
  [p_0, x_0] = 1, \quad [p_i, x_0] =  -\frac{1}\kappa\, p_i, \quad [p_i, x_j] =-
 \delta_{ij} , \quad [p_0, x_i] =0.
\"
7,"\begin{equation}\label{7} { \cal H} =
\kappa^2\, \cosh \frac{p_0}\kappa  - \frac{\vec{p}\,{}^2}{2} \, e^{
\frac{p_0}\kappa}.
\"
8,"\begin{equation}\label{8}
 u_0 \equiv  \dot x_0 =  [x_0,{\cal H}], \quad u_i \equiv  \dot x_i =  [x_i,{\cal H}]
\"
9,"\begin{equation}\label{1}
  [N_i, N_j] = - \epsilon_{ijk} M_k,
\"
10,"\begin{equation}\label{2}
   \left[N_{i}, p_{j}\right] =   \delta_{ij}
 \left( {\kappa\over 2} \left(
 1 -e^{-2{p_{0}/ \kappa}}
\right) + {1\over 2\kappa} \vec{p}\,{}^{ 2}\, \right) -  {1\over \kappa}
p_{i}p_{j} ,
\"
11,"\begin{equation}\label{3}
  \left[N_{i},p_{0}\right] =  p_{i}.
\"
12,"\begin{equation}\label{4}
{\cal C}  = \left(2\kappa \sinh \left(\frac{p_0}{2\kappa}\right)\right)^2 -
\vec{p}\,{}^2\, e^{p_0/\kappa}=m^2.
\"
13,"\begin{equation}\label{5}
  [x_0, x_i] = -\frac{1}{\kappa}\, x_i, \quad [x_i, x_j] = 0.
\"
14,"\begin{equation}\label{6}
[p_i, x_j] =  \delta_{ij} \, e^{- 2p_0/\kappa}
-\frac{1}{\kappa^2}\left(\vec{p}\,{}^{ 2}\, \delta_{ij} - 2 p_{i}p_{j}\right),
\quad [p_0, x_i] = -\frac{2}\kappa\, p_i
\"
15,"\begin{equation}\label{6a}
  [p_0, x_0] = 1, \quad [p_i, x_0] =  -\frac{1}\kappa\, p_i, \quad [p_i, x_j] =-
 \delta_{ij} , \quad [p_0, x_i] =0.
\"
16,"\begin{equation}\label{7} { \cal H} =
\kappa^2\, \cosh \frac{p_0}\kappa  - \frac{\vec{p}\,{}^2}{2} \, e^{
\frac{p_0}\kappa}.
\"
17,"\begin{equation}\label{8}
 u_0 \equiv  \dot x_0 =  [x_0,{\cal H}], \quad u_i \equiv  \dot x_i =  [x_i,{\cal H}]
\"
