,equation
0,"\begin{equation}
\label{0}
S=-\int d^3xd^2\theta\left[\frac12\Phi\bar D_\alpha D_\alpha\Phi+\xi
\cos\left(g_m\Phi\right)\right].
\"
1,"\begin{equation}
\Phi({\bf x},\theta)=\chi+\bar\theta\lambda+\frac12\bar\theta\theta F,~~
D_\alpha=\frac{\partial}{\partial\bar\theta_\alpha}-(\hat\partial\theta)_\alpha,~~
\bar D_\alpha=\frac{\partial}{\partial\theta_\alpha}-(\bar\theta\hat\partial)_\alpha.
\"
2,"\begin{equation}
S=\int
d^3x\left[\frac12(\partial_i\chi)^2-\frac{1}{2}\bar\lambda\hat\partial\lambda-
{g_m^2\zeta\over 2} \left(V^2+V^{*2}\right)\bar\lambda\lambda-
{(g_m\zeta)^2\over 2}\left(V^4+V^{*4}\right)\right],
\label{action}\"
3,"\begin{equation}
V(x)=\exp\left(i{2\pi\over g}\chi\right).
\"
4,"\begin{equation}
V(x)\rightarrow -V(x).
\label{M}
\"
5,"\begin{equation}
V(x_1,x_2,x_3)\rightarrow iV(-x_1,x_2,x_3),\ \ \ \ \
\lambda(x_1,x_2,x_3)\rightarrow\sigma_3\lambda(-x_1,x_2,x_3).
\label{P}\"
6,"\begin{equation}
\left<\bar\lambda\lambda\right>\sim g_m^2\zeta \Lambda.
\"
7,"\begin{equation}
m=g_m^2\zeta \left<V^2+V^{*2}\right>=2g_m^2\zeta {\rm e}^{-{2\pi\over g^2}\Lambda}.
\"
8,"\begin{equation}
{(g_m\zeta)^2\over 2}\left(V^4+V^{*4}\right)={(g_m\zeta)^2\over 2} {\rm e}^{-{8\pi
\over g^2}\Lambda}:\left(V^4+V^{*4}\right):~ .
\"
9,"\begin{equation}
-\frac{(g_m^2\zeta)^2}{32\pi^2}\int d^3x\int
d^3y{1\over(x-y)^4}\left[V^2(x)+V^{*2}(x)\right]\left[V^2(y)+V^{*2}(y)\right].
\"
10,"\begin{equation}
U_{\rm eff}=-\frac{(g_m^2\zeta)^2}{32\pi^2}{\rm e}^{-{4\pi\over
g^2}\Lambda}\left[\int d^3(x-y){1\over(x-y)^4}{\rm e}^{-{4\pi\over g^2
|x-y|}}\right]\left[V^4+V^{*4}\right]+{\rm const.}
\label{integral}\"
11,"\begin{equation}
U_{\rm eff}=-{(g_m\zeta )^2\over 2}{\rm e}^{-{4\pi\over
g^2}\Lambda}\left(V^4+V^{*4}\right),
\"
12,"\begin{equation}
S=  \int d^2x\left[\frac\beta2(\partial_i\chi)^2- {\bar\zeta
^2\over 2}\left(V^4+V^{*4}\right)\right]\label{dimred}\"
13,"\begin{equation}
\bar\zeta^2= \zeta^2\beta g_m^2 {\rm e}^{-{4\pi\over
g^2}\Lambda}\int d^3x D_\beta^2(x){\rm e}^{-{16\pi^2\over g^2}
G_\beta(x)}.
\"
14,"\begin{equation} S=  \int d^2x\left[\frac\beta2(\partial_i\chi)^2-
{\bar\zeta^2\over 2}\left(V^4+V^{*4}\right)- \mu\left(P^2+P^{*2}\right)
\right],\label{comact}\"
15,\begin{equation} P=\exp\left(i{\tilde\chi\over 2}\right) \
16,"\begin{equation} i\partial_{\mu}\tilde\chi= {g\over  T}
\epsilon_{\mu\nu}\partial^\nu \chi. \label{chid} \"
17,"\begin{equation}
iP^*\partial_\mu P ={g^2\over 4\pi
T}\epsilon_{\mu\nu}V^*\partial_\nu V.
\"
18,"\begin{equation}
\mu\propto \exp\left(-{M_W\over T}\right).
\"
19,"\begin{equation} S=  \int d^2x\left[\frac{T}{2g^2}(\partial_i\tilde\chi)^2
- \mu\left(P^2+P^{*2}\right) \right].\label{hight}\"
20,"\begin{equation}
\label{0}
S=-\int d^3xd^2\theta\left[\frac12\Phi\bar D_\alpha D_\alpha\Phi+\xi
\cos\left(g_m\Phi\right)\right].
\"
21,"\begin{equation}
\Phi({\bf x},\theta)=\chi+\bar\theta\lambda+\frac12\bar\theta\theta F,~~
D_\alpha=\frac{\partial}{\partial\bar\theta_\alpha}-(\hat\partial\theta)_\alpha,~~
\bar D_\alpha=\frac{\partial}{\partial\theta_\alpha}-(\bar\theta\hat\partial)_\alpha.
\"
22,"\begin{equation}
S=\int
d^3x\left[\frac12(\partial_i\chi)^2-\frac{1}{2}\bar\lambda\hat\partial\lambda-
{g_m^2\zeta\over 2} \left(V^2+V^{*2}\right)\bar\lambda\lambda-
{(g_m\zeta)^2\over 2}\left(V^4+V^{*4}\right)\right],
\label{action}\"
23,"\begin{equation}
V(x)=\exp\left(i{2\pi\over g}\chi\right).
\"
24,"\begin{equation}
V(x)\rightarrow -V(x).
\label{M}
\"
25,"\begin{equation}
V(x_1,x_2,x_3)\rightarrow iV(-x_1,x_2,x_3),\ \ \ \ \
\lambda(x_1,x_2,x_3)\rightarrow\sigma_3\lambda(-x_1,x_2,x_3).
\label{P}\"
26,"\begin{equation}
\left<\bar\lambda\lambda\right>\sim g_m^2\zeta \Lambda.
\"
27,"\begin{equation}
m=g_m^2\zeta \left<V^2+V^{*2}\right>=2g_m^2\zeta {\rm e}^{-{2\pi\over g^2}\Lambda}.
\"
