,equation
0,"\begin{equation}
{\cal J}^I_{~J}=
\left(
\begin{array}{cc}
i\sigma_2 & 0 \\
0         & i\sigma_2 
\end{array}
\right) \ .
\"
1,"\begin{equation}
z^1={x^1+ix^2\over\sqrt{2}},~~z^2={x^3+ix^4\over\sqrt{2}},
\"
2,"\begin{equation}
{\cal J}_{IJ}=
\left(
\begin{array}{cc}
-i\sigma_2 & 0 \\
0         & i\sigma_2 
\end{array}
\right) \ .
\"
3,"\begin{equation}
\label{cij}
k_i^I{\cal J}_{IJ}k_j^J=ic_{ij} \ ,
\"
4,"\begin{equation}
\label{cijn}
c_{ij} = k_i\cdot\bar{k}_j-\bar{k}_i\cdot k_j \ ,
\"
5,"\begin{equation}
\widetilde{{\cal J}}^I_{~J}=
\left(
\begin{array}{cc}
i\sigma_2 & 0 \\
0         & -i\sigma_2
\end{array}
\right),\quad
\widetilde{{\cal J}}_{IJ}=\eta_{IK}\widetilde{{\cal J}}^K_{~J}=
\left(
\begin{array}{cc}
-i\sigma_2 & 0 \\
0         & -i\sigma_2
\end{array}
\right) \ .
\"
6,"\begin{equation}
{\widetilde {\cal J}}_{i\bar{j}}=-i{\bf 1},~~{\widetilde {\cal J}}_{\bar{i}j}=+i{\bf 1} \ .
\"
7,"\begin{equation}
\label{ctij}
{\widetilde c}_{ij}=-ik^I_i{\widetilde {\cal J}}_{IJ}k_j^J=-k_i^1\bar{k}_j^1-k_i^2\bar{k}_j^2
+\bar{k}_i^1k_j^1+\bar{k}_i^2k_j^2 \ .
\"
8,"\begin{equation}
{\cal J}^L_{IJ}={\cal J}^R_{IJ}={\cal J}_{IJ} \ ,
\"
9,"\begin{equation}
{\cal J}^L_{IJ}={\cal J}_{IJ},\quad {\cal J}^R_{IJ}=\widetilde{{\cal J}}_{IJ} \ .
\"
10,"\begin{equation}
D_{\pm}={\partial\over\partial\theta^{\pm}}+\theta^{\mp}\partial_z,
\quad
\bar{D}_{\pm}=-{\partial\over\partial\bar{\theta}^{\pm}}
              +\bar{\theta}^{\mp}\partial_{\bar{z}} \ ,
\"
11,"\begin{equation}
z^{\pm}=z\pm\theta^2,\quad
\bar{z}^{\pm}=\bar{z}\pm\bar{\theta}^2 \ ,
\"
12,"\begin{equation}
D_{\pm}z^{\mp}=0 \ .
\"
13,"\begin{equation}
D_+X=\bar{D}_+X=0 \ ,
\"
14,"\begin{equation}
D_-\bar{X}=\bar{D}_-\bar{X}=0 \ .
\"
15,"\begin{equation}
D_+{\widetilde X}=\bar{D}_-{\widetilde X}=0 \ ,
\"
16,"\begin{equation}
D_-\bar{{\widetilde X}}=\bar{D}_+\bar{{\widetilde X}}=0 \ .
\"
17,"\begin{equation}
%\theta^{\pm}\rightarrow e^{\mp i\alpha}\theta^{\pm},\quad
%\bar{\theta}^{\pm}\rightarrow e^{\pm i\alpha}\bar{\theta}^{\pm}.
%\"
18,"\begin{equation}
S^0_{\beta}=\int d^4xd^4\theta K_0(X^1,\bar{X}^1,X^2,\bar{X}^2) \ ,
\"
19,"\begin{equation}
K_0(X^1,\bar{X}^1,X^2,\bar{X}^2)=-X^1\bar{X}^1+X^2\bar{X}^2
~\sim -X^1\bar{X}^1+{1\over 2}(X^2+\bar{X}^2)^2 \ .
\label{k0;beta}
\"
20,"\begin{equation}
\label{khat}
S^0_{\alpha}=\int d^4xd^4\theta 
\widehat{K}_0(X^1,\bar{X}^{1},{\widetilde X}^2,\bar{\widetilde{X^2}}) \ ,
\"
21,"\begin{equation}
{\widetilde X}^2+\bar{\widetilde{X^2}}={\partial K_0\over\partial (X^2+\bar{X}^2)}
=X^2+\bar{X}^2 \ ,
\"
22,"\begin{equation}
%K(z^1,\bar{z}^{\bar 1},z^2+\bar{z}^{\bar 2})=-|z^1|^2
%+{1\over 2}(z^2+\bar{z}^{\bar 2})^2.
%\"
23,"\begin{equation}
\widehat{K}_0(X^1,\bar{X}^{1},{\widetilde X}^2,\bar{\widetilde{X^2}})
=K_0-(X^2+\bar{X}^{2})({\widetilde X}^2+\bar{\widetilde{X^2}})
=-X^1\bar{X}^1-{1\over 2}({\widetilde X}^2+\bar{\widetilde{X^2}})^2 \ .
\label{k0;alpha}
\"
24,"\begin{equation}
\label{lt}
\hat{g}_{1\bar{1}}=
{\partial^2\hat{K}_0\over \partial X^1\partial \bar{X}^1}=-1,
~~
\hat{g}_{2\bar{2}}=-{\partial^2\hat{K}_0\over \partial {\widetilde X}^2\partial \bar{\widetilde{X^2}}}
=+1 \ .
\"
25,"\begin{equation}
B_{1\bar{2}} = {\partial^2\hat{K}_0\over \partial X^1\partial
  \bar{\widetilde{X^2}}} = 0,~~
B_{2\bar{1}} = {\partial^2\hat{K}_0\over \partial {\widetilde X}^2\partial
  \bar{X}^1} = 0 \ ,
\"
26,"\begin{equation}
\label{dila}
\varphi = \frac{1}{2}\log \hat{g}_{2\bar{2}} = 0 \ .
\"
27,"\begin{equation}
V_{\beta}(k)=e^{i(\bar{k}^1 X^1+\bar{k}^2 X^2+k^1 \bar{X}^1+k^2 \bar{X}^2)} \ ,
\"
28,"\begin{equation}
V_{\alpha}(k)=e^{i(\bar{k}^1 X^1+\bar{k}^2 {\widetilde X}^2+k^1 \bar{X}^1+k^2 \bar{\widetilde{X^2}})} 
\ ,
\label{vertex;alpha}
\"
29,"\begin{equation}
V_L^{(-1,-1)}(z)=e^{ik\cdot x_L(z)},\quad
V_R^{(-1,-1)}(\bar{z})=e^{ik\cdot x_R(\bar{z})} \ ,
\"
30,"\begin{equation}
%G_L^{\pm}(z)={i\over 2}\left(
%\eta_{IJ}\pm i\cJ_{IJ}^L\right)\psi^I_L\partial X^J_L,\quad
%G_R^{\pm}(\bar{z})={i\over 2}\left(
%\eta_{IJ}\pm i\cJ_{IJ}^R\right)\psi^I_R\bar{\partial} X^J_R.
%\"
31,"\begin{equation}
x_L^I(z)x_L^J(w)\sim -\eta^{IJ}\log(z-w),~~
\psi_L^I(z)\psi_L^J(w)\sim -{\eta^{IJ}\over z-w} \ ,
\"
32,"\begin{equation}
G_L^{\pm}(z)V_L^{(-1,-1)}(0)\sim {1\over z}\left(
V_L^{(0,-1)}(0),\,V_L^{(-1,0)}(0)\right) \ ,
\"
33,"\begin{equation}
G_R^{\pm}(\bar{z})V_R^{(-1,-1)}(0)\sim {1\over \bar{z}}\left(
V_R^{(0,-1)}(0),\,V_R^{(-1,0)}(0)\right) \ ,
\"
34,"\begin{equation}
G_L^-(z)V_L^{(0,-1)}(0)-G_L^+(z)V_L^{(-1,0)}(0)\sim
{1\over z}\,V_L^{(0,0)}(0),
\"
35,"\begin{equation}
V_L^{(0,0)}(z)=\left( -k{\cal J}^L\partial x_L+
{1\over 2}\left(kJ^L_+\psi_L\right)\left(kJ^L_-\psi_L\right)\right)
e^{ik\cdot x_L} \ .
\"
36,"\begin{equation}
\Big\langle\exp\left(\int
  d^2zd^4\theta\,\phi(X^1,\bar{X^1},{\widetilde X}^2, \bar{\widetilde{X^2}} )\right)\Big\rangle \ ,
\"
37,"\begin{equation}
\phi(X^1,\bar{X^1},{\widetilde X}^2, \bar{\widetilde{X^2}})=\int d^4k \,\widetilde{\phi}(k)
 V_{\alpha}(k) ,
\"
38,"\begin{equation}
{\cal A}_3={\cal A}_3^L\,{\cal A}_3^R,
\"
39,"\begin{equation}
{\cal A}_3=c^L_{ij}\,c^R_{ij} \ ,
\"
