,equation
0,"\begin{equation}
\label{eq:action} S=\int\left[\frac{1}{2\kappa_{_6}^2}(R-2\Lambda)
+{\cal L}_{\matter}\right]\sqrt{-g}\,\dd^6 x,
\"
1,"\begin{equation}\label{eq:lag}
{\cal L}_{\matter} =
\frac{1}{2}g^{\si{AB}}\DD_{\si{A}}\Phi\left(\DD_{\si{B}}\Phi\right)^*
-V(\Phi)-\frac{1}{4}\F_{\si{AB}}\F^{\si{AB}},
\"
2,"\begin{equation}\label{eq:fab}
\F_{\si{AB}}=\partial_{\si{A}} C_{\si{B}} -\partial_{\si{B}}
C_{\si{A}},
\"
3,"\begin{equation}\label{eq:d}
\DD_{\si{A}}\equiv\partial_{\si{A}} -iqC_{\si{A}},
\"
4,"\begin{equation}\label{eq:V}
V(\Phi)=\frac{\lambda}{8}\left(\vert\Phi\vert^2-\eta^2\right)^2,
\"
5,"\begin{equation}\label{eq:metric}
\dd s^2=g_{\si{AB}} \dd x^{\si{A}} \dd x^{\si{B}} =
\ee^{\sigma(\rdim)}\eta_{\mu\nu} \dd x^\mu\dd x^\nu
-\dd\rdim^2-\rdim^2\ee^{\gamma(\rdim)}\dd\theta^2,
\"
6,"\begin{equation}\label{eq:ansatz}
\Phi= \varphi(\rdim)\ee^{i n\theta} = \eta f(\rdim)\ee^{i
n\theta},\qquad C_\theta= \displaystyle
\frac{1}{q}\left[n-Q(\rdim)\right]
\"
7,"\begin{equation}
\label{eq:tmunumatt}
T_{\si{AB}} \equiv 2{\delta {\cal L}_{\matter} \over \delta
g^{\si{AB}}} - g_{\si{AB}} {\cal L}_{\matter},
\"
8,"\begin{equation}
\label{eq:einstein}
G_{\si{AB}} + \Lambda g_{\si{AB}} + \kappa_{_6}^2 T_{\si{AB}} = 0,
\"
9,"\begin{equation}\label{eq:dimless1}
\radim\equiv\sqrt{\vert\Lambda\vert}\rdim,
\"
10,"\begin{equation}\label{eq:dimless2}
\alpha\equiv\frac{1}{2}\kappa_{_6}^2\eta^2,\qquad
\beta\equiv\frac{1}{4}\frac{\lambda\eta^2}{|\Lambda|},\qquad
\varepsilon\equiv\frac{q^2\eta^2}{|\Lambda|}.
\"
11,"\begin{equation}\label{eq:KGred}
\ddot f +\left(2\dot\sigma
+\frac{1}{2}\dot\gamma+\frac{1}{\radim}\right)\dot f =
\frac{Q^2}{\radim^2}f\hbox{e}^{-\gamma}+2\beta\left(f^2-1\right)f,
\"
12,"\begin{equation}\label{eq:max}
\nabla_{\si{A}}
\F^{\si{AB}}=-q^2C^2\vert\Phi\vert^2+\frac{i}{2}q\left(
\Phi\partial^{\si{B}}\Phi^*-\Phi^*\partial^{\si{B}}\Phi\right),
\"
13,"\begin{equation}\label{eq:maxred}
\ddot Q + \left(2\dot\sigma-\frac{1}{2}\dot\gamma-
\frac{1}{\radim}\right)\dot Q = \varepsilon f^2 Q.
\"
14,"\begin{equation}
s \equiv \dot{\sigma}, \qquad u\equiv \dot \gamma, \qquad v\equiv
\ee^{\gamma},
\"
15,"\begin{equation}
\label{eq:lmdefs}
l \equiv \frac{2}{\radim} + u, \qquad m \equiv \radim^2 v,
\"
16,"\begin{equation}
\label{eq:limhiggs}
f(0)=0,\qquad \lim_{\radim\to +\infty}f = 1.
\"
17,"\begin{equation}
\label{eq:limgauge}
 Q(0)=n,\qquad \dot Q(0)=w(0)=0, \qquad\lim_{\radim\to +\infty}Q = 0.
\"
18,"\begin{equation}
\label{eq:ricci}
R=-\left(\gamma'' + 4 \sigma'' + \frac{1}{2} \gamma'^2 + 5
\sigma'^2 + 2 \gamma ' \sigma' + \frac{2
\gamma'}{\rdim} + \frac{4 \sigma'}{\rdim}\right),
\"
19,"\begin{equation}
\label{eq:warp0}
u(0)=s(0)=0,
\"
20,"\begin{equation}
\label{eq:l0}
l(\radim) \sim \frac{2}{\radim}.
\"
21,"\begin{equation}
\label{eq:v0}
v_\zero\equiv\ee^{\gamma(0)},
\"
22,"\begin{equation}
w \sim w_\one \radim^{\kappaw}, \qquad Q \sim n +
\frac{w_\one}{1+\kappaw} \radim^{1+\kappaw},
\"
23,"\begin{equation}
\label{eq:f1}
f \sim f_\one \radim^{\kappaf},
\"
24,"\begin{equation}
s \sim s_\one \radim^{\kappas},
\"
25,"\begin{equation}
\label{eq:s1}
\kappas=1, \qquad s_\one=\frac{1}{2}\left(1 - \alpha \beta +
\frac{\alpha}{\varepsilon} \frac{w_\one^2}{v_\zero} \right).
\"
26,"\begin{equation}
\alpha \kappaf^2 f_\one^2 \radim^{2 \kappaf-2}=2 s_\one +\left(\alpha
\beta -1\right) - \frac{\alpha}{\varepsilon} \frac{w_\one^2}{v_\zero} + 
\alpha \frac{f_\one^2 n^2}{v_\zero} \radim^{2 \kappaf -2}.
\"
27,"\begin{equation}
\label{eq:powerf}
\kappaf=\frac{n}{\sqrt{v_\zero}}.
\"
28,"\begin{equation}
\label{eq:v0cond}
v_\zero \le n^2.
\"
29,"\begin{equation}
\label{eq:sinf}
\lim_{\radim \to +\infty} \dot{s} =\lim_{\radim \to +\infty} \dot{u} =
0.
\"
30,"\begin{equation}
\label{eq:warpF}
\lfx^2 = \sfx^2 = -\frac{2}{5} \frac{\Lambda}{|\Lambda|}.
\"
31,"\begin{equation}
\label{eq:mF}
\lim_{\radim \to + \infty} m \propto \ee^{-\sqrt{2/5} \radim},
\"
32,"\begin{equation}
\ell=\frac{3}{4} \sqrt{2\over5}\left(\sqrt{\frac{40}{9}
\varepsilon +1} - 1 \right).
\"
33,"\begin{equation}
\label{eq:epsilonmin}
2 \ell > \sqrt{2\over 5} \quad \Longleftrightarrow \quad \varepsilon >
\frac{2}{5}.
\"
34,"\begin{equation}
\dd s^2_{_5} = \ee^{\sigma (y)} \eta_{\mu\nu} \dd x^\mu \dd x^\nu -\dd
y^2,
\"
35,"\begin{equation}
S_{_5}^2 +\dot S_{_5}={2\over 3},
\label{5Dmunu}
\"
36,"\begin{equation}
S_{_5} = c_{_5} \times {A_{_5} \ee^{c_{_5} \radim} -
\ee^{-c_{_5} \radim} \over {A_{_5} \ee^{c_{_5} \radim} + \ee^{-c_{_5}
\radim}}},
\label{sol5}
\"
37,"\begin{equation}
\lim_{\radim\to\pm\infty} S_{_5}(\radim) = \pm \sqrt{2\over 3}, \qquad
\forall A_{_5} \in \setR^*.
\label{inf5}
\"
38,"\begin{equation}
\dot s+{5\over 4} s^2 ={1\over 2},
\label{s6}
\"
