,equation
0,"\begin{equation}
\mathcal{H}\Psi =E\Psi  \label{eq1}
\"
1,"\begin{equation}
\mathcal{H}=c\alpha p+\beta mc^{2}+\mathcal{V}  \label{eq1a}
\"
2,"\begin{equation}
\mathcal{V}=1V_{t}+\beta V_{s}+\alpha V_{e}+\beta \gamma ^{5}V_{p}
\label{eq2}
\"
3,"\begin{equation}
\psi =\exp \left( \frac{i}{\hbar }\Lambda \right) \Psi  \label{eq5}
\"
4,"\begin{equation}
\Lambda (x)=\int^{x}dx^{\prime }\frac{V_{e}(x^{\prime })}{c}  \label{eq6}
\"
5,"\begin{equation}
\left( p+\frac{V_{e}}{c}\right) \Psi =\exp \left( \frac{i}{\hbar }\Lambda
\right) p\psi  \label{eq7}
\"
6,"\begin{equation}
H\psi =E\psi  \label{eq7a}
\"
7,"\begin{equation}
H=\sigma _{1}cp+\sigma _{2}V_{p}+\sigma _{3}\left( mc^{2}+V_{s}\right)
+1V_{t}  \label{eq8}
\"
8,"\begin{equation}
\psi =\left( 
\begin{array}{c}
\phi \\ 
\chi
\end{array}
\right)  \label{eq8a}
\"
9,"\begin{equation}
\chi =\frac{p}{2mc}\phi  \label{eq8c}
\"
10,"\begin{equation}
\left( -\frac{\hbar ^{2}}{2m}\frac{d^{2}}{dx^{2}}+V_{t}+V_{s}\right) \phi
=\left( E-mc^{2}\right) \phi  \label{eq8d}
\"
11,"\begin{equation}
y^{\prime \prime }(z)-\left( \frac{z^{2}}{4}+a\right) y(z)=0,  \label{eq9}
\"
12,"\begin{equation}
\frac{C^{\left( +\right) }}{D^{\left( +\right) }}=\frac{C^{\left( -\right) }%
}{D^{\left( -\right) }}\left[ \frac{D_{\nu +1}\left( 0\right) }{D_{\nu
}\left( 0\right) }\right] ^{2}  \label{22b}
\"
13,"\begin{equation}
D_{\nu +1}^{2}\left( 0\right) =\pm \left( \nu +1\right) D_{\nu }^{2}\left(
0\right)  \label{eq23}
\"
14,"\begin{equation}
\frac{d}{d\eta }D_{\nu }(\eta )\left| _{\eta =0}\right. =\pm \sqrt{\pm
\left( \nu +1\right) }D_{\nu }\left( 0\right)  \label{eq24}
\"
15,"\begin{equation}
E=\pm \sqrt{m^{2}c^{4}+2\hbar c\lambda \left( \nu +1\right) }  \label{eq25}
\"
16,"\begin{equation}
\mathcal{H}\Psi =E\Psi  \label{eq1}
\"
17,"\begin{equation}
\mathcal{H}=c\alpha p+\beta mc^{2}+\mathcal{V}  \label{eq1a}
\"
18,"\begin{equation}
\mathcal{V}=1V_{t}+\beta V_{s}+\alpha V_{e}+\beta \gamma ^{5}V_{p}
\label{eq2}
\"
19,"\begin{equation}
\psi =\exp \left( \frac{i}{\hbar }\Lambda \right) \Psi  \label{eq5}
\"
20,"\begin{equation}
\Lambda (x)=\int^{x}dx^{\prime }\frac{V_{e}(x^{\prime })}{c}  \label{eq6}
\"
21,"\begin{equation}
\left( p+\frac{V_{e}}{c}\right) \Psi =\exp \left( \frac{i}{\hbar }\Lambda
\right) p\psi  \label{eq7}
\"
22,"\begin{equation}
H\psi =E\psi  \label{eq7a}
\"
23,"\begin{equation}
H=\sigma _{1}cp+\sigma _{2}V_{p}+\sigma _{3}\left( mc^{2}+V_{s}\right)
+1V_{t}  \label{eq8}
\"
24,"\begin{equation}
\psi =\left( 
\begin{array}{c}
\phi \\ 
\chi
\end{array}
\right)  \label{eq8a}
\"
25,"\begin{equation}
\chi =\frac{p}{2mc}\phi  \label{eq8c}
\"
26,"\begin{equation}
\left( -\frac{\hbar ^{2}}{2m}\frac{d^{2}}{dx^{2}}+V_{t}+V_{s}\right) \phi
=\left( E-mc^{2}\right) \phi  \label{eq8d}
\"
27,"\begin{equation}
y^{\prime \prime }(z)-\left( \frac{z^{2}}{4}+a\right) y(z)=0,  \label{eq9}
\"
28,"\begin{equation}
\frac{C^{\left( +\right) }}{D^{\left( +\right) }}=\frac{C^{\left( -\right) }%
}{D^{\left( -\right) }}\left[ \frac{D_{\nu +1}\left( 0\right) }{D_{\nu
}\left( 0\right) }\right] ^{2}  \label{22b}
\"
29,"\begin{equation}
D_{\nu +1}^{2}\left( 0\right) =\pm \left( \nu +1\right) D_{\nu }^{2}\left(
0\right)  \label{eq23}
\"
30,"\begin{equation}
\frac{d}{d\eta }D_{\nu }(\eta )\left| _{\eta =0}\right. =\pm \sqrt{\pm
\left( \nu +1\right) }D_{\nu }\left( 0\right)  \label{eq24}
\"
31,"\begin{equation}
E=\pm \sqrt{m^{2}c^{4}+2\hbar c\lambda \left( \nu +1\right) }  \label{eq25}
\"
