,equation
0,"\begin{equation}
\gamma_I \qquad (I=1,2...9)
\"
1,"\begin{equation}
\Psi=C\bar \Psi^T
\"
2,"\begin{equation}
\epsilon(t) = e^{-\frac{\mu}{12}\gamma_{567}t} \epsilon_0 , \label{time}
\"
3,"\begin{equation}
[X^a,X^b]=-\frac{i\mu}{3}\epsilon^{abc}X^c ,
\"
4,"\begin{equation} 
t\rightarrow -i\tau 
\"
5,"\begin{equation}
[d\Psi][d\bar\chi].
\"
6,"\begin{equation}
[d\Psi].
\"
7,"\begin{equation} 
\pm D_\tau X^a=
\frac{\mu}{3} X^a-i\epsilon^{abc}X^bX^c \label{BPS} 
\"
8,"\begin{equation} 
\delta \Psi = \left(
iD_\tau X_a \gamma_a  -\frac{i}{2} [X_a,X_b]\gamma_{ab} +
\frac{\mu}{3}\sum_{a=5,6,7} X_a\gamma_a \gamma_{567} \right)
\epsilon 
\"
9,"\begin{equation} 
\gamma_{ab}=\gamma_c\gamma_{567}\epsilon^{abc},
\"
10,"\begin{equation} 
\delta \Psi = i\left( D_\tau X_a \gamma_a -
\left(\frac{\mu}{3} X_a-i\epsilon^{abc}X^bX^c \right)\gamma_a
(i\gamma_{567}) \right) \epsilon =0 ,
\"
11,"\begin{equation}
i\gamma_{567}\epsilon_0=\pm\epsilon_0 ,
\"
12,"\begin{equation} 
X^a=-\frac{\mu}{3}f(\tau)J_-^a ,
\"
13,"\begin{equation}
\label{ode} 
\frac{d}{d\tau}f=-\frac{\mu}{3}\left(f-f^2\right),
\"
14,"\begin{equation}
f(\tau)=\frac{1}{1+\exp(\mu (\tau-s)/3)} 
\"
15,"\begin{equation} S_E=\frac{1}{6}\left(\frac{\mu}{3}\right)^3\Tr J^a_-J^a_- .
\"
16,"\begin{equation} 
S_E=\frac{1}{6}\left(\frac{\mu}{3}\right)^3\sum_p
\frac{n_p(n_p-1)^2}{4} .
\"
17,\begin{equation} e^{-S_E} . \
18,"\begin{equation}
D_\tau X^a ,
\"
19,"\begin{equation}
\pm \frac{d}{d\tau} V^a=
\frac{\mu}{3} V^a-i\epsilon^{abc}[X^b,V^c] \label{zero}
\"
20,"\begin{equation} 
- \frac{d}{d\tau} V^a= \frac{\mu}{3}
\left(V^a+f(\tau)i\epsilon^{abc}[J^b_-,V^c]\right)  .
\"
21,"\begin{equation}
K\equiv \sum_{b=5,6,7}T^b\otimes (J^b_-\otimes 1 + 1\otimes J_-^b) .
\"
22,"\begin{equation}
[(N-1)/2]\otimes[(N-1)/2]=[0]\oplus[1]\oplus\cdots\oplus[N-2]\oplus[N-1] ,
\"
23,"\begin{equation} 
[1]\otimes
[j]=[j-1]\oplus[j]\oplus[j+1] .
\"
24,"\begin{equation}
X^a(\tau)\rightarrow gX^a(\tau) g^\dagger .
\"
25,"\begin{equation} 
\psi_0 = i\left( D_\tau X_a \gamma_a
\pm \left(\frac{\mu}{3} X_a-i\epsilon^{abc}X^bX^c \right)\gamma_a
\right) \epsilon'=2i \left(D_\tau X_a \gamma_a\right) \epsilon' ,
\"
26,"\begin{equation}
i\gamma_{567}\epsilon_0'=\mp\epsilon_0' 
\"
27,"\begin{equation}
D_\tau\Psi +\frac{\mu}{4} (i\gamma_{567})\Psi
+ \gamma_a[X^a, \Psi ] 
=0.
\"
28,"\begin{equation}
-\frac{\mu}{3}f(\tau)\gamma^a[J_-^a,\Psi]  ,
\"
29,"\begin{equation} 
\tilde K\equiv -\gamma^a\otimes (J_-^a\oplus 1+1\oplus J_-^a) .
\"
30,"\begin{equation}
\gamma^a=\sigma^a\otimes\Gamma ,
\"
31,"\begin{equation}
\tilde K\equiv \sigma^a\otimes (J_-^a\oplus 1+1\oplus J_-^a) ,
\"
32,"\begin{equation}
[(N-1)/2]\otimes[(N-1)/2]=[0]\oplus[1]\oplus\cdots\oplus[N-2]\oplus[N-1]
\"
33,"\begin{equation}
[1/2]\otimes [j]=[j-1/2]\oplus [j+1/2] 
\"
34,"\begin{equation}
iD_\tau X^a\gamma^a e^{(\mu/12)\tau}\epsilon_0'
\"
