,equation
0,"\begin{equation}
S(\theta )=f(\theta )\prod\limits_{k=0}^{\infty }\prod\limits_{i=1}^{p}\frac{%
\Gamma (\theta +k\alpha +x_{i})}{\Gamma (\theta +k\alpha +y_{i})}\qquad
\quad \text{for }\sum\limits_{i=1}^{p}x_{i}=\sum\limits_{i=1}^{p}y_{i}~.
\label{gen}
\"
1,"\begin{equation}
q=\exp (i\pi \tau ),\qquad \hat{q}=\exp (-i\pi /\tau ),\qquad \tau
=iK_{1-\ell }/K_{\ell }~~.  \label{q}
\"
2,"\begin{equation}
\lim_{\ell \rightarrow 0}K_{\ell }=\lim_{\ell \rightarrow 1}K_{1-\ell }=\pi
/2\qquad \text{and\qquad\ }\lim_{\ell \rightarrow 0}K_{1-\ell }=\lim_{\ell
\rightarrow 1}K_{\ell }\rightarrow \infty ~,  \label{kk}
\"
3,"\begin{equation}
\lim_{\ell \rightarrow 0}\equiv \lim_{\hat{q}\rightarrow 1}\qquad \text{%
and\qquad }\lim_{\ell \rightarrow 1}\equiv \lim_{q\rightarrow 1}~.
\"
4,"\begin{equation}
\lbrack n]_{\hat{q}}:=\frac{\hat{q}^{n}-\hat{q}^{-n}}{\hat{q}-\hat{q}^{-1}}%
.\qquad \quad
\"
5,"\begin{equation}
\Gamma _{\hat{q}}(x+1):=\prod\limits_{n=1}^{\infty }\frac{[1+n]_{\hat{q}%
}^{x}[n]_{\hat{q}}}{[x+n]_{\hat{q}}[n]_{\hat{q}}^{x}}~.\qquad  \label{gq}
\"
6,"\begin{equation}
\lim_{\ell \rightarrow 0}\Gamma _{\hat{q}}(x+1)=\lim_{\hat{q}\rightarrow
1}\Gamma _{\hat{q}}(x+1)=\prod\limits_{n=1}^{\infty }\frac{n}{n+x}\left( 
\frac{1+n}{n}\right) ^{x}=\Gamma (x+1)~.\qquad  \label{gqn}
\"
7,"\begin{equation}
\frac{\hat{q}^{(x+\tau /2-1/2)^{2}}}{\hat{q}^{(y+\tau /2-1/2)^{2}}}\frac{%
\Gamma _{\hat{q}}(y)\Gamma _{\hat{q}}(1-y)}{\Gamma _{\hat{q}}(x)\Gamma _{%
\hat{q}}(1-x)}=\frac{\Gamma _{q}(-y/\tau )\Gamma _{q}(1+y/\tau )}{\Gamma
_{q}(-x/\tau )\Gamma _{q}(1+x/\tau )}~.
\"
8,"\begin{equation}
\Gamma _{\hat{q}}(x+1)=\hat{q}^{x-1}[x]_{\hat{q}}\Gamma _{\hat{q}}(x)~.
\label{11}
\"
9,"\begin{equation}
\lim_{\theta \rightarrow \theta _{\Gamma ,p}^{nm}=m\tau -n}\Gamma _{\hat{q}%
}(\theta +1)\rightarrow \infty \qquad \quad \text{for~~}~m\in \mathbb{Z}%
,n\in \mathbb{N}\mathbf{~.}  \label{pG}
\"
10,"\begin{equation}
\sigma _{i,n}\left( x\right) =x-\left( x\cdot \alpha _{i}\right) \alpha
_{i}+n\check{\alpha}_{i}~,  \label{affin}
\"
11,"\begin{equation}
\hat{W}\left( \mathbf{g}\right) =W\left( \mathbf{g}\right) \otimes \mathbf{%
\check{T}~,}
\"
12,"\begin{equation}
\sigma _{n}\left( x\right) =n\alpha -x~.
\"
13,"\begin{equation}
\sigma _{1}\left( x\right) =\alpha -x\qquad \hbox{and\qquad }\sigma
_{0}=-x\quad ,
\"
14,"\begin{equation}
\sigma :=\sigma _{1}\sigma _{0}
\"
15,"\begin{equation}
\sigma ^{n}\left( x\right) =x+n\alpha \quad .
\"
16,"\begin{equation}
\sigma _{0}f\left( \theta \right) =f\left( -\theta \right) ,\qquad \sigma
_{1}f\left( \theta \right) =f\left( i\pi -\theta \right) ~.
\"
17,"\begin{equation}
\sigma ^{n}f\left( \theta \right) =f\left( \theta +ni\pi \right) ~.
\"
18,"\begin{equation}
\lambda =-\pi /K_{\ell }\nu \qquad \text{and\qquad }\hat{\theta}=i\theta
/2K_{\ell }\nu .
\"
19,"\begin{equation}
\kappa =\frac{\Gamma _{\hat{q}}[-\frac{\tau }{2}]\Gamma _{\hat{q}}[1+\frac{%
\tau }{2}]}{\Gamma _{\hat{q}}[-\frac{\lambda }{2}]\Gamma _{\hat{q}}[1+\frac{%
\lambda }{2}]}\quad \quad \text{and\quad \quad }\rho _{i,j}(\theta )=\frac{%
\rho _{n,i}(\theta )}{\rho _{d,j}(\theta )}~,
\"
20,"\begin{equation}
F_{\text{min}}(\theta +i\pi )=F_{\text{min}}(i\pi -\theta )\qquad \text{%
and\qquad }F_{\text{min}}(\theta )=F_{\text{min}}(-\theta )S(\theta )~.
\label{Wat}
\"
