,equation
0,"\begin{equation} \label{superpotential-W}
W= W(\Phi)+ \sqrt{2} \widetilde{{\cal Q}}^a_i \Phi^b_a {\cal Q}_b^i+
\sqrt{2} \widetilde{{\cal Q}}^a_i m^i_j {\cal Q}^j_a,
\"
1,"\begin{equation} \label{W-Phi}
W(\Phi)=\sum_{j=1}^{p+1} u_j =\sum_{j=1}^{p+1} {\Tr(\Phi^j) \over j}.
\"
2,"\begin{equation} \label{mass}
m={\mathrm {diag}}[ m_1 I_{M_1},m_2 I_{M_2}, ...,m_k I_{M_k}], ~~~~\sum_{i=1}^k M_i=N_f, 
\"
3,"\begin{equation}  \label{Phi-form}
\Phi=[\lambda_1 I_{N_1}, \lambda_2 I_{N_2},...., \lambda_s 
I_{N_s}],~~~
\sum_{i=1}^s N_i=N.
\"
4,"\begin{equation}  \label{Q-block}
{\cal Q}=\left[  \begin{array}{cccc}  
Q_1 & 0 & 0 & 0 \\   0 & Q_2 & 0 & 0 \\ 0 & 0 & Q_h & 0 \\
0 & 0 & 0 & 0  
\end{array}  \right],~~~~~~^t\widetilde{Q}=\left[  \begin{array}{cccc}  
~^t\widetilde{Q}_1 & 0 & 0 & 0 \\   
0 & ~^t\widetilde{Q}_2 & 0 & 0 \\ 
0 & 0 & ~^t\widetilde{Q}_h & 0 \\
0 & 0 & 0 & 0  
\end{array}  \right],
\"
5,"\begin{equation} \label{reduced-D}
0 = Q_u Q_u^\dagger - \widetilde{Q}^\dagger_u \widetilde{Q}_u,~~~~u=1,...,h
\"
6,"\begin{equation} \label{r-region}
r_u \leq {\mathrm{min}}({M_u \over 2} , N_u).
\"
7,"\begin{equation}  \label{r-th-M}
M_i^j= \widetilde{Q}_i^a Q_a^j=\left[ \begin{array}{ccc}
(PK)_{r\times r}  & ~~(\widetilde{K}^t K)_{r\times r}~~ & 0_{r\times (M_u-2r)} \\
0_{r\times r}~~  & 0_{r\times r}~~ & 0_{r\times (M_u-2r)} \\
0_{{(M_u-2r)} \times r}  & 0_{(M_{u}-2r) \times r}~~ & 0_{{(M_u-2r)\times (M_u-2r)}} \\
\end{array} \right].
\"
8,"\begin{equation} \label{w-mass}
W={\mu } \Tr(\Phi^2) + \sqrt{2} \widetilde{Q}^a_i \Phi^b_a Q_{b}^i.
\"
9,"\begin{equation} \label{integrate-Phi}
W=-{1\over 2\mu} \Tr(M^2),~~~~M_i^j=\widetilde{Q}^a_i Q_{a}^j,
\"
10,"\begin{equation}
W=-{1\over 2\mu} (\widetilde{Q}_i Q^i)^2. 
\"
11,"\begin{equation}
\label{Quantum-1}
W=-{1\over 2\mu} \Tr(M^2) +(N_i-M_i) \Lambda_1^{ 3N_i-M_i \over N_i-M_i}
(\det(M))^{-{1\over N_i-M_i}},
\"
12,"\begin{equation}
-{1\over \mu} M - \Lambda_1^{ 3N_i-M_i \over N_i-M_i}(\det(M))^{-{1\over N_i-M_i}}
M^{-1}=0,
\"
13,"\begin{equation}
M^2=-\mu ({\Lambda^{N_i} \over \det (M)})^{1\over N_i-M_i}.
\label{M-eq}
\"
14,"\begin{equation} \label{alpha-1}
\alpha_1= (-)^{M_i-r\over 2N_i- M_i} \mu \Lambda.
\"
15,"\begin{equation} \label{Quantum-2}
W=-{1\over 2\mu} \Tr(M^2)+X (\det(M)-B\widetilde{B}-\Lambda_1^{2N_i}).
\"
16,"\begin{equation}
\alpha_1=(-)^{M_i-r \over M_i} \mu \Lambda, 
\"
17,"\begin{equation}
W=-{1\over 2\mu} \Tr(M^2)+{1\over \lambda} \widetilde{q} M q +(N_i-M_i)({\Lambda_1^{3N_i-M_i} 
\over \det(M)})^{1\over N_i-M_i}.
\"
18,"\begin{equation}
\label{counting}
\#~~of~~vacua=\left\{  \begin{array}{ll} 
1, & ~~~~~r=N_i-1, \\
1, &  ~~~~~r=M_i-N_i, N_i~~(\mathrm{baryonic}),  \\
2N_i-M_i,& ~~~~~r\geq M_i-N_i, \\
N_i-r,&  ~~~~~r< M_i-N_i. \\
\end{array}
\right.
\"
19,"\begin{equation} \label{effect-r-th}
\begin{array}{cccccccccccc}
 &  SU(r) & \times  &  U(1)_0 & \times  &  U(1)_1 & \times & \cdots & \times
& U(1)_{N_i-r-1} & \times & U(1)_B \\
 M_i\times q &  {\bf r} &   &  1 &   &  0 &  & \cdots & 
& 0 & & 0  \\
 e_1 &  {\bf 1} &   & 0 &   &  1 &  & \cdots & 
& 0 & & 0  \\
 \vdots &  \vdots &   & \vdots &   &  \vdots &  & \ddots & 
& \vdots & & \vdots \\
 e_{N_i-r-1} &  {\bf 1} &   & 0 &   &  0 &  & \cdots & 
& 1 & & 0  \\
\end{array}
\"
20,"\begin{equation}
0=\psi_k e_k= \psi_k\widetilde{e}_k=\sqrt{2}e_k\widetilde{e}_k+\mu 
\Lambda x_k=\psi_B.
\"
21,"\begin{equation} \label{effect-bary-th}
\begin{array}{cccccccccccc}
 &  SU(r) & \times  &  U(1)_1 & \times  &  U(1)_2 & \times & \cdots & \times
& U(1)_{N_i-r} & \times & U(1)_B \\
 M_i\times q &  {\bf r} &   & 1/r &   &  1/r &  & \cdots & 
& 1/r & & -N_i/r  \\
 e_1 &  {\bf 1} &   & -1 &   &  0 &  & \cdots & 
& 0 & & 0  \\
 \vdots &  \vdots &   & \vdots &   &  \vdots &  & \ddots & 
& \vdots & & \vdots \\
e_{N_i-r} &  {\bf 1} &   & 0 &   &  0 &  & \cdots & 
& -1 & & 0  \\
\end{array}
\"
