,equation
0,"\begin{equation}
\label{1}
S = \int d^dx \left( \frac{1}{2} {\cal O}^n \phi {\cal O}^n \phi - {\overline{c}} {\cal O}^n c
\right), 
\"
1,"\begin{equation}
\label{2}
\delta \phi = c, \quad \delta c = 0, \quad \delta {\overline{c}} = {\cal O}^n 
\phi. 
\"
2,"\begin{equation}
\label{3}
S = \int d^dx \left( b {\cal O}^n \phi - \frac{1}{2} b^2 - {\overline{c}} {\cal O}^n c
\right).
\"
3,"\begin{equation}
\label{4}
\delta \phi = c, \quad \delta c = 0, \quad \delta {\overline{c}} = b, \quad
\delta b = 0,
\"
4,"\begin{equation}
\label{5}
S =  \int d^dx \delta \left[ {\overline{c}} ( {\cal O}^n \phi - \frac{1}{2} b ) \right],
\"
5,"\begin{equation}
\label{6}
S = \int d^dx \delta \left[ {\overline{c}} ( {\cal O}^n \phi - \frac{1}{2} b - U )
\right],
\"
6,"\begin{equation}
\label{7}
S = \int d^dx \left[ \frac{1}{2} ({\cal O}^n \phi)^2 + \frac{1}{2} U^2 + 
U {\cal O}^n \phi - {\overline{c}} \left( {\cal O}^n c + U^\prime  c
\right) \right].
\"
7,"\begin{equation}
\label{8} 
[ \phi, \dot{b} ] = [ b, \dot{\phi} ] = - i, 
\"
8,"\begin{equation}
\label{11}
H = m ( 2 b^\dagger b - i b^\dagger a + i a^\dagger b ),
\"
9,"\begin{equation}
\label{12}
H = m (\tilde{a}^\dagger \tilde{a} - \tilde{b}^\dagger \tilde{b} ),
\"
10,"\begin{equation}
\label{10}
[a, a^\dagger] = -1, \quad [a, b^\dagger ] = i,
\"
11,"\begin{equation}
\label{13}
[ \hat{a}, \hat{a}^\dagger ] = - [ \hat{b}, \hat{b}^\dagger ]
= 1,
\"
12,"\begin{equation}
\label{16}
\{c, {\overline{c}}^\dagger\} = - \{ {\overline{c}}, c^\dagger \} = 1.
\"
13,"\begin{equation}
\label{17}
\delta a = c, \quad \delta c = 0, \quad \delta {\overline{c}} = - i b, \quad
\delta b = 0.
\"
14,"\begin{equation}
\label{20}
S = \int d^dx \, Tr \, \delta \left[ {\overline{c}}^\mu ( E_\mu - \frac{1}{2} b_\mu )
  \right],
\"
15,"\begin{equation}
\label{21}
\delta A_\mu = c_\mu, \quad \delta c_\mu = 0, \quad \delta {\overline{c}}_\mu =
b_\mu, \quad \delta b_\mu = 0.
\"
16,"\begin{equation}
\label{22}
E_\mu = D^\nu F_{\nu\mu} + \frac{1}{2\xi} \partial_\mu \partial^\nu
A_\nu.
\"
17,"\begin{equation}
E_\mu = \frac{1}{m} D^\nu F_{\nu\mu} + \frac{m}{2} A_\mu,
\"
18,"\begin{equation}
\label{23a}
S = \int d^d x \delta \left[ {\overline{c}}^{\mu\nu} ( E_{\mu\nu} - \frac{1}{2}
 b_{\mu\nu} ) \right],
\"
19,"\begin{equation}
\label{23b}
\delta g_{\mu\nu} = c_{\mu\nu}, \quad \delta c_{\mu\nu} = 0, \quad
 \delta {\overline{c}}^{\mu\nu} = b^{\mu\nu}, \quad \delta b^{\mu\nu} = 0.
\"
20,"\begin{equation}
\label{24}
E_{\mu\nu} = g^{1/4} \left( c_1 R_{\mu\nu} + c_2 g_{\mu\nu} R + c_3
g_{\mu\nu} + \dots \right),
\"
21,"\begin{equation}
\label{24a}
S_{gr} = \int d^dx \, \sqrt{-g} \left[ \gamma R - \Lambda + \alpha R^2
  + \beta R^{\mu\nu} R_{\mu\nu} \right], 
\"
22,"\begin{equation}
\label{27}
S = \int d^dx \left[ \frac{1}{2} (\Box + m_1^2) \phi (\Box + m_2^2) \phi - {\overline{c}}
(\Box + m_1^2) c \right],
\"
23,"\begin{equation}
\label{1}
S = \int d^dx \left( \frac{1}{2} {\cal O}^n \phi {\cal O}^n \phi - {\overline{c}} {\cal O}^n c
\right), 
\"
24,"\begin{equation}
\label{2}
\delta \phi = c, \quad \delta c = 0, \quad \delta {\overline{c}} = {\cal O}^n 
\phi. 
\"
