,equation
0,"\begin{equation}\label{NSVZ_Beta}
\beta(\alpha) = \frac{\alpha^2}{\pi}\Big(1-\gamma(\alpha)\Big),
\"
1,"\begin{equation}\label{Beta_Definition}
\beta(\alpha) = \frac{d}{d\ln\mu}\Bigg(\frac{e^2}{4\pi}\Bigg).
\"
2,"\begin{equation}\label{SQED_Action}
S_0 = \frac{1}{4 e^2} \mbox{Re}\int d^4x\,d^2\theta\,W_a C^{ab} W_b
+ \frac{1}{4}\int d^4x\, d^4\theta\,
\Big(\phi^* e^{2V}\phi +\tilde\phi^*
e^{-2V}\tilde\phi\Big).
\"
3,"\begin{equation}\label{Psi_Definition}
\Psi = \frac{1}{\sqrt{2}}\Big((1+\gamma_5)\psi+(1-\gamma_5)\tilde\psi\Big).
\"
4,"\begin{equation}
W_a = \frac{1}{16} \bar D (1-\gamma_5) D\Big[(1+\gamma_5)D_a V\Big],
\"
5,"\begin{equation}
D = \frac{\partial}{\partial\bar\theta} - i\gamma^\mu\theta\,\partial_\mu
\"
6,"\begin{equation}
S_{gf} = - \frac{1}{64 e^2}\int d^4x\,d^4\theta\,
\Bigg(V D^2 \bar D^2
\Big(1 + \frac{\partial^{2n}}{\Lambda^{2n}}\Big) V
+ V \bar D^2 D^2
\Big(1+ \frac{\partial^{2n}}{\Lambda^{2n}}\Big) V\Bigg),
\"
7,"\begin{equation}
D^2 \equiv \frac{1}{2} \bar D (1+\gamma_5)D;\qquad
\bar D^2 \equiv \frac{1}{2}\bar D (1-\gamma_5) D.
\"
8,"\begin{equation}
S_{gauge} + S_{gf} = \frac{1}{4 e^2}\int d^4x\,d^4\theta\,
V\partial^2 \Big(1+ \frac{\partial^{2n}}{\Lambda^{2n}}\Big) V.
\"
9,"\begin{equation}\label{Degree_Of_Divergence}
\omega_\Lambda = 2 - 2n (L-1) - E_\phi (n+1),
\"
10,"\begin{equation}
V \to V - \frac{1}{2}(A+A^+);
\qquad \phi\to e^{A}\phi;\qquad \tilde\phi\to e^{-A} \tilde\phi,
\"
11,"\begin{equation}
\sum\limits_i c_i = 1;\qquad \sum\limits_i c_i M_i^2 = 0.
\"
12,"\begin{equation}\label{W}
W = - i\ln Z,
\"
13,"\begin{equation}\label{Gamma}
\Gamma = W - \int d^4x\,d^4\theta\,J V
- \int d^4x\,d^2\theta\, \Big(j\,\phi + \tilde j\,\tilde\phi \Big)
- \int d^4x\,d^2\bar\theta\,
\Big(j^*\phi^* + \tilde j^* \tilde\phi^* \Big),
\"
14,"\begin{equation}
V = \frac{\delta W}{\delta J};\qquad
\phi = \frac{\delta W}{\delta j};\qquad
\tilde\phi = \frac{\delta W}{\delta\tilde j}.
\"
15,"\begin{equation}\label{Beta_Gamma_Definition}
\beta = \frac{d}{d\ln\mu}\Bigg(\frac{e^2}{4\pi}\Bigg);
\qquad\quad
\gamma = \frac{d\ln Z}{d\ln\mu}.
\"
16,"\begin{equation}\label{Bare_Coupling_Constant}
\frac{1}{e_0^2} = \frac{1}{e^2} Z_3(\Lambda/\mu),
\"
17,"\begin{equation}
\Pi_{1/2} \equiv - \frac{1}{16 \partial^2} D^a \bar D^2 C_{ab} D^b.
\"
18,"\begin{equation}\label{GL_Function}
\tilde\beta\Big(d(\alpha,x)\Big) \equiv
- x\frac{\partial}{\partial x} d(\alpha,x).
\"
19,"\begin{equation}
0 = \tilde\beta\Big(d(\alpha,x)\Big)
- \beta(\alpha) \frac{\partial}{\partial\alpha} d(\alpha,x).
\"
20,"\begin{equation}\label{GL_And_Beta}
\tilde\beta(\tilde\alpha) = \beta(\alpha)\frac{d\tilde\alpha}{d\alpha},
\"
21,"\begin{equation}
\prod\limits_{E}
\int \frac{d^4p_{{}_{E_V}}}{(2\pi)^4} V(p_{{}_{E_V}})
\int \frac{d^4p_{{}_{E_\phi}}}{(2\pi)^4} \phi(p_{{}_{E_\phi}})
\cdot \ldots\cdot
(2\pi)^4 \delta\Big(\sum\limits_{E} p_{{}_E}\Big),
\"
22,"\begin{equation}
\frac{8e^2}{(k^2+i0) \Big(1+(-1)^n k^{2n}/\Lambda^{2n}\Big)} \,
\delta^4(\theta_1-\theta_2).
\"
23,"\begin{equation}
-\frac{1}{16 (k^2+i0)}\bar D^2 D^2 \delta^4(\theta_1-\theta_2).
\"
24,"\begin{equation}
- \frac{1}{16(k^2-M_i^2+i0)}\, \bar D^2 D^2 \delta^4(\theta_1-\theta_2),
\"
25,"\begin{equation}
\frac{M_i}{4(k^2-M_i^2+i0)}\,\bar D^2 \delta^4(\theta_1-\theta_2)
\quad\mbox{and}\quad
\frac{M_i}{4(k^2-M_i^2+i0)}\, D^2 \delta^4(\theta_1-\theta_2)
\"
26,"\begin{equation}
\int \frac{d^4p}{(2\pi)^4}\,d^4\theta\,V(p,\theta)\,V(-p,\theta).
\"
27,"\begin{equation}\label{Delta_GammaV}
- \ln Z\,\frac{1}{16\pi^2}\,
\mbox{Re}\int d^4x\,d^2\theta\,W_a C^{ab} W_b +\mbox{finite terms},
\"
28,"\begin{equation}\label{Delta_Beta}
\Delta\beta = \frac{\alpha^2}{\pi}\gamma(\alpha).
\"
29,"\begin{equation}\label{f_Expansion}
f(\Lambda/p) = f_3 \ln^3 \frac{\Lambda}{p} + f_2 \ln^2\frac{\Lambda}{p}
+ f_1 \ln\frac{\Lambda}{p} + f_0 + o(1).
\"
30,"\begin{equation}\label{Limit}
\Lambda \frac{d}{d\Lambda} f(\Lambda/p)\Bigg|_{p=0}
\"
31,"\begin{equation}
\hat\Delta z_1 = \frac{\alpha}{\pi}\Big(\ln\frac{\Lambda}{\mu} + g_1\Big).
\"
32,"\begin{equation}
Z = 1+\hat\Delta z_1+\hat\Delta z_2+\hat\Delta(\hat\Delta z_1\, z_1)
+O(\alpha^3),
\"
33,"\begin{equation}\label{Ln_Z_Final}
\ln Z = \hat\Delta \Big(z_1 + z_2 + \frac{1}{2} z_1^2\Big)
+\mbox{finite terms}.
\"
34,"\begin{equation}
\beta = \frac{\alpha^2}{\pi} + O(\alpha^5).
\"
35,"\begin{equation}
\Delta\beta = \frac{\alpha^2}{\pi}\Big(1-\gamma(\alpha)\Big).
\"
36,"\begin{equation}\label{Im_Of_Konishi}
\mbox{Im}\Bigg[\bar D^2 \Big(\phi^* e^{2V}\phi
+ \tilde\phi^* e^{-2V}\tilde\phi\Big)\Bigg].
\"
37,"\begin{equation}\label{Axial_Current}
- \bar\theta\theta\,
\partial_\mu \Big(\bar\Psi \gamma^\mu\gamma_5\Psi\Big),
\"
38,"\begin{equation}\label{Axial_Anomaly}
\bar\theta\theta\,
\langle \partial_\mu \Big(\bar\Psi \gamma^\mu\gamma_5\Psi\Big)\rangle
= - \bar\theta\theta\,\frac{1}{8\pi^2} F_{\mu\nu}\tilde F^{\mu\nu}.
\"
39,"\begin{equation}\label{Im_Of_Anomaly}
\mbox{Im}\,\Big\langle \bar D^2 \Big(\phi^* e^{2V}\phi
+ \tilde\phi^* e^{-2V}\tilde\phi\Big)\Big\rangle
= \frac{1}{2\pi^2} \mbox{Im}\Big(W_a C^{ab} W_b\Big).
\"
40,"\begin{equation}\label{Full_Anomaly}
\Big\langle \bar D^2 \Big(\phi^* e^{2V}\phi
+ \tilde\phi^* e^{-2V}\tilde\phi\Big)\Big\rangle
= \frac{1}{2\pi^2} W_a C^{ab} W_b + \mbox{const}.
\"
41,"\begin{equation}
-\frac{1}{2}\int d^4x\, D^2 = \int d^4x\,d^2\theta
\"
42,"\begin{equation}\label{Konishi_Anomaly}
\Big\langle \frac{1}{4}\int d^4x\,d^4\theta\,\Big(\phi^* e^{2V}\phi
+ \tilde\phi^* e^{-2V}\tilde\phi\Big)\Big\rangle
= - \frac{1}{16\pi^2} \mbox{Re}\int d^4x\,d^2\theta\,W_a C^{ab} W_b.
\"
43,"\begin{equation}\label{Incorrect_Konishi}
\Big\langle \int d^4x\,d^4\theta\,\Big(\phi^* e^{2V}\phi
+ \tilde\phi^* e^{-2V}\tilde\phi\Big)\Big\rangle = 0.
\"
44,"\begin{equation}
\{\gamma_5,\gamma_\mu\}=0,\quad \mu=0,\ldots,3;\qquad
[\gamma_5,\gamma_\mu]=0,\quad \mu>3.
\"
45,"\begin{equation}
\Big\langle \exp\Bigg(i (Z-1)\,
\frac{1}{4} \int d^4x\,d^4\theta\,\Big(\phi^* e^{2V}\phi
+ \tilde\phi^* e^{-2V}\tilde\phi\Big)\Bigg)\Big\rangle = 1.
\"
46,"\begin{equation}
\frac{\alpha^2}{\pi} \gamma(\alpha).
\"
47,"\begin{equation}
f_{1-loop} = -\frac{i}{2}
\int \frac{d^4k}{(2\pi)^4} \Bigg(\frac{1}{k^2 (k+p)^2}
- \sum\limits_i c_i\frac{1}{(k^2-M_i^2)\Big((k+p)^2-M_i^2\Big)}\Bigg).
\"
48,"\begin{equation}
f_{OO}=0.
\"
49,"\begin{equation}\label{FX2}
f_{X2} = 0.
\"
50,"\begin{equation}\label{Exact_Result}
- \ln Z\,\frac{1}{16\pi^2}\,
\mbox{Re}\int d^4x\,d^2\theta\,W_a C^{ab} W_b +\mbox{finite terms}.
\"
51,"\begin{equation}
\int d^4q\,\frac{q_\mu (k_\mu+q_\mu)}{(k+q)^4 q^4} = \frac{\pi^2}{k^2}
\"
52,"\begin{equation}
\Delta\beta = -\frac{\alpha^2}{\pi}\Delta\gamma,
\"
53,"\begin{equation}\label{O_Limit}
\Lambda\frac{d}{d\Lambda} f_O\Big|_{p=0},
\"
54,"\begin{equation}
f_{Oo_{PV}} = f_1(p/\Lambda) + f_2(p/\Lambda)\,\ln\frac{\Lambda}{\mu},
\"
55,"\begin{equation}
\int \frac{d^4q}{(2\pi)^4}\,
\Bigg(\frac{(k+q)^2+q^2-k^2}{
\Big((k+q)^2+M^2\Big)^2 \Big(q^2+M^2\Big)^2}
- \frac{4 M^2}{\Big((k+q)^2+M^2\Big) \Big(q^2+M^2\Big)^3}\Bigg) = 0.
\"
56,"\begin{equation}
\lim\limits_{\Lambda\to\infty} f_{Oo_{PV}} = 0.
\"
57,"\begin{equation}
f_{O_{PV}} = f(p/\Lambda).
\"
58,"\begin{equation}
I_{Oo} \equiv \int d^4q\,\frac{q_\mu (k_\mu+q_\mu)}{(k+q)^4 q^4},
\"
59,"\begin{equation}
d\Omega = d\theta_1\,d\theta_2\,d\varphi\,\sin^2\theta_1\sin\theta_2.
\"
60,"\begin{equation}
I_{X2} \equiv
\int\frac{d^4q}{(2\pi)^4}\,
\Bigg\{\frac{2 q_\mu (q_\mu+k_\mu)}{\Big((k+q)^2+M^2\Big)^2
\Big(q^2+M^2\Big)^2} - \frac{4 M^2}{\Big((k+q)^2+M^2\Big)
\Big(q^2+M^2\Big)^3} \Bigg\}.\qquad
\"
61,"\begin{equation}
I_1 =  \int \frac{d^4k}{(2\pi)^4}\,
\frac{d^4l}{(2\pi)^4}\,\frac{d^4q}{(2\pi)^4}\,
\frac{2 (q^2 +q_\mu k_\mu)}{k^2 \Big(1+k^{2n}/\Lambda^{2n}\Big)\,
l^2\Big(1+l^{2n}/\Lambda^{2n}\Big)\,q^4 (q+k)^4 (q+l)^2}
\"
62,"\begin{equation}
I_1 = \frac{1}{16\pi^2}
\int \frac{d^4k}{(2\pi)^4}\,
\frac{d^4l}{(2\pi)^4}\,
\frac{1}{\Big(1+k^{2n}/\Lambda^{2n}\Big)\,
\Big(1+l^{2n}/\Lambda^{2n}\Big)\,k^4 l^4}.
\"
63,"\begin{equation}\label{NSVZ_Beta}
\beta(\alpha) = \frac{\alpha^2}{\pi}\Big(1-\gamma(\alpha)\Big),
\"
64,"\begin{equation}\label{Beta_Definition}
\beta(\alpha) = \frac{d}{d\ln\mu}\Bigg(\frac{e^2}{4\pi}\Bigg).
\"
65,"\begin{equation}\label{SQED_Action}
S_0 = \frac{1}{4 e^2} \mbox{Re}\int d^4x\,d^2\theta\,W_a C^{ab} W_b
+ \frac{1}{4}\int d^4x\, d^4\theta\,
\Big(\phi^* e^{2V}\phi +\tilde\phi^*
e^{-2V}\tilde\phi\Big).
\"
66,"\begin{equation}\label{Psi_Definition}
\Psi = \frac{1}{\sqrt{2}}\Big((1+\gamma_5)\psi+(1-\gamma_5)\tilde\psi\Big).
\"
67,"\begin{equation}
W_a = \frac{1}{16} \bar D (1-\gamma_5) D\Big[(1+\gamma_5)D_a V\Big],
\"
68,"\begin{equation}
D = \frac{\partial}{\partial\bar\theta} - i\gamma^\mu\theta\,\partial_\mu
\"
69,"\begin{equation}
S_{gf} = - \frac{1}{64 e^2}\int d^4x\,d^4\theta\,
\Bigg(V D^2 \bar D^2
\Big(1 + \frac{\partial^{2n}}{\Lambda^{2n}}\Big) V
+ V \bar D^2 D^2
\Big(1+ \frac{\partial^{2n}}{\Lambda^{2n}}\Big) V\Bigg),
\"
70,"\begin{equation}
D^2 \equiv \frac{1}{2} \bar D (1+\gamma_5)D;\qquad
\bar D^2 \equiv \frac{1}{2}\bar D (1-\gamma_5) D.
\"
71,"\begin{equation}
S_{gauge} + S_{gf} = \frac{1}{4 e^2}\int d^4x\,d^4\theta\,
V\partial^2 \Big(1+ \frac{\partial^{2n}}{\Lambda^{2n}}\Big) V.
\"
72,"\begin{equation}\label{Degree_Of_Divergence}
\omega_\Lambda = 2 - 2n (L-1) - E_\phi (n+1),
\"
73,"\begin{equation}
V \to V - \frac{1}{2}(A+A^+);
\qquad \phi\to e^{A}\phi;\qquad \tilde\phi\to e^{-A} \tilde\phi,
\"
74,"\begin{equation}
\sum\limits_i c_i = 1;\qquad \sum\limits_i c_i M_i^2 = 0.
\"
75,"\begin{equation}\label{W}
W = - i\ln Z,
\"
76,"\begin{equation}\label{Gamma}
\Gamma = W - \int d^4x\,d^4\theta\,J V
- \int d^4x\,d^2\theta\, \Big(j\,\phi + \tilde j\,\tilde\phi \Big)
- \int d^4x\,d^2\bar\theta\,
\Big(j^*\phi^* + \tilde j^* \tilde\phi^* \Big),
\"
77,"\begin{equation}
V = \frac{\delta W}{\delta J};\qquad
\phi = \frac{\delta W}{\delta j};\qquad
\tilde\phi = \frac{\delta W}{\delta\tilde j}.
\"
78,"\begin{equation}\label{Beta_Gamma_Definition}
\beta = \frac{d}{d\ln\mu}\Bigg(\frac{e^2}{4\pi}\Bigg);
\qquad\quad
\gamma = \frac{d\ln Z}{d\ln\mu}.
\"
