,equation
0,"\begin{equation}
d{s}^{2}  =  -B(r)d{t}^{2}+A(r)dr^2+r^2(d\theta^2+\sin^2\theta\phi^2).
\"
1,"\begin{equation}\label{e4}
S=\int\!{d}^{4}x\sqrt {-g}\left( R+\alpha{R}^{2}+\beta R_{{\mu\nu}}R^{\mu\nu}\right).
\"
2,"\begin{equation}
T_{rr}=\rho g_{rr},\;\;\;T_{tt}=-pg_{tt},\;\;\;T_{\theta\theta}=-pg_{\theta\theta},\;\;\;T_{\phi\phi}=-pg_{\phi\phi}.
\"
3,"\begin{equation}
p(r_{\rm h})=-\rho(r_{\rm h}),
\"
4,"\begin{equation}
{\rho}^{(2n)}\left( 0\right)=-\frac{1}{n+1}{p}^{(2n)}\left( 0\right) 
\"
5,"\begin{equation}\label{e2}
b_{1}^{+} =-{1\over4}\left(b_{1/2}^{-2}+b_{1/2}^{+2}\right).
\"
6,"\begin{equation}
b_{3/2}^{\pm}=-b_{1/2}^{\pm}{1+2b_{1}r_{*}+b_{1/2}^{+}b_{1/2}^{-}r_{*}\over3r_{*}}.
\"
7,"\begin{equation}
d{s}^{2}  =  -B(r)d{t}^{2}+A(r)dr^2+r^2(d\theta^2+\sin^2\theta\phi^2).
\"
8,"\begin{equation}\label{e4}
S=\int\!{d}^{4}x\sqrt {-g}\left( R+\alpha{R}^{2}+\beta R_{{\mu\nu}}R^{\mu\nu}\right).
\"
9,"\begin{equation}
T_{rr}=\rho g_{rr},\;\;\;T_{tt}=-pg_{tt},\;\;\;T_{\theta\theta}=-pg_{\theta\theta},\;\;\;T_{\phi\phi}=-pg_{\phi\phi}.
\"
10,"\begin{equation}
p(r_{\rm h})=-\rho(r_{\rm h}),
\"
11,"\begin{equation}
{\rho}^{(2n)}\left( 0\right)=-\frac{1}{n+1}{p}^{(2n)}\left( 0\right) 
\"
12,"\begin{equation}\label{e2}
b_{1}^{+} =-{1\over4}\left(b_{1/2}^{-2}+b_{1/2}^{+2}\right).
\"
13,"\begin{equation}
b_{3/2}^{\pm}=-b_{1/2}^{\pm}{1+2b_{1}r_{*}+b_{1/2}^{+}b_{1/2}^{-}r_{*}\over3r_{*}}.
\"
