,equation
0,"\begin{equation}
\label{superpot_def}
  \Weff \sim \int_{M_6} F^{(3)} \wedge \Omega~,
\"
1,"\begin{equation}
\label{form3}
  \Omega = \frac{\e{2\Phi}}{L^3} 
  \mathcal{E}^1 \wedge \mathcal{E}^2 \wedge \mathcal{E}^3~,
\"
2,"\begin{equation}
\label{PX}
  P = \frac{\sinh(4\rho+2c)-4\rho}{2\sinh^2(2\rho+c)}~,\qquad 
  X = (1-P^2)^{1/2} = \frac{2 \e{h}}{\sinh(2\rho+c)}~.
\"
3,"\begin{equation}
\label{superpot}
  \Weff(\rho_0) \sim \frac{16 \pi^3}{L^5} \e{2\Phi_0} f(c)
  \int\limits_{\hr}^{\rho_0} d\rho \left[ 2\rho \coth(2\rho+c) -1
  \right]~.
\"
4,"\begin{equation}
  \Weff \sim \int_A F^{(3)} \int_B \Omega - \int_A \Omega \int_B F^{(3)}~.
\"
5,"\begin{equation}
\label{gluino_cond}
  2\pi i |\glue_c| = \tau_5 \int_{S^3} \Omega =
  i \tau_5 \frac{2\pi^2}{L^3} \e{2\Phi} X 
  = i \tau_5 \frac{2\pi^2}{L^3} \e{2\Phi_0} f(c)~. 
\"
6,"\begin{equation}
\label{gluino_c}
  |\glue_c| = |\glue_0| f(c)= \Lambda^3 f(c)~,
\"
7,"\begin{equation}
\label{Phi0_interpret}
  \e{2\Phi_0} = \pi^{-1} \tau_5^{-1} \Lambda^3 L^3 = 
  \frac{2(2\pi)^4}{N^3 g_s^2} \left(\frac{\Lambda}{L}\right)^3~.
\"
8,"\begin{equation}
\label{YMinf}
  \frac1{\gYM^2} = \frac{N}{4\pi^2} \rho \quad \text{and} \quad 
  \tYM = N\psi \mod 2\pi~.
\"
9,"\begin{equation}
\label{tau}
  \tau = \frac{\tYM}{2\pi} +i \frac{4\pi}{\gYM^2} 
  =i \frac{N}{2\pi} \left[ 2\rho \coth(2\rho+c) -i\psi -a(\rho)
  \e{-i(\psi-\psi_0)} \right]~.
\"
10,"\begin{equation}
\label{mudef}
  a(\rho) = \frac{|\glue_c|}{\mu^3}~,
\"
11,"\begin{equation}
\label{tauredef}
  \tau\to \tau +i\frac{N}{2\pi} 
  \frac{\glue_c}{\mu^3 \e{i\psi}}~,
\"
12,"\begin{equation}
\label{beta}
 \beta = \mu \frac{d\gYM}{d\mu} 
  = -\frac{3N}{16\pi^2} \gYM^3 
  \left[ 1-a(\rho)^2\frac{N\gYM^2}{8\pi^2} \right]
  \left[1-\frac{N\gYM^2}{8\pi^2} \right]^{-1}~.
\"
13,"\begin{equation}
\label{beta_new}
 \beta  = -\frac{3N}{16\pi^2} \gYM^3 
  \left[1- \frac{|\glue_c|^2}{\mu^6} \frac{N\gYM^2}{8\pi^2} \right]
  \left[1-\frac{N\gYM^2}{8\pi^2} \right]^{-1}~.
\"
14,"\begin{equation}
\label{rhoLambda}
  2 \rL \coth( 2\rL +c) =1~.
\"
15,"\begin{equation}
\label{f_def}
  f(c) = a(\rL) = \sqrt{1-4\rL^2}~,
\"
16,"\begin{equation}
\label{beta_limit}
  \beta\to -\frac{3N}{8\pi^2} \gYM^3 
  = -3 \left(\frac{8\pi^2}{N}\right)^{1/2}~.
\"
17,"\begin{equation}
\label{D5action}
  S = - \tau_5 \int d^6 \xi\, \mathrm{e}^{{-\Phi}} \sqrt{-\det(G+2\pi\alpha' F)} 
  + \tau_5 \int \left( \sum\limits_n C^{(n)} \wedge
  \mathrm{e}^{{2\pi\alpha' F}} \right)_{\text{6-form}}~.
\"
18,"\begin{equation}
\label{D5action_exp}
  S = - \int d^4x \left[ V + \frac1{4g_{\text{YM}}^2} F^A_{\mu\nu} F_A^{\mu\nu} 
  -\frac{\theta_{\text{YM}}+2\pi n}{32\pi^2}  F^A_{\mu\nu} (\star F_A)^{\mu\nu} \right]~,
\"
19,"\begin{equation}
\label{Vdef}
  V = \tau_5 \int d\hat{\theta} d\hat{\phi}\, \left( \mathrm{e}^{{-\Phi}} \sqrt{-G} -
    C^{(6)}_{1234\hat{\theta}\hat{\phi}} \right)~.
\"
20,"\begin{equation}
\label{D5cond}
  \theta = \tilde{\theta}=\hat{\theta}~,\quad \phi =\tilde{\phi}=\hat{\phi}~,\quad 
  \psi=\text{const}~,\quad \rho=\text{const}~.
\"
21,"\begin{equation}
\label{metric6}
  ds_6^2 = \mathrm{e}^{{\Phi}} \left\{ dx_{1,3}^2 + \frac1{4L^2}
  \left[ 4\mathrm{e}^{{2h}} +a(\rho)^2 +1 -2a(\rho)\cos(\psi-\psi_0)\right] 
  \left( d\hat{\theta}^2 +\sin^2\hat{\theta} \, d\hat{\phi}^2 \right) \right\}~,
\"
22,"\begin{equation}
\label{sqrtG}
  \sqrt{-G} = \mathrm{e}^{{3\Phi}} \sin\hat{\theta} \frac1{L^2}
  \left[ \rho \coth(2\rho+c) - \frac12 a(\rho) \cos(\psi-\psi_0)\right]~.
\"
23,"\begin{equation}
\label{V}
  V= \frac{4\pi \tau_5}{L^2} \left[ 
  \mathrm{e}^{{2\Phi}} \rho \coth(2\rho+c) + \Psi(\rho) - \frac14 \mathrm{e}^{{2\Phi}}(
  2a -\dot{a}) \cos(\psi-\psi_0) \right]~,
\"
