,equation
0,"\begin{equation}
\label{decrease}
\Delta \phi /\phi \, \propto \phi^n,
\"
1,"\begin{equation}
\label{faction}
\int_{3+1}F^2.
\"
2,"\begin{equation}
\label{gauge}
A_{\alpha\beta\gamma} \, \rightarrow \, A_{\alpha\beta\gamma}\, + \,
\partial_{[\alpha}B_{\beta\gamma]},
\"
3,"\begin{equation}
\label{solution}
F \, =\, {\rm constant}.
\"
4,"\begin{equation}
\label{braneA}
q\, \int_{2 + 1} \, A,
\"
5,"\begin{equation}
\label{dF}
\Delta \, F \, = \, q
\"
6,"\begin{equation}
\label{vpf}
V(\phi) \, = \, \left (\,-\, m^2 \, + \, {F^2 \over M_p^2} \, + ...\right )\, 
|\phi|^2\, + \, 
\left ( \, 1\, + \, {F^2 \over M_p^4}\, +.. \right ) |\phi|^4 \, +...
\"
7,"\begin{equation}
\label{vevp}
\phi^2 \, \sim \, ( m^2 \, -\,  F^2/ M_p^2)
\"
8,"\begin{equation}
\label{zn}
\phi \, \rightarrow \, {\rm e}^{i{\pi \over N}}\, \phi,
\"
9,"\begin{equation}
\label{braneAphi}
 \int_{2 + 1} \, {\phi^N \over M_p^{N-2}} \, A .
\label{phiNA}
\"
10,"\begin{equation}
\label{delF}
\Delta\, F \, \propto \, \phi^N,
\"
11,"\begin{equation}
\label{delp}
\Delta \, \phi^2 \, \propto \, \phi^N.
\"
12,"\begin{equation}
\label{qcharge}
q_0 \, = \,\xi^{N/2} 
\"
13,"\begin{equation}
\label{1step}
\Delta F \, = \, q_0\, \sim  \xi^{N/2}
\"
14,"\begin{equation}
\label{p1}
\phi^2 \rightarrow (\xi \, - \,\xi^{N/2})
\"
15,"\begin{equation}
\label{qnew}
q_{new} \, \sim \, \xi^{N },
\"
16,"\begin{equation}
\label{p2}
\phi^2 \sim \xi^3,
\"
17,"\begin{equation}
\label{steps}
({\rm number~of~steps}) \sim \xi^{Nk/2}.  
\"
18,"\begin{equation}
\label{curvature}
|\phi|^2 \, R.
\"
19,"\begin{equation}
\label{rmass}
\Delta m_{curvature} ^2 \, \sim \, H^2. 
\"
20,"\begin{equation}
\phi^2_{inflationary} \, \sim \, ( m^2 \, -\, F^2/
M_p^2 \, - \Delta m^2),
\"
21,"\begin{equation}
\label{vevinf}
\phi^2_{inflationary} \, \sim \, ( m^2 \, -\, F^2/
M_p^2 \, - \, {\cal O}(H^2)) \, \sim \, H^2.
\"
22,"\begin{equation}
\label{vevtd}
\phi^2_{today} \, \sim \, ( m^2 \, -\, F^2/ M_p^2 \,)
\, \sim H^2.
\"
23,"\begin{equation}
\label{el1}
S_{1+1} \, = \,\int\, d^2x \, F^2 \, + \, q \, \int \, dx^{\mu}\,
A_{\mu},
\"
24,"\begin{equation}
\label{gau1}
S_{1+1} \, = \, \int\, d^2x \, F^2 \, + \, \int \,
\phi^N \, dx^{\mu}\, \Pi_{\mu\nu} A^{\nu},
\"
25,"\begin{equation}
\label{gau3}
S_{3+1} \, = \, \int\, d^4x \, F^2 \, + \, \int \,
\phi^N \, d\sigma_{\mu\nu\gamma} \, \Pi^{\mu\mu'}
\Pi^{\nu\nu'}\Pi^{\gamma\gamma'} \, A_{\mu'\nu'\gamma'}
\"
26,"\begin{equation}
\label{af}
 {q \over 2\pi} \, a\, F.
\"
27,"\begin{equation}
\label{daf}
\Delta F\, = \, {q \over 2\pi}\, \Delta a
\"
28,"\begin{equation}
\label{dfpi}
\Delta F \, = \,  q.
\"
29,"\begin{equation}
\label{PPP}
A_{\mu\nu\gamma}\, \Pi^{\mu\mu'} \, \Pi^{\nu\nu'}\, \Pi^{\gamma\gamma'}\, 
\left ( i \epsilon_{\mu'\nu'\gamma'\alpha}\, (X\partial^\alpha X^\dagger-X^\dagger\partial^\alpha X) \, \phi^N\right )
\"
30,"\begin{equation}
\label{zna}
\phi \, \rightarrow \, {\rm e}^{i{\pi \over N}}\, \phi~.
\"
31,"\begin{equation}
a \,  \rightarrow \, -a,~~~ A \, \rightarrow \, \, A,
\"
32,"\begin{equation}
\label{a-}
a \,  \rightarrow \, a,~~~ A \, \rightarrow \, -\, A
\"
33,"\begin{equation}
\Delta F \, \sim  \, \phi^N.
\"
34,"\begin{equation}
\label{lagp}
L\, = \, - {1\over 4} \, F^2 \, + \, A_{\mu}\, \Pi^{\mu 0}\, (\phi^N
\, \delta(z)) \, + |\partial_{\mu}\phi|^2 \, - \, (- \,
m^2_{eff} |\phi|^2 \, + \, |\phi|^4),
\"
35,"\begin{equation}
\label{feq}
\partial^{\mu}\, F_{\mu\nu} \, = \, \Pi_{\nu 0}\, (\phi^N(t)\, \delta
 (z)) \, = \, \eta_{\nu 0} \, \phi^N(t) \, \delta(z)\, -
 \int \, {dp^2 \over (2\pi)^2} {p_{\nu}p_0 \over p^2} \, {\rm
 e}^{-ipx} \, \tilde{\phi_{N}}(p_0),
\"
36,"\begin{equation}
\label{wave}
 F_{10} \, = \, \, {1 \over 2} \, \left (\, \phi^N\, (t\, -\, z) \,
 \theta (z) \, - \, \phi^N\, (t\, + \, z) \, \theta (- z)
 \,\right ).
\"
37,"\begin{equation}
\label{ffinal}
\Delta F \, = \, \phi^N_{today}.
\"
38,"\begin{equation}
\label{decrease}
\Delta \phi /\phi \, \propto \phi^n,
\"
39,"\begin{equation}
\label{faction}
\int_{3+1}F^2.
\"
40,"\begin{equation}
\label{gauge}
A_{\alpha\beta\gamma} \, \rightarrow \, A_{\alpha\beta\gamma}\, + \,
\partial_{[\alpha}B_{\beta\gamma]},
\"
41,"\begin{equation}
\label{solution}
F \, =\, {\rm constant}.
\"
42,"\begin{equation}
\label{braneA}
q\, \int_{2 + 1} \, A,
\"
43,"\begin{equation}
\label{dF}
\Delta \, F \, = \, q
\"
44,"\begin{equation}
\label{vpf}
V(\phi) \, = \, \left (\,-\, m^2 \, + \, {F^2 \over M_p^2} \, + ...\right )\, 
|\phi|^2\, + \, 
\left ( \, 1\, + \, {F^2 \over M_p^4}\, +.. \right ) |\phi|^4 \, +...
\"
45,"\begin{equation}
\label{vevp}
\phi^2 \, \sim \, ( m^2 \, -\,  F^2/ M_p^2)
\"
46,"\begin{equation}
\label{zn}
\phi \, \rightarrow \, {\rm e}^{i{\pi \over N}}\, \phi,
\"
47,"\begin{equation}
\label{braneAphi}
 \int_{2 + 1} \, {\phi^N \over M_p^{N-2}} \, A .
\label{phiNA}
\"
48,"\begin{equation}
\label{delF}
\Delta\, F \, \propto \, \phi^N,
\"
49,"\begin{equation}
\label{delp}
\Delta \, \phi^2 \, \propto \, \phi^N.
\"
50,"\begin{equation}
\label{qcharge}
q_0 \, = \,\xi^{N/2} 
\"
51,"\begin{equation}
\label{1step}
\Delta F \, = \, q_0\, \sim  \xi^{N/2}
\"
52,"\begin{equation}
\label{p1}
\phi^2 \rightarrow (\xi \, - \,\xi^{N/2})
\"
53,"\begin{equation}
\label{qnew}
q_{new} \, \sim \, \xi^{N },
\"
54,"\begin{equation}
\label{p2}
\phi^2 \sim \xi^3,
\"
55,"\begin{equation}
\label{steps}
({\rm number~of~steps}) \sim \xi^{Nk/2}.  
\"
56,"\begin{equation}
\label{curvature}
|\phi|^2 \, R.
\"
57,"\begin{equation}
\label{rmass}
\Delta m_{curvature} ^2 \, \sim \, H^2. 
\"
58,"\begin{equation}
\phi^2_{inflationary} \, \sim \, ( m^2 \, -\, F^2/
M_p^2 \, - \Delta m^2),
\"
59,"\begin{equation}
\label{vevinf}
\phi^2_{inflationary} \, \sim \, ( m^2 \, -\, F^2/
M_p^2 \, - \, {\cal O}(H^2)) \, \sim \, H^2.
\"
60,"\begin{equation}
\label{vevtd}
\phi^2_{today} \, \sim \, ( m^2 \, -\, F^2/ M_p^2 \,)
\, \sim H^2.
\"
61,"\begin{equation}
\label{el1}
S_{1+1} \, = \,\int\, d^2x \, F^2 \, + \, q \, \int \, dx^{\mu}\,
A_{\mu},
\"
62,"\begin{equation}
\label{gau1}
S_{1+1} \, = \, \int\, d^2x \, F^2 \, + \, \int \,
\phi^N \, dx^{\mu}\, \Pi_{\mu\nu} A^{\nu},
\"
63,"\begin{equation}
\label{gau3}
S_{3+1} \, = \, \int\, d^4x \, F^2 \, + \, \int \,
\phi^N \, d\sigma_{\mu\nu\gamma} \, \Pi^{\mu\mu'}
\Pi^{\nu\nu'}\Pi^{\gamma\gamma'} \, A_{\mu'\nu'\gamma'}
\"
64,"\begin{equation}
\label{af}
 {q \over 2\pi} \, a\, F.
\"
65,"\begin{equation}
\label{daf}
\Delta F\, = \, {q \over 2\pi}\, \Delta a
\"
66,"\begin{equation}
\label{dfpi}
\Delta F \, = \,  q.
\"
67,"\begin{equation}
\label{PPP}
A_{\mu\nu\gamma}\, \Pi^{\mu\mu'} \, \Pi^{\nu\nu'}\, \Pi^{\gamma\gamma'}\, 
\left ( i \epsilon_{\mu'\nu'\gamma'\alpha}\, (X\partial^\alpha X^\dagger-X^\dagger\partial^\alpha X) \, \phi^N\right )
\"
68,"\begin{equation}
\label{zna}
\phi \, \rightarrow \, {\rm e}^{i{\pi \over N}}\, \phi~.
\"
69,"\begin{equation}
a \,  \rightarrow \, -a,~~~ A \, \rightarrow \, \, A,
\"
70,"\begin{equation}
\label{a-}
a \,  \rightarrow \, a,~~~ A \, \rightarrow \, -\, A
\"
71,"\begin{equation}
\Delta F \, \sim  \, \phi^N.
\"
72,"\begin{equation}
\label{lagp}
L\, = \, - {1\over 4} \, F^2 \, + \, A_{\mu}\, \Pi^{\mu 0}\, (\phi^N
\, \delta(z)) \, + |\partial_{\mu}\phi|^2 \, - \, (- \,
m^2_{eff} |\phi|^2 \, + \, |\phi|^4),
\"
73,"\begin{equation}
\label{feq}
\partial^{\mu}\, F_{\mu\nu} \, = \, \Pi_{\nu 0}\, (\phi^N(t)\, \delta
 (z)) \, = \, \eta_{\nu 0} \, \phi^N(t) \, \delta(z)\, -
 \int \, {dp^2 \over (2\pi)^2} {p_{\nu}p_0 \over p^2} \, {\rm
 e}^{-ipx} \, \tilde{\phi_{N}}(p_0),
\"
74,"\begin{equation}
\label{wave}
 F_{10} \, = \, \, {1 \over 2} \, \left (\, \phi^N\, (t\, -\, z) \,
 \theta (z) \, - \, \phi^N\, (t\, + \, z) \, \theta (- z)
 \,\right ).
\"
75,"\begin{equation}
\label{ffinal}
\Delta F \, = \, \phi^N_{today}.
\"
