,equation
0,"\begin{equation}\label{covariant}
\nabla_\mu v_\nu \: = \: 0\ ,\ \ \ \ \ \  v^\mu v_\mu \: = \: 0\ .
\"
1,"\begin{equation}
%\nabla_\mu v_\nu \: + \: \nabla_\nu v_\mu \: = \: 0
%\"
2,"\begin{equation}\label{ppmetric}
ds^2 \: = \:
-2 du dv -F(u,x^i) du^2 + 2A_j(u,x^i) du dx^j +g_{jk}(u,x^i) dx^j dx^k\ , 
\"
3,"\begin{equation}\label{pp'metric}
ds^2 \: = \:
-2 du dv -F(u,x^i) du^2 + \delta_{ij} dx^i dx^j\ . 
\"
4,"\begin{equation} \label{plane-wave-metric}
ds^2 \: = \:
-2 du dv -f_{ij}(u) x^i x^j du^2 + \delta_{ij} dx^i dx^j \ . 
\"
5,"\begin{equation}\label{homometric}
ds^2 \: = \:
-2 du dv -\mu_{ij} x^i x^j du^2 + dx^i dx^i \ ,
\"
6,"\begin{equation}
\hat{\Gamma}^{\lambda}_{\mu\nu}= {\Gamma}^{\lambda}_{\mu\nu}+ 
T^{\lambda}_{\mu\nu} \ ,
\"
7,"\begin{equation}\label{curvature}
\hat{R}_{\mu\nu\alpha\beta} \equiv {R}_{\mu\nu\alpha\beta}+
\nabla_{\alpha}T_{\mu\nu\beta}-\nabla_{\beta}T_{\mu\nu\alpha}
+T_{\mu\beta\rho}T^{\rho}_{\nu\alpha}-T_{\mu\alpha\rho}T^{\rho}_{\nu\beta}\ .
\"
8,"\begin{equation}\label{Riccipara}
\hat{R}_{\mu\nu} \equiv {R}_{\mu\nu}+\nabla_{\alpha}T^{\alpha}_{\mu\nu}
-T_{\mu\lambda\rho}T^{\lambda\rho}_{\nu}
\"
9,"\begin{equation}\label{sugraaction}
S=\frac{1}{l_p^8} \int d^{10}x \sqrt{-g} e^{-2\phi}\left( R+4
(\nabla_\mu\phi)^2 -\frac{1}{12} H^2\right)\ .
\"
10,"\begin{equation}\label{Dilaton}
R=\frac{1}{12} H^2
\"
11,"\begin{equation}\label{Dhat}
\hat{\mathcal{D}}_{\mu} \: = \: \partial_{\mu}
+\frac{1}{4} {\hat \omega}_\mu \ ,
\"
12,"\begin{equation}\label{connection}
{\hat \omega}_\mu \: = \:
\omega_\mu^{ab} \Gamma_{ab}+\frac{1}{2} 
\sigma_3 \Gamma^{ab} H_{\mu ab} \ .
\"
13,"\begin{equation}
%  \nabla_M \: = \: \partial_M \: + \: \frac{1}{2} \omega_{Mab} \Gamma^{ab}
%\"
14,"\begin{equation}
%  e^-_- \: = \: 1 \ \ \ \
%  e^+_+ \: = \: 1 \ \ \ \
%  e^+_- \: = \: 0 \ \ \ \
%  e^-_+ \: = \: \frac{1}{2} ( ) \ \ \ \ 
%  e^i_j \: = \: \delta^i_j  
%\"
15,"\begin{equation}
%\"
16,"\begin{equation}\label{Killingspinor}
\delta\psi_{\mu}= \hat{\mathcal{D}}_\mu \epsilon \: = \: 0 \ .
\"
17,"\begin{equation} \label{}
  [ \hat{\mathcal{D}}_\mu , \hat{\mathcal{D}}_\nu ] \: \epsilon \: = \:
  \hat{R}_{\mu\nu ab} \Gamma^{ab} \epsilon \:  \:
  - \: T^\lambda_{\mu\nu} \: \hat{\mathcal{D}}_\lambda \: \epsilon \ .
\"
18,"\begin{equation} \label{integrability}
  [ \hat{\mathcal{D}}_\mu , \hat{\mathcal{D}}_\nu ] \: \epsilon \: = \: 
- T^\lambda_{\mu\nu} \: \hat{\mathcal{D}}_\lambda \: \epsilon \ .
\"
19,"\begin{equation} \label{ansatz}
  \epsilon(x) \: = \: {\cal W}(x)
   \: \chi \ ,
\"
20,"\begin{equation} \label{ghat}
  {\cal W}(x) \: = \: \mathcal{P} e^{-\frac{1}{4}\int^x \hat\omega \cdot dl} \ ,
\"
21,"\begin{equation}\label{chi}
\partial_{\mu} \chi =0\ .
\"
22,"\begin{equation}
\label{dilatino:variation}
  \delta \lambda \: = \:
  - \frac{1}{4} \Gamma^{abc} H_{abc} \sigma^3  \epsilon \: = \: 0 \ .
\"
23,"\begin{equation} \label{S7}
  ds^2 \: = \:
    \frac{R_2^2}{4} \left(
    d \mu^2 + \frac{1}{4} sin^2 \mu (\sigma_i - \Sigma_i)^2 \: + \:
    \lambda^2 ( \cos^2 \frac{\mu}{2} \sigma_i + \sin^2 \frac{\mu}{2} 
\Sigma_i )^2
    \right) \ ,
\"
24,"\begin{equation} \label{S7:structure}
T_{a b c} \: = \: \frac{2}{R_2} \: f_{abc} \ ,
\"
25,"\begin{equation} \label{Ricci:S7}
R_{ab} \: = \: 
%\frac{6}{R_2^2} \: \delta{ab} \: \: \: \: \: \: \: \: \: \:
T_{ab}^2 \: = \: \frac{6}{R_2^2} \: \delta_{ab} \ .
\"
26,"\begin{equation}\label{Hfield}
H_{uij}= h_{ij}(u,x^i)\ ,
\"
27,"\begin{equation}\label{H^2}
H_{\mu\alpha\beta} H_{\nu}^{\ \alpha\beta}=\delta_{u\mu}\delta_{u\nu}
h_{ij}h_{kl}g^{ik}g^{jl}\ ,
\"
28,"\begin{equation}\label{Rij}
R_{ijkl}=0\ \Longrightarrow\ g_{ij}(u,x^i)=g_{ij}(u) \ .
\"
29,"\begin{equation}
\partial_i F_{ij}=0, \ \ \ \ F_{ij}=\partial_{[i} \tilde{A}_{j]}\ ,
\"
30,"\begin{equation}\label{Ruu}
\frac{1}{2}\nabla^2\tilde{F}=\frac{1}{4} (F_{ij}F^{ij}+ h_{ij} 
h^{ij})\ .
\"
31,"\begin{equation}
\partial_i h_{ij}=0\ .
\"
32,"\begin{equation}
\mu_{ij}=\frac{1}{4}(h_{ik}h_{jk} +F_{ik}F_{jk})\ .
\"
33,"\begin{equation}\label{muij}
\mu_{ij}=\frac{1}{4} h_{ik}h_{jk}\ .
\"
