,equation
0,"\begin{equation}\label{2.1}
dS^2=-e^{2U}\, dT^2 +e^{-2U}\, \left[ e^{2V}\, (dR^2 +dZ^2)+
R^2\, d\phi^2 \right]\, ,
\"
1,"\begin{equation}\label{2.2}
{\partial^2 U\over \partial R^2}+{1\over R}\,{\partial U\over \partial
R}+
{\partial^2 U\over \partial Z^2} =0\, ,
\"
2,"\begin{equation}\label{2.3}
V_{,R}=R\, (U_{,R}^2-U_{,Z}^2)\, ,\hspace{1em}
V_{,Z}=2R\, U_{,R}\, U_{,Z}\, .
\"
3,"\begin{equation}\label{2.4}
dl^2=dR^2 +R^2\, d\psi^2+dZ^2\,
\"
4,"\begin{equation}\label{2.5}
\Delta\, U=0\, ,
\"
5,"\begin{equation}\label{2.6}
\lim_{R\to 0}\, V(R,Z)=0\, .
\"
6,"\begin{equation}\label{2.7}
\Delta\, U=4\pi j\, ,\hspace{1em} j={1\over 4\pi}{\delta(\rho)\over
\rho}\, \Theta(z/M)\, ,
\"
7,"\begin{equation}\label{2.8}
\Theta(x)=\left\{ \begin{array}{cc}
1\, , & \ \ |x|\le 1 \, ,\\
0 \, ,& \ \ |x|>1 \, .
\end{array}
\right.
\"
8,"\begin{equation}\label{2.11}
U_S(R,Z)={1\over 2}\ln \left({L-M\over L+M}\right)\, ,
\"
9,"\begin{equation}\label{2.12}
L={1\over 2}(L_+ + L_-)\, ,\hspace{1em}
L_{\pm}=\sqrt{R^2+(Z\pm M)^2}\, .
\"
10,"\begin{equation}\label{2.13}
R=\sqrt{r(r-2M)}\sin\theta\, ,\hspace{1em}
Z=(r-M)\cos\theta\, .
\"
11,"\begin{equation}\label{2.14}
V_S(R,Z)={1\over 2}\ln \left({L^2-M^2\over L^2-\eta^2}\right)\,,
\"
12,"\begin{equation}
\eta={1\over 2}(L_+ -L_-)\, .
\"
13,"\begin{equation}\label{2.15}
U=U_S+\hat{U}\, ,\hspace{1em} V=V_S+\hat{V}\, ,
\"
14,"\begin{equation}\label{2.16}
\hat{V}_{,Z}=2R\left(
{U_S}_{,R}\,\hat{U}_{,Z} + {U_S}_{,Z}\,\hat{U}_{,R}+\hat{U}_{,R}\,\hat{U}_{,Z} \right)\, .
\"
15,"\begin{equation}\label{2.17}
\hat{V}(0,Z)=2 \left[\hat{U}(0,Z)-u\right]\, .
\"
16,"\begin{equation}\label{2.19}
M_0=M\, e^{-u}\,,
\"
17,"\begin{equation}\label{2.21}
d\gamma^2
=4M_0^2\, \left[ e^{2(\hat{U}-u)}\, d\theta^2
+e^{-2(\hat{U}-u)}\, \sin^2\theta\, d\phi^2 \right]\, .
\"
18,"\begin{equation}\label{2.22}
A=16\pi M_0^2\, .
\"
19,"\begin{equation}\label{2.23}
\kappa={e^u\over 4M_0}\, .
\"
20,"\begin{equation}\label{3.1}
ds^2=-e^{2U}\, dt^2 +e^{-2U}\, \left[ e^{2V}\, (d\rho^2 +dz^2)+
\rho^2\, d\phi^2 \right]\, ,
\"
21,"\begin{equation}\label{3.2}
t={T\over L}\, ,\quad \rho={R\over L}\, ,\quad z={Z\over L}\, .
\"
22,"\begin{equation}\label{3.3}
U_S(\rho,z)= -{1\over 2}\, \log\left[ {\sqrt{
(\mu-z)^2+\rho^2}-z +\mu \over \sqrt{
(\mu+z)^2+\rho^2}-z-\mu)} \right]\, .
\"
23,"\begin{equation}\label{3.4}
U_S(0,z)= {1\over 2}\,\ln {z-\mu\over z+\mu}\, ,\hspace{0.5cm}
|z|>\mu\, .
\"
24,"\begin{equation}\label{3.5}
U_S(\rho,z)\sim {1\over 2}\,\ln {\rho^2\over 4(\mu^2-z^2)}\, ,\hspace{0.5cm}
|z|\le \mu\, .
\"
25,"\begin{equation}\label{3.6}
dh^2=d{\bf X}^2=dX^2+dY^2+dZ^2+dW^2\, ,
\"
