,equation
0,\begin{equation} #2 \label{#1} \
1,"\begin{equation}
\label{hachexp}
\begin{array}{rcrcl}
e^{\pm iH_1}
& = & \frac1{\sqrt{k}}  (\psi^1 & \mp & i \psi^2)~,  \\
e^{\pm i\pi N_1} e^{\pm iH_2}  & = &
{1\over \sqrt{2}} \psi^0 & \mp & {1 \over \sqrt{k}}\psi^3 ~.
\end{array}
\"
2,"\begin{equation}
%\label{gamar}
%\begin{array}{cccccccc}
%\psi^1_0 & = & \frac{\sqrt{k}}2    & \sigma^1 & \otimes & {\bf 1}_2 & \otimes & {\bf 1} \\
%\psi^2_0 & = & -\frac{\sqrt{k}}2   & \sigma^2 & \otimes & {\bf 1}_2 & \otimes & {\bf 1} \\
%\psi^0_0 & = & - \frac1{\sqrt{2}}  & \sigma^3 & \otimes & \sigma^2  & \otimes & {\bf 1} \\
%\psi^3_0 & = & \frac{i\sqrt{k}}{2} & \sigma^3 & \otimes & \sigma^1  & \otimes & {\bf 1}
%\end{array}
%\"
3,"\begin{equation}
\label{hachexp2}
\begin{array}{rcrcl}
e^{\pm iH_1} & = & \frac1{\sqrt{k}}  (\psi^1 & \mp & i \psi^2)~,  \\
e^{\pm i(H_2 + \pi N_1)} & = & {1\over 2\sqrt{k}} \chi^3 & \mp &
{1 \over \sqrt{k}}\psi^3~, \\
e^{\pm i(H_3 + \pi N_2 + \pi N_1)} & = & \frac1{2\sqrt{k}}
(\chi^1 & \mp & i \chi^2)~,
\end{array}
\"
4,"\begin{equation}
\label{spintodos}
\begin{array}{lcl}
S^-_{\half}  & = &            S_{[-,-,+,+]}~, \\
S^3_{\half}  & = & \frac12(   S_{[-,-,+,-]} + i S_{[-,+,-,+]})~,\\
S^+_{\half}  & = &  -i        S_{[-,+,-,-]}~, \\
S^-_{-\half} & = &            S_{[+,+,+,+]}~, \\
S^3_{-\half} & = & \frac12 (  S_{[+,+,+,-]} + i S_{[+,-,-,+]})~, \\
S^+_{-\half} & = & -i         S_{[+,-,-,-]}~.
\end{array}
\"
5,"\begin{equation}
\label{spinuno}
\begin{array}{lcl}
S_{\half}  & = & \frac12(   S_{[-,+,+,-]} - i S_{[-,-,-,+]})~,\\
S_{-\half} & = & \frac12 (  S_{[+,-,+,-]} - i S_{[+,+,-,+]})~.
\end{array}
\"
6,\begin{equation} #2 \label{#1} \
7,"\begin{equation}
\label{hachexp}
\begin{array}{rcrcl}
e^{\pm iH_1}
& = & \frac1{\sqrt{k}}  (\psi^1 & \mp & i \psi^2)~,  \\
e^{\pm i\pi N_1} e^{\pm iH_2}  & = &
{1\over \sqrt{2}} \psi^0 & \mp & {1 \over \sqrt{k}}\psi^3 ~.
\end{array}
\"
8,"\begin{equation}
%\label{gamar}
%\begin{array}{cccccccc}
%\psi^1_0 & = & \frac{\sqrt{k}}2    & \sigma^1 & \otimes & {\bf 1}_2 & \otimes & {\bf 1} \\
%\psi^2_0 & = & -\frac{\sqrt{k}}2   & \sigma^2 & \otimes & {\bf 1}_2 & \otimes & {\bf 1} \\
%\psi^0_0 & = & - \frac1{\sqrt{2}}  & \sigma^3 & \otimes & \sigma^2  & \otimes & {\bf 1} \\
%\psi^3_0 & = & \frac{i\sqrt{k}}{2} & \sigma^3 & \otimes & \sigma^1  & \otimes & {\bf 1}
%\end{array}
%\"
9,"\begin{equation}
\label{hachexp2}
\begin{array}{rcrcl}
e^{\pm iH_1} & = & \frac1{\sqrt{k}}  (\psi^1 & \mp & i \psi^2)~,  \\
e^{\pm i(H_2 + \pi N_1)} & = & {1\over 2\sqrt{k}} \chi^3 & \mp &
{1 \over \sqrt{k}}\psi^3~, \\
e^{\pm i(H_3 + \pi N_2 + \pi N_1)} & = & \frac1{2\sqrt{k}}
(\chi^1 & \mp & i \chi^2)~,
\end{array}
\"
10,"\begin{equation}
\label{spintodos}
\begin{array}{lcl}
S^-_{\half}  & = &            S_{[-,-,+,+]}~, \\
S^3_{\half}  & = & \frac12(   S_{[-,-,+,-]} + i S_{[-,+,-,+]})~,\\
S^+_{\half}  & = &  -i        S_{[-,+,-,-]}~, \\
S^-_{-\half} & = &            S_{[+,+,+,+]}~, \\
S^3_{-\half} & = & \frac12 (  S_{[+,+,+,-]} + i S_{[+,-,-,+]})~, \\
S^+_{-\half} & = & -i         S_{[+,-,-,-]}~.
\end{array}
\"
11,"\begin{equation}
\label{spinuno}
\begin{array}{lcl}
S_{\half}  & = & \frac12(   S_{[-,+,+,-]} - i S_{[-,-,-,+]})~,\\
S_{-\half} & = & \frac12 (  S_{[+,-,+,-]} - i S_{[+,+,-,+]})~.
\end{array}
\"
