,equation
0,"\begin{equation}
\lambda_j=
 \begin{cases}
  \Lambda_0+\Lambda_1 & (j=1) ,\\
  \Lambda_j&(2\leq j \leq n-2) ,\\
  \Lambda_{n-1}+\Lambda_{n} & (j=n-1) .
 \end{cases}
\"
1,"\begin{equation}
 c_n^k=\frac{(2n^2-n)k}{k+2n-2}
\"
2,"\begin{equation}
 \frac{so(2n)_1 \oplus so(2n)_1}{so(2n)_2} \sim
  S^1(\sqrt{n})/\mathbb{Z}_2 ,
\"
3,"\begin{equation}
 \tilde{\lambda_j} =
    \begin{cases}
       2\tilde{\Lambda}_0     & j=0 , \\
        \tilde{\Lambda}_j     & 1 \leq j \leq n-2 , \\
       2\tilde{\Lambda}_{n-1} & j=n-1 .
    \end{cases}
\label{eq:lambdatilde}
\"
4,"\begin{equation}
   X(z,\bar{z}) =
  x + i p_L \ln z + i p_R \ln \bar{z}
  +i \sum_{n\neq 0}\frac{1}{n} a_n z^{-n}
  +i \sum_{n\neq 0}\frac{1}{n} \tilde{a}_n {\bar z}^{-n}.
\"
5,"\begin{equation}
\lambda_j=
 \begin{cases}
  \Lambda_0+\Lambda_1 & (j=1) ,\\
  \Lambda_j&(2\leq j \leq n-2) ,\\
  \Lambda_{n-1}+\Lambda_{n} & (j=n-1) .
 \end{cases}
\"
6,"\begin{equation}
 c_n^k=\frac{(2n^2-n)k}{k+2n-2}
\"
7,"\begin{equation}
 \frac{so(2n)_1 \oplus so(2n)_1}{so(2n)_2} \sim
  S^1(\sqrt{n})/\mathbb{Z}_2 ,
\"
8,"\begin{equation}
 \tilde{\lambda_j} =
    \begin{cases}
       2\tilde{\Lambda}_0     & j=0 , \\
        \tilde{\Lambda}_j     & 1 \leq j \leq n-2 , \\
       2\tilde{\Lambda}_{n-1} & j=n-1 .
    \end{cases}
\label{eq:lambdatilde}
\"
9,"\begin{equation}
   X(z,\bar{z}) =
  x + i p_L \ln z + i p_R \ln \bar{z}
  +i \sum_{n\neq 0}\frac{1}{n} a_n z^{-n}
  +i \sum_{n\neq 0}\frac{1}{n} \tilde{a}_n {\bar z}^{-n}.
\"
