,equation
0,"\begin{equation}
I_{0}\left[ B_{\;\;\;(\lambda )}^{\alpha \beta },A_{\alpha }^{\;\;(\lambda
)}\right] =\int d^{3}xB_{\;\;\;(\lambda )}^{\alpha \beta }\partial _{\alpha
}A_{\beta }^{\;\;(\lambda )},  \label{bf31}
\"
1,"\begin{equation}
B_{\alpha \beta (\lambda )}\simeq
\begin{tabular}{|l|}
\hline
$\alpha $ \\ \hline
$\beta $ \\ \hline
\end{tabular}
\bigotimes
\begin{tabular}{|l|}
\hline
$\lambda $ \\ \hline
\end{tabular}
,\;A_{\alpha (\lambda )}\simeq
\begin{tabular}{|l|}
\hline
$\alpha $ \\ \hline
\end{tabular}
\bigotimes
\begin{tabular}{|l|}
\hline
$\lambda $ \\ \hline
\end{tabular}
.  \label{young}
\"
2,"\begin{equation}
\delta _{\epsilon }B_{\;\;\;(\lambda )}^{\alpha \beta }=\varepsilon ^{\alpha
\beta \gamma }\partial _{\gamma }\epsilon _{(\lambda )}^{\prime },\;\delta
_{\epsilon }A_{\alpha }^{\;\;(\lambda )}=\partial _{\alpha }\epsilon
^{(\lambda )},  \label{bf32}
\"
3,"\begin{equation}
I_{0}\left[ V_{\alpha (\lambda )},A_{\alpha }^{\;\;(\lambda )}\right] =\int
d^{3}x\,\varepsilon ^{\alpha \beta \gamma }V_{\alpha (\lambda )}\partial
_{\beta }A_{\gamma }^{\;\;(\lambda )},  \label{bf33}
\"
4,"\begin{equation}
\delta _{\epsilon }V_{\alpha (\lambda )}=\partial _{\alpha }\epsilon
_{(\lambda )}^{\prime },\;\delta _{\epsilon }A_{\alpha }^{\;\;(\lambda
)}=\partial _{\alpha }\epsilon ^{(\lambda )},  \label{bf34}
\"
5,"\begin{equation}
I_{0}\rightarrow I=I_{0}+gI_{1}+g^{2}I_{2}+\cdots ,  \label{bf35}
\"
6,"\begin{equation}
\bar{\delta}_{\epsilon }V_{\alpha (\lambda )}=\partial _{\alpha }\epsilon
_{(\lambda )}^{\prime }+g\Theta _{\alpha \lambda }+O\left( g^{2}\right) ,\;%
\bar{\delta}_{\epsilon }A_{\alpha }^{\;\;(\lambda )}=\partial _{\alpha
}\epsilon ^{(\lambda )}+g\Delta _{\alpha }^{\;\;\lambda }+O\left(
g^{2}\right) ,  \label{bf36}
\"
7,"\begin{equation}
\bar{\delta}_{\epsilon }I=0.  \label{bf37}
\"
8,"\begin{equation}
s=\delta +\gamma .  \label{bf38}
\"
9,"\begin{equation}
\mathrm{pgh}\left( V_{\alpha (\lambda )}\right) =\mathrm{pgh}\left(
A_{\alpha }^{\;\;(\lambda )}\right) =0,\;\mathrm{pgh}\left( \eta _{(\lambda
)}\right) =\mathrm{pgh}\left( C^{(\lambda )}\right) =1,  \label{bf39}
\"
10,"\begin{equation}
\mathrm{pgh}\left( V^{*\alpha (\lambda )}\right) =\mathrm{pgh}\left(
A_{\;\;\;(\lambda )}^{*\alpha }\right) =\mathrm{pgh}\left( \eta ^{*(\lambda
)}\right) =\mathrm{pgh}\left( C_{(\lambda )}^{*}\right) =0,  \label{bf40}
\"
11,"\begin{equation}
\mathrm{agh}\left( V_{\alpha (\lambda )}\right) =\mathrm{agh}\left(
A_{\alpha }^{\;\;(\lambda )}\right) =\mathrm{agh}\left( \eta _{(\lambda
)}\right) =\mathrm{agh}\left( C^{(\lambda )}\right) =0,  \label{bf41}
\"
12,"\begin{equation}
\mathrm{agh}\left( V^{*\alpha (\lambda )}\right) =\mathrm{agh}\left(
A_{\;\;\;(\lambda )}^{*\alpha }\right) =1,\;\mathrm{agh}\left( \eta
^{*(\lambda )}\right) =\mathrm{agh}\left( C_{(\lambda )}^{*}\right) =2,
\label{bf42}
\"
13,"\begin{equation}
\gamma \left( V_{\alpha (\lambda )}\right) =\partial _{\alpha }\eta
_{(\lambda )},\;\gamma \left( A_{\alpha }^{\;\;(\lambda )}\right) =\partial
_{\alpha }C^{(\lambda )},\;\gamma \left( \eta _{(\lambda )}\right) =0=\gamma
\left( C^{(\lambda )}\right) ,  \label{bf43}
\"
14,"\begin{equation}
\gamma \left( V^{*\alpha (\lambda )}\right) =\gamma \left( A_{\;\;\;(\lambda
)}^{*\alpha }\right) =\gamma \left( \eta ^{*(\lambda )}\right) =\gamma
\left( C_{(\lambda )}^{*}\right) =0,  \label{bf44}
\"
15,"\begin{equation}
\delta \left( V_{\alpha (\lambda )}\right) =\delta \left( A_{\alpha
}^{\;\;(\lambda )}\right) =\delta \left( \eta _{(\lambda )}\right) =\delta
\left( C^{(\lambda )}\right) =0,  \label{bf45}
\"
16,"\begin{equation}
\delta V^{*\alpha (\lambda )}=-\varepsilon ^{\alpha \beta \gamma }\partial
_{\beta }A_{\gamma }^{\;\;(\lambda )},\;\delta A_{\;\;\;(\lambda )}^{*\alpha
}=-\varepsilon ^{\alpha \beta \gamma }\partial _{\beta }V_{\gamma (\lambda
)},  \label{bf46}
\"
17,"\begin{equation}
\delta \eta ^{*(\lambda )}=-\partial _{\alpha }V^{*\alpha (\lambda
)},\;\delta C_{(\lambda )}^{*}=-\partial _{\alpha }A_{\;\;\;(\lambda
)}^{*\alpha }.  \label{bf47}
\"
18,"\begin{equation}
\left( S,S\right) =0,  \label{bf49}
\"
19,"\begin{equation}
S=I_{0}\left[ V_{\alpha (\lambda )},A_{\alpha }^{\;\;(\lambda )}\right]
+\int d^{3}x\left( V^{*\alpha (\lambda )}\partial _{\alpha }\eta _{(\lambda
)}+A_{\;\;\;(\lambda )}^{*\alpha }\partial _{\alpha }C^{(\lambda )}\right) .
\label{bf48}
\"
20,"\begin{equation}
\bar{S}=S+gS_{1}+g^{2}S_{2}+O\left( g^{3}\right) ,\;\varepsilon \left( \bar{S%
}\right) =0,\;\mathrm{gh}\left( \bar{S}\right) =0,  \label{bf50}
\"
